"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITE","BLACK","HISP","AIAN","ASIAN","NHPI","API","TWORACE","ADDRACE","UNKRACE","TOTRACE","NOTHISP","UNKHISP","TOTHCAT","gender"
"805",1992,54,"WV",3,"West Virginia",1805462,1354,239,2,1,NA,NA,0,NA,NA,0,1594,1592,0,1594,"M"
"806",1992,55,"WI",2,"Wisconsin",5004636,4518,3775,527,148,NA,NA,13,NA,NA,65,8519,7934,58,8519,"M"
"807",1992,56,"WY",4,"Wyoming",463491,795,48,98,56,NA,NA,2,NA,NA,98,999,901,0,999,"M"
"808",1992,60,"ST",7,"State prison total",NA,337938,376471,99000,5976,NA,NA,2986,NA,0,35952,759303,478616,181687,759303,"M"
"809",1992,70,"US",5,"US prison total (state+federal)",NA,386103,399775,119225,7160,NA,NA,3793,NA,0,36352,833163,531851,182087,833163,"M"
"810",1992,99,"FE",6,"Federal BOP",NA,48165,23304,20225,1184,NA,NA,807,NA,NA,400,73860,53235,400,73860,"M"
"811",1993,1,"AL",3,"Alabama",4193639,6011,11450,2,3,NA,NA,3,NA,NA,26,17493,17491,0,17493,"M"
"812",1993,2,"AK",4,"Alaska",596993,1325,313,58,853,NA,NA,32,NA,NA,58,2581,2523,0,2581,"M"
"813",1993,4,"AZ",4,"Arizona",3993390,13164,2865,5330,543,NA,NA,22,NA,NA,180,16774,11442,2,16774,"M"
"814",1993,5,"AR",3,"Arkansas",2423743,3444,4642,31,8,NA,NA,5,NA,NA,31,8130,8099,0,8130,"M"
"815",1993,6,"CA",4,"California",31147208,71139,36461,39362,748,NA,NA,1046,NA,NA,2976,112370,70032,2976,112370,"M"
"816",1993,8,"CO",4,"Colorado",3560884,6469,2152,2299,160,NA,NA,39,NA,NA,100,8920,6521,100,8920,"M"
"817",1993,9,"CT",1,"Connecticut",3272325,3323,5873,3463,8,NA,NA,30,NA,NA,3463,12697,9234,0,12697,"M"
"818",1993,10,"DE",3,"Delaware",699475,1264,2606,181,0,NA,NA,1,NA,NA,82,3953,3678,94,3953,"M"
"819",1993,11,"DC",3,"District of Columbia",576358,135,10023,18,0,NA,NA,0,NA,NA,0,10158,10007,133,10158,"M"
"820",1993,12,"FL",3,"Florida",13713593,19949,29385,3245,21,NA,NA,151,NA,NA,843,50349,47104,0,50349,"M"
"821",1993,13,"GA",3,"Georgia",6894092,8153,17713,193,20,NA,NA,44,NA,NA,93,26023,0,25830,26023,"M"
"822",1993,15,"HI",4,"Hawaii",1161508,581,152,144,42,NA,NA,1636,NA,NA,512,2923,2675,104,2923,"M"
"823",1993,16,"ID",4,"Idaho",1101204,2237,47,358,121,NA,NA,21,NA,NA,32,2458,2071,29,2458,"M"
"824",1993,17,"IL",2,"Illinois",11725984,8105,21428,3180,39,NA,NA,55,NA,NA,3180,32807,29627,0,32807,"M"
"825",1993,18,"IN",2,"Indiana",5701965,8072,5565,286,41,NA,NA,14,NA,NA,0,13692,13406,0,13692,"M"
"826",1993,19,"IA",2,"Iowa",2820525,3288,1121,116,60,NA,NA,17,NA,NA,131,4617,4486,15,4617,"M"
"827",1993,20,"KS",2,"Kansas",2547605,3246,2099,275,72,NA,NA,35,NA,NA,0,5452,5177,0,5452,"M"
"828",1993,21,"KY",3,"Kentucky",3792288,6607,3275,23,0,NA,NA,0,NA,NA,13,9895,9872,0,9895,"M"
"829",1993,22,"LA",3,"Louisiana",4284749,4885,16424,NA,3,NA,NA,2,NA,NA,40,21354,NA,21354,21354,"M"
"830",1993,23,"ME",1,"Maine",1238256,1368,34,2,10,NA,NA,3,NA,NA,4,1419,1417,0,1419,"M"
"831",1993,24,"MD",3,"Maryland",4942504,4414,14816,0,2,NA,NA,0,NA,NA,56,19288,0,19288,19288,"M"
"832",1993,25,"MA",1,"Massachusetts",6010884,4515,2883,1715,10,NA,NA,59,NA,NA,1914,9381,7247,419,9381,"M"
"833",1993,26,"MI",2,"Michigan",9529240,15554,21026,636,161,NA,NA,32,NA,NA,747,37520,36884,0,37520,"M"
"834",1993,27,"MN",2,"Minnesota",4521709,2111,1335,203,298,NA,NA,NA,NA,NA,264,4008,3805,0,4008,"M"
"835",1993,28,"MS",3,"Mississippi",2635574,2318,6945,43,7,NA,NA,11,NA,NA,49,9330,9281,6,9330,"M"
"836",1993,29,"MO",2,"Missouri",5237757,7930,7284,179,34,NA,NA,8,NA,NA,2,15258,15065,14,15258,"M"
"837",1993,30,"MT",4,"Montana",839876,1207,27,24,235,NA,NA,5,NA,NA,0,1474,1450,0,1474,"M"
"838",1993,31,"NE",2,"Nebraska",1612149,1489,796,162,63,NA,NA,1,NA,NA,0,2349,2187,0,2349,"M"
"839",1993,32,"NV",4,"Nevada",1380197,3297,1709,545,86,NA,NA,57,NA,NA,606,5755,5207,3,5755,"M"
"840",1993,33,"NH",1,"New Hampshire",1122191,1610,73,133,1,NA,NA,5,NA,NA,0,1689,1556,0,1689,"M"
"841",1993,34,"NJ",1,"New Jersey",7874891,6301,14885,3977,3,NA,NA,40,NA,NA,1469,22698,18705,16,22698,"M"
"842",1993,35,"NM",4,"New Mexico",1614937,2788,367,1868,113,NA,NA,5,NA,NA,19,3292,1405,19,3292,"M"
"843",1993,36,"NY",1,"New York",18140894,25508,33221,19910,171,NA,NA,216,NA,NA,1925,61041,40848,283,61041,"M"
"844",1993,37,"NC",3,"North Carolina",6947412,6822,13288,NA,426,NA,NA,13,NA,NA,223,20772,NA,20772,20772,"M"
"845",1993,38,"ND",2,"North Dakota",637229,374,12,16,89,NA,NA,2,NA,NA,0,477,461,0,477,"M"
"846",1993,39,"OH",2,"Ohio",11070385,17392,20665,NA,NA,NA,NA,NA,NA,NA,NA,38057,NA,38057,38057,"M"
"847",1993,40,"OK",3,"Oklahoma",3228829,8310,5066,474,922,NA,NA,2,NA,NA,527,14827,14353,0,14827,"M"
"848",1993,41,"OR",4,"Oregon",3034490,4561,817,671,106,NA,NA,59,NA,NA,674,6217,5544,2,6217,"M"
"849",1993,42,"PA",1,"Pennsylvania",12022128,8442,14068,1669,39,NA,NA,62,NA,NA,2245,24856,NA,23187,24856,"M"
"850",1993,44,"RI",1,"Rhode Island",997852,1766,835,373,6,NA,NA,21,NA,NA,0,2628,2255,0,2628,"M"
"851",1993,45,"SC",3,"South Carolina",3634507,5376,12151,32,13,NA,NA,6,NA,NA,53,17599,17018,549,17599,"M"
"852",1993,46,"SD",2,"South Dakota",716258,1092,47,NA,326,NA,NA,NA,NA,NA,0,1465,NA,1465,1465,"M"
"853",1993,47,"TN",3,"Tennessee",5085666,6308,5965,NA,NA,NA,NA,NA,NA,NA,43,12316,NA,12316,12316,"M"
"854",1993,48,"TX",3,"Texas",17996764,17184,29260,15311,NA,NA,NA,NA,NA,NA,19876,66320,46690,4319,66320,"M"
"855",1993,49,"UT",4,"Utah",1875993,2342,230,443,128,NA,NA,42,NA,NA,23,2765,2299,23,2765,"M"
"856",1993,50,"VT",1,"Vermont",574004,1175,NA,0,NA,NA,NA,NA,NA,NA,NA,1175,0,1175,1175,"M"
"857",1993,51,"VA",3,"Virginia",6464795,7392,14093,77,3,NA,NA,56,NA,NA,87,21631,0,21554,21631,"M"
"858",1993,53,"WA",4,"Washington",5247704,7065,2096,1610,296,NA,NA,187,NA,NA,109,9753,7835,308,9753,"M"
"859",1993,54,"WV",3,"West Virginia",1816179,1467,257,5,1,NA,NA,1,NA,NA,0,1726,1721,0,1726,"M"
"860",1993,55,"WI",2,"Wisconsin",5055318,4280,3908,511,154,NA,NA,37,NA,NA,15,8394,7863,20,8394,"M"
"861",1993,56,"WY",4,"Wyoming",469033,954,53,106,53,NA,NA,3,NA,NA,0,1063,957,0,1063,"M"
"862",1993,60,"ST",7,"State prison total",NA,354109,401806,109259,6498,NA,NA,4086,NA,0,42690,809189,505498,194432,809189,"M"
"863",1993,70,"US",5,"US prison total (state+federal)",NA,406632,429278,131978,7726,NA,NA,5114,NA,0,43135,891885,565030,194877,891885,"M"
"864",1993,99,"FE",6,"Federal BOP",NA,52523,27472,22719,1228,NA,NA,1028,NA,NA,445,82696,59532,445,82696,"M"
"865",1994,1,"AL",3,"Alabama",4233214,6323,11996,2,3,NA,NA,1,NA,NA,36,18359,18357,0,18359,"M"
"866",1994,2,"AK",4,"Alaska",600624,1492,415,86,1045,NA,NA,36,NA,NA,86,3074,2988,0,3074,"M"
"867",1994,4,"AZ",4,"Arizona",4147561,14503,3085,5806,648,NA,NA,36,NA,NA,201,18473,12665,2,18473,"M"
"868",1994,5,"AR",3,"Arkansas",2450605,3421,4612,30,6,NA,NA,3,NA,NA,21,8063,8033,0,8063,"M"
"869",1994,6,"CA",4,"California",31317179,74992,37472,41377,846,NA,NA,1294,NA,NA,2786,117390,73227,2786,117390,"M"
"870",1994,8,"CO",4,"Colorado",3653910,7052,2364,2580,198,NA,NA,46,NA,NA,387,10047,7080,387,10047,"M"
"871",1994,9,"CT",1,"Connecticut",3268346,3467,6175,3682,18,NA,NA,39,NA,NA,3682,13381,9699,0,13381,"M"
"872",1994,10,"DE",3,"Delaware",708416,1308,2797,183,0,NA,NA,2,NA,NA,77,4184,3926,75,4184,"M"
"873",1994,11,"DC",3,"District of Columbia",564982,133,10129,16,0,NA,NA,0,NA,NA,0,10262,10108,138,10262,"M"
"874",1994,12,"FL",3,"Florida",13961798,21513,31335,3853,23,NA,NA,43,NA,NA,1186,54100,50222,25,54100,"M"
"875",1994,13,"GA",3,"Georgia",7045900,10140,21153,273,37,NA,NA,38,NA,NA,45,31413,0,31140,31413,"M"
"876",1994,15,"HI",4,"Hawaii",1173903,604,162,111,42,NA,NA,1729,NA,NA,539,3076,2831,134,3076,"M"
"877",1994,16,"ID",4,"Idaho",1135459,2144,35,326,95,NA,NA,18,NA,NA,347,2639,1823,490,2639,"M"
"878",1994,17,"IL",2,"Illinois",11804986,8421,22794,3414,34,NA,NA,51,NA,NA,3418,34718,31300,4,34718,"M"
"879",1994,18,"IN",2,"Indiana",5745626,8217,5909,325,45,NA,NA,17,NA,NA,0,14188,13863,0,14188,"M"
"880",1994,19,"IA",2,"Iowa",2829422,3547,1271,144,80,NA,NA,33,NA,NA,155,5086,4931,11,5086,"M"
"881",1994,20,"KS",2,"Kansas",2569118,3537,2356,339,88,NA,NA,44,NA,NA,2,6027,5688,0,6027,"M"
"882",1994,21,"KY",3,"Kentucky",3823215,6659,3746,29,0,NA,NA,2,NA,NA,22,10429,10400,0,10429,"M"
"883",1994,22,"LA",3,"Louisiana",4306500,5130,17593,NA,5,NA,NA,1,NA,NA,39,22768,NA,22768,22768,"M"
"884",1994,23,"ME",1,"Maine",1237687,1383,25,2,11,NA,NA,3,NA,NA,4,1426,1424,0,1426,"M"
"885",1994,24,"MD",3,"Maryland",4985411,4462,15454,NA,1,NA,NA,0,NA,NA,42,19959,NA,19959,19959,"M"
"886",1994,25,"MA",1,"Massachusetts",6031352,4428,2866,1809,11,NA,NA,65,NA,NA,3320,10690,7189,1692,10690,"M"
"887",1994,26,"MI",2,"Michigan",9584481,15915,21686,683,169,NA,NA,46,NA,NA,794,38610,37927,0,38610,"M"
"888",1994,27,"MN",2,"Minnesota",4566028,2285,1458,218,296,NA,NA,1,NA,NA,298,4338,4120,0,4338,"M"
"889",1994,28,"MS",3,"Mississippi",2663450,2520,7693,46,8,NA,NA,11,NA,NA,50,10282,10232,4,10282,"M"
"890",1994,29,"MO",2,"Missouri",5281206,8666,8125,214,45,NA,NA,18,NA,NA,2,16856,16621,21,16856,"M"
"891",1994,30,"MT",4,"Montana",854923,1352,32,32,283,NA,NA,4,NA,NA,0,1671,1639,0,1671,"M"
"892",1994,31,"NE",2,"Nebraska",1621551,1617,831,198,84,NA,NA,3,NA,NA,0,2535,2337,0,2535,"M"
"893",1994,32,"NV",4,"Nevada",1456388,3669,1861,740,92,NA,NA,72,NA,NA,858,6552,5806,6,6552,"M"
"894",1994,33,"NH",1,"New Hampshire",1133054,1806,97,146,1,NA,NA,7,NA,NA,0,1911,1765,0,1911,"M"
"895",1994,34,"NJ",1,"New Jersey",7918796,6621,15256,4063,3,NA,NA,41,NA,NA,1543,23464,19398,3,23464,"M"
"896",1994,35,"NM",4,"New Mexico",1653329,2948,402,2006,137,NA,NA,2,NA,NA,32,3521,1483,32,3521,"M"
"897",1994,36,"NY",1,"New York",18156652,26816,34218,20705,172,NA,NA,297,NA,NA,1672,63175,42229,241,63175,"M"
"898",1994,37,"NC",3,"North Carolina",7060959,7063,14674,NA,438,NA,NA,13,NA,NA,277,22465,NA,22465,22465,"M"
"899",1994,38,"ND",2,"North Dakota",639762,411,18,21,89,NA,NA,2,NA,NA,0,520,499,0,520,"M"
"900",1994,39,"OH",2,"Ohio",11111451,17615,21562,NA,NA,NA,NA,NA,NA,NA,1341,40518,NA,40518,40518,"M"
"901",1994,40,"OK",3,"Oklahoma",3246119,8158,5334,526,947,NA,NA,10,NA,NA,575,15024,14498,0,15024,"M"
"902",1994,41,"OR",4,"Oregon",3087142,4913,823,649,119,NA,NA,52,NA,NA,650,6557,5907,1,6557,"M"
"903",1994,42,"PA",1,"Pennsylvania",12042545,9023,17828,2531,53,NA,NA,63,NA,NA,13,26980,24449,NA,26980,"M"
"904",1994,44,"RI",1,"Rhode Island",993412,1786,954,438,10,NA,NA,19,NA,NA,0,2769,2331,0,2769,"M"
"905",1994,45,"SC",3,"South Carolina",3666456,5398,12502,46,19,NA,NA,5,NA,NA,53,17977,17440,491,17977,"M"
"906",1994,46,"SD",2,"South Dakota",723038,1187,57,NA,361,NA,NA,0,NA,NA,0,1605,NA,1605,1605,"M"
"907",1994,47,"TN",3,"Tennessee",5163016,6845,6918,38,8,NA,NA,5,NA,NA,38,13814,13776,0,13814,"M"
"908",1994,48,"TX",3,"Texas",18338319,26201,40451,25282,NA,NA,NA,NA,NA,NA,42704,109356,66652,17422,109356,"M"
"909",1994,49,"UT",4,"Utah",1930436,2482,253,490,120,NA,NA,44,NA,NA,15,2914,2409,15,2914,"M"
"910",1994,50,"VT",1,"Vermont",578900,1212,29,7,11,NA,NA,0,NA,NA,0,1252,1245,0,1252,"M"
"911",1994,51,"VA",3,"Virginia",6536771,8218,17002,101,0,NA,NA,0,NA,NA,183,25403,0,25302,25403,"M"
"912",1994,53,"WA",4,"Washington",5334896,7281,2278,1635,275,NA,NA,228,NA,NA,73,10135,8357,143,10135,"M"
"913",1994,54,"WV",3,"West Virginia",1818490,1563,274,4,1,NA,NA,1,NA,NA,0,1839,1835,0,1839,"M"
"914",1994,55,"WI",2,"Wisconsin",5095504,4802,4577,615,173,NA,NA,40,NA,NA,18,9610,8961,34,9610,"M"
"915",1994,56,"WY",4,"Wyoming",474982,887,55,127,60,NA,NA,6,NA,NA,127,1135,1008,0,1135,"M"
"916",1994,60,"ST",7,"State prison total",NA,382136,440992,125948,7210,NA,NA,4491,NA,0,67711,902540,588678,187914,902540,"M"
"917",1994,70,"US",5,"US prison total (state+federal)",NA,436453,471583,149552,8515,NA,NA,5705,NA,0,68178,990434,652501,188381,990434,"M"
"918",1994,99,"FE",6,"Federal BOP",NA,54317,30591,23604,1305,NA,NA,1214,NA,NA,467,87894,63823,467,87894,"M"
"919",1995,1,"AL",3,"Alabama",4263125,6654,12715,2,3,NA,NA,2,NA,NA,49,19423,19421,0,19423,"M"
"920",1995,2,"AK",4,"Alaska",601345,1630,440,106,1049,NA,NA,51,NA,NA,109,3279,3170,3,3279,"M"
"921",1995,4,"AZ",4,"Arizona",4306908,15793,3142,6405,732,NA,NA,45,NA,NA,197,19909,13503,1,19909,"M"
"922",1995,5,"AR",3,"Arkansas",2480121,3994,4841,15,7,NA,NA,0,NA,NA,15,8857,8842,0,8857,"M"
"923",1995,6,"CA",4,"California",31493525,36840,39399,44963,919,NA,NA,1307,NA,NA,48099,126564,81601,0,126564,"M"
"924",1995,8,"CO",4,"Colorado",3738061,7451,2496,2833,223,NA,NA,49,NA,NA,131,10350,7386,131,10350,"M"
"925",1995,9,"CT",1,"Connecticut",3265293,3538,6406,3808,26,NA,NA,48,NA,NA,3808,13826,10018,0,13826,"M"
"926",1995,10,"DE",3,"Delaware",718265,1431,2929,181,1,NA,NA,2,NA,NA,82,4445,4104,160,4445,"M"
"927",1995,11,"DC",3,"District of Columbia",551273,112,9070,5,0,NA,NA,0,NA,NA,124,9306,9177,124,9306,"M"
"928",1995,12,"FL",3,"Florida",14185403,24657,34313,4695,54,NA,NA,39,NA,NA,1156,60219,55524,0,60219,"M"
"929",1995,13,"GA",3,"Georgia",7188538,10291,21838,253,50,NA,NA,33,NA,NA,18,32230,0,31977,32230,"M"
"930",1995,15,"HI",4,"Hawaii",1180490,630,156,108,36,NA,NA,1641,NA,NA,785,3248,2750,390,3248,"M"
"931",1995,16,"ID",4,"Idaho",1165000,2506,50,402,128,NA,NA,17,NA,NA,415,3116,2149,565,3116,"M"
"932",1995,17,"IL",2,"Illinois",11884935,8637,23153,3569,45,NA,NA,57,NA,NA,3570,35462,31892,1,35462,"M"
"933",1995,18,"IN",2,"Indiana",5791819,8688,6484,380,46,NA,NA,15,NA,NA,0,15233,14853,0,15233,"M"
"934",1995,19,"IA",2,"Iowa",2840860,3841,1362,178,66,NA,NA,30,NA,NA,182,5481,5299,4,5481,"M"
"935",1995,20,"KS",2,"Kansas",2586942,3873,2581,423,95,NA,NA,56,NA,NA,0,6605,6112,70,6605,"M"
"936",1995,21,"KY",3,"Kentucky",3855248,7190,4109,38,5,NA,NA,3,NA,NA,19,11326,11288,0,11326,"M"
"937",1995,22,"LA",3,"Louisiana",4327978,5282,18439,NA,2,NA,NA,2,NA,NA,46,23771,NA,23771,23771,"M"
"938",1995,23,"ME",1,"Maine",1237438,1303,26,2,10,NA,NA,2,NA,NA,19,1360,1358,0,1360,"M"
"939",1995,24,"MD",3,"Maryland",5023650,4458,15879,0,2,NA,NA,2,NA,NA,33,20374,0,20374,20374,"M"
"940",1995,25,"MA",1,"Massachusetts",6062335,4315,2718,1764,13,NA,NA,74,NA,NA,3911,11031,7018,2249,11031,"M"
"941",1995,26,"MI",2,"Michigan",9659871,16170,21859,727,174,NA,NA,45,NA,NA,1022,39270,38373,170,39270,"M"
"942",1995,27,"MN",2,"Minnesota",4605445,2369,1620,240,314,NA,NA,65,NA,NA,261,4629,4389,0,4629,"M"
"943",1995,28,"MS",3,"Mississippi",2690788,2952,8852,60,9,NA,NA,16,NA,NA,64,11893,11829,4,11893,"M"
"944",1995,29,"MO",2,"Missouri",5324610,9258,8626,224,50,NA,NA,24,NA,NA,2,17960,17710,26,17960,"M"
"945",1995,30,"MT",4,"Montana",868522,1526,36,32,317,NA,NA,2,NA,NA,6,1887,1849,6,1887,"M"
"946",1995,31,"NE",2,"Nebraska",1635142,1860,896,252,103,NA,NA,4,NA,NA,0,2863,2611,0,2863,"M"
"947",1995,32,"NV",4,"Nevada",1525777,4043,1954,876,101,NA,NA,79,NA,NA,1006,7183,6300,7,7183,"M"
"948",1995,33,"NH",1,"New Hampshire",1145604,1773,121,111,1,NA,NA,11,NA,NA,1,1907,919,877,1907,"M"
"949",1995,34,"NJ",1,"New Jersey",7965523,7229,16668,4628,5,NA,NA,65,NA,NA,1792,25759,21129,2,25759,"M"
"950",1995,35,"NM",4,"New Mexico",1682417,3078,444,2093,142,NA,NA,5,NA,NA,131,3800,1576,131,3800,"M"
"951",1995,36,"NY",1,"New York",18150928,27867,34953,21214,177,NA,NA,310,NA,NA,1567,64874,43368,292,64874,"M"
"952",1995,37,"NC",3,"North Carolina",7185403,8554,18104,NA,500,NA,NA,26,NA,NA,317,27501,NA,27501,27501,"M"
"953",1995,38,"ND",2,"North Dakota",641548,451,18,17,110,NA,NA,0,NA,NA,0,579,562,0,579,"M"
"954",1995,39,"OH",2,"Ohio",11155493,18583,22739,684,40,NA,NA,29,NA,NA,479,41870,40707,479,41870,"M"
"955",1995,40,"OK",3,"Oklahoma",3265547,8853,5796,585,1043,NA,NA,9,NA,NA,635,16336,15751,0,16336,"M"
"956",1995,41,"OR",4,"Oregon",3141421,5600,938,674,143,NA,NA,65,NA,NA,675,7421,6746,1,7421,"M"
"957",1995,42,"PA",1,"Pennsylvania",12044780,10260,17563,2951,63,NA,NA,73,NA,NA,2966,30925,27974,NA,30925,"M"
"958",1995,44,"RI",1,"Rhode Island",989203,1739,964,418,8,NA,NA,34,NA,NA,0,2745,2327,0,2745,"M"
"959",1995,45,"SC",3,"South Carolina",3699943,5537,12931,65,17,NA,NA,9,NA,NA,72,18566,18430,71,18566,"M"
"960",1995,46,"SD",2,"South Dakota",728251,1275,63,NA,371,NA,NA,0,NA,NA,NA,1709,NA,1709,1709,"M"
"961",1995,47,"TN",3,"Tennessee",5241168,6967,7537,46,13,NA,NA,6,NA,NA,46,14569,14523,0,14569,"M"
"962",1995,48,"TX",3,"Texas",18679706,32594,55602,31156,NA,NA,NA,NA,NA,NA,31635,119831,88675,0,119831,"M"
"963",1995,49,"UT",4,"Utah",1976774,2826,278,583,108,NA,NA,58,NA,NA,21,3291,2687,21,3291,"M"
"964",1995,50,"VT",1,"Vermont",582827,1220,15,5,0,NA,NA,0,NA,NA,0,1235,1230,0,1235,"M"
"965",1995,51,"VA",3,"Virginia",6601392,8165,17403,102,4,NA,NA,73,NA,NA,111,25756,0,25654,25756,"M"
"966",1995,53,"WA",4,"Washington",5431024,7699,2500,1695,298,NA,NA,266,NA,NA,52,10815,9041,79,10815,"M"
"967",1995,54,"WV",3,"West Virginia",1820560,1975,405,6,2,NA,NA,1,NA,NA,0,2383,2377,0,2383,"M"
"968",1995,55,"WI",2,"Wisconsin",5137004,5296,5094,739,218,NA,NA,60,NA,NA,29,10697,9922,36,10697,"M"
"969",1995,56,"WY",4,"Wyoming",478447,989,65,147,80,NA,NA,4,NA,NA,151,1289,1138,4,1289,"M"
"970",1995,60,"ST",7,"State prison total",NA,369822,476590,140460,7923,NA,NA,4814,NA,0,105809,964958,687608,136890,964958,"M"
"971",1995,70,"US",5,"US prison total (state+federal)",NA,425796,510760,166221,9302,NA,NA,6143,NA,0,105809,1057810,754699,136890,1057810,"M"
"972",1995,99,"FE",6,"Federal BOP",NA,55974,34170,25761,1379,NA,NA,1329,NA,NA,0,92852,67091,0,92852,"M"
"973",1996,1,"AL",3,"Alabama",4290678,6940,13397,2,3,NA,NA,2,NA,NA,61,20403,20401,0,20403,"M"
"974",1996,2,"AK",4,"Alaska",604918,1651,486,108,1138,NA,NA,62,NA,NA,109,3446,3337,1,3446,"M"
"975",1996,4,"AZ",4,"Arizona",4432308,16682,3172,6901,857,NA,NA,55,NA,NA,212,20978,14075,2,20978,"M"
"976",1996,5,"AR",3,"Arkansas",2504858,3898,4873,49,7,NA,NA,22,NA,NA,59,8859,8810,0,8859,"M"
"977",1996,6,"CA",4,"California",31780829,39702,42300,48053,996,NA,NA,1444,NA,NA,51500,135942,84442,3447,135942,"M"
"978",1996,8,"CO",4,"Colorado",3812716,8137,2747,3184,226,NA,NA,61,NA,NA,422,11593,7987,422,11593,"M"
"979",1996,9,"CT",1,"Connecticut",3267030,3635,6396,3774,22,NA,NA,47,NA,NA,3774,13874,10100,0,13874,"M"
"980",1996,10,"DE",3,"Delaware",727090,1586,3060,187,0,NA,NA,2,NA,NA,83,4731,4389,155,4731,"M"
"981",1996,11,"DC",3,"District of Columbia",538273,124,8617,4,0,NA,NA,0,NA,NA,174,8915,8737,174,8915,"M"
"982",1996,12,"FL",3,"Florida",14426911,25551,33643,5178,74,NA,NA,48,NA,NA,1145,60461,55283,0,60461,"M"
"983",1996,13,"GA",3,"Georgia",7332225,10560,22206,261,53,NA,NA,34,NA,NA,47,32900,0,32639,32900,"M"
"984",1996,15,"HI",4,"Hawaii",1184434,768,187,178,44,NA,NA,1972,NA,NA,655,3626,3353,95,3626,"M"
"985",1996,16,"ID",4,"Idaho",1187706,2863,57,463,146,NA,NA,18,NA,NA,477,3561,2493,605,3561,"M"
"986",1996,17,"IL",2,"Illinois",11953003,8930,23751,3813,47,NA,NA,61,NA,NA,3814,36603,32789,1,36603,"M"
"987",1996,18,"IN",2,"Indiana",5834908,9117,6769,379,45,NA,NA,21,NA,NA,0,15952,15573,0,15952,"M"
"988",1996,19,"IA",2,"Iowa",2848473,4052,1457,221,99,NA,NA,39,NA,NA,225,5872,5651,0,5872,"M"
"989",1996,20,"KS",2,"Kansas",2598266,4276,2771,472,112,NA,NA,63,NA,NA,58,7280,6750,58,7280,"M"
"990",1996,21,"KY",3,"Kentucky",3881051,7609,4451,60,3,NA,NA,7,NA,NA,20,12090,12030,0,12090,"M"
"991",1996,22,"LA",3,"Louisiana",4338763,5603,19561,NA,3,NA,NA,2,NA,NA,49,25218,NA,25218,25218,"M"
"992",1996,23,"ME",1,"Maine",1241436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1378,NA,NA,1378,"M"
"993",1996,24,"MD",3,"Maryland",5057142,4605,16349,NA,1,NA,NA,8,NA,NA,32,20995,NA,NA,NA,"M"
"994",1996,25,"MA",1,"Massachusetts",6085393,5174,3328,2350,23,NA,NA,101,NA,NA,2420,11046,8514,182,11046,"M"
"995",1996,26,"MI",2,"Michigan",9739184,16599,22493,825,183,NA,NA,51,NA,NA,1103,40429,39443,161,40429,"M"
"996",1996,27,"MN",2,"Minnesota",4647723,2461,1758,282,334,NA,NA,NA,NA,NA,371,4924,4642,0,4924,"M"
"997",1996,28,"MS",3,"Mississippi",2709925,3177,9726,42,10,NA,NA,11,NA,NA,44,12968,12924,2,12968,"M"
"998",1996,29,"MO",2,"Missouri",5367888,10776,9665,255,69,NA,NA,27,NA,NA,2,20539,20258,26,20539,"M"
"999",1996,30,"MT",4,"Montana",876656,1692,51,43,317,NA,NA,0,NA,NA,82,2142,2088,11,2142,"M"
"1000",1996,31,"NE",2,"Nebraska",1647657,2004,931,264,115,NA,NA,12,NA,NA,0,3062,2798,0,3062,"M"
"1001",1996,32,"NV",4,"Nevada",1596476,4332,2127,1146,113,NA,NA,100,NA,NA,1169,7841,6694,1,7841,"M"
"1002",1996,33,"NH",1,"New Hampshire",1160768,1831,110,103,1,NA,NA,14,NA,NA,1,1957,1160,694,1957,"M"
"1003",1996,34,"NJ",1,"New Jersey",8009624,7022,16991,4769,4,NA,NA,73,NA,NA,2119,26209,21440,0,26209,"M"
"1004",1996,35,"NM",4,"New Mexico",1706151,3639,495,2305,199,NA,NA,13,NA,NA,0,4346,2041,0,4346,"M"
"1005",1996,36,"NY",1,"New York",18143805,28451,35501,21531,172,NA,NA,362,NA,NA,1495,65981,44190,260,65981,"M"
"1006",1996,37,"NC",3,"North Carolina",7307658,8877,18919,NA,591,NA,NA,31,NA,NA,361,28779,NA,28779,28779,"M"
"1007",1996,38,"ND",2,"North Dakota",642858,496,22,44,156,NA,NA,3,NA,NA,0,677,633,0,677,"M"
"1008",1996,39,"OH",2,"Ohio",11187032,19535,23516,691,41,NA,NA,27,NA,NA,250,43369,42428,250,43369,"M"
"1009",1996,40,"OK",3,"Oklahoma",3289634,9587,6123,674,1204,NA,NA,21,NA,NA,718,17653,16979,0,17653,"M"
"1010",1996,41,"OR",4,"Oregon",3195087,5988,981,875,150,NA,NA,95,NA,NA,876,8090,7214,1,8090,"M"
"1011",1996,42,"PA",1,"Pennsylvania",12038008,10922,18772,3174,78,NA,NA,100,NA,NA,3188,33060,29886,0,33060,"M"
"1012",1996,44,"RI",1,"Rhode Island",987858,1901,1096,484,7,NA,NA,38,NA,NA,0,3042,2558,0,3042,"M"
"1013",1996,45,"SC",3,"South Carolina",3738974,5681,13464,159,20,NA,NA,7,NA,NA,72,19244,19019,66,19244,"M"
"1014",1996,46,"SD",2,"South Dakota",730699,1457,80,NA,385,NA,NA,0,NA,NA,NA,1922,NA,1922,1922,"M"
