"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATE","CAPOP","CAPDES","gender"
"4879",1990,22,"LA",3,"Louisiana",4219179,14697,14697,14697,"T"
"4880",1990,23,"ME",1,"Maine",1231296,1193,1193,1193,"T"
"4881",1990,24,"MD",3,"Maryland",4797431,NA,17907,12246,"T"
"4882",1990,25,"MA",1,"Massachusetts",6018664,NA,NA,4864,"T"
"4883",1990,26,"MI",2,"Michigan",9310462,26266,NA,NA,"T"
"4884",1990,27,"MN",2,"Minnesota",4387283,3198,3198,3198,"T"
"4885",1990,28,"MS",3,"Mississippi",2577426,8136,8594,8091,"T"
"4886",1990,29,"MO",2,"Missouri",5126370,14822,14893,NA,"T"
"4887",1990,30,"MT",4,"Montana",799824,1079,1407,1079,"T"
"4888",1990,31,"NE",2,"Nebraska",1580664,NA,NA,1666,"T"
"4889",1990,32,"NV",4,"Nevada",1218629,5406,5406,4394,"T"
"4890",1990,33,"NH",1,"New Hampshire",1111831,1268,1492,1112,"T"
"4891",1990,34,"NJ",1,"New Jersey",7757158,NA,NA,13383,"T"
"4892",1990,35,"NM",4,"New Mexico",1519933,3225,3596,3225,"T"
"4893",1990,36,"NY",1,"New York",18002855,55820,56833,45946,"T"
"4894",1990,37,"NC",3,"North Carolina",6656987,15942,19324,NA,"T"
"4895",1990,38,"ND",2,"North Dakota",637364,NA,576,576,"T"
"4896",1990,39,"OH",2,"Ohio",10861837,NA,NA,20598,"T"
"4897",1990,40,"OK",3,"Oklahoma",3147105,NA,8088,NA,"T"
"4898",1990,41,"OR",4,"Oregon",2858547,NA,6170,NA,"T"
"4899",1990,42,"PA",1,"Pennsylvania",11895604,NA,NA,14338,"T"
"4900",1990,44,"RI",1,"Rhode Island",1004649,2396,2444,2314,"T"
"4901",1990,45,"SC",3,"South Carolina",3499064,15438,15438,11958,"T"
"4902",1990,46,"SD",2,"South Dakota",696667,1189,1130,1189,"T"
"4903",1990,47,"TN",3,"Tennessee",4890626,NA,8803,NA,"T"
"4904",1990,48,"TX",3,"Texas",17044714,49325,46859,49325,"T"
"4905",1990,49,"UT",4,"Utah",1729722,NA,2911,3032,"T"
"4906",1990,50,"VT",1,"Vermont",564526,647,647,647,"T"
"4907",1990,51,"VA",3,"Virginia",6213526,13537,13537,13537,"T"
"4908",1990,53,"WA",4,"Washington",4900780,5411,6446,6446,"T"
"4909",1990,54,"WV",3,"West Virginia",1792481,1700,1565,1850,"T"
"4910",1990,55,"WI",2,"Wisconsin",4902265,5241,5241,5241,"T"
"4911",1990,56,"WY",4,"Wyoming",453401,793,795,614,"T"
"4912",1990,60,"ST",7,"State prison total",NA,378929,442489,387634,"T"
"4913",1990,70,"US",5,"US prison total (state+federal)",NA,378929,442489,430946,"T"
"4914",1990,99,"FE",6,"Federal BOP",NA,NA,NA,43312,"T"
"4915",1991,1,"AL",3,"Alabama",4091397,14604,14604,14604,"T"
"4916",1991,2,"AK",4,"Alaska",569273,2523,2602,NA,"T"
"4917",1991,4,"AZ",4,"Arizona",3762394,NA,14994,NA,"T"
"4918",1991,5,"AR",3,"Arkansas",2370666,NA,7335,NA,"T"
"4919",1991,6,"CA",4,"California",30414114,NA,NA,55692,"T"
"4920",1991,8,"CO",4,"Colorado",3367567,NA,7416,6239,"T"
"4921",1991,9,"CT",1,"Connecticut",3288640,9935,10928,NA,"T"
"4922",1991,10,"DE",3,"Delaware",680495,2915,3138,2015,"T"
"4923",1991,11,"DC",3,"District of Columbia",593239,9788,9508,8101,"T"
"4924",1991,12,"FL",3,"Florida",13289497,53652,47572,36470,"T"
"4925",1991,13,"GA",3,"Georgia",6621279,NA,22895,NA,"T"
"4926",1991,15,"HI",4,"Hawaii",1131412,NA,2569,1658,"T"
"4927",1991,16,"ID",4,"Idaho",1038915,NA,2086,1831,"T"
"4928",1991,17,"IL",2,"Illinois",11535973,23961,23961,20217,"T"
"4929",1991,18,"IN",2,"Indiana",5602062,11934,14211,NA,"T"
"4930",1991,19,"IA",2,"Iowa",2791227,3003,3003,3003,"T"
"4931",1991,20,"KS",2,"Kansas",2495209,NA,6622,NA,"T"
"4932",1991,21,"KY",3,"Kentucky",3714686,8455,8270,NA,"T"
"4933",1991,22,"LA",3,"Louisiana",4240950,15493,15493,15493,"T"
"4934",1991,23,"ME",1,"Maine",1235439,1193,1193,1193,"T"
"4935",1991,24,"MD",3,"Maryland",4856176,NA,18880,13984,"T"
"4936",1991,25,"MA",1,"Massachusetts",5998652,NA,NA,5650,"T"
"4937",1991,26,"MI",2,"Michigan",9395022,26209,NA,NA,"T"
"4938",1991,27,"MN",2,"Minnesota",4427429,3414,3414,3414,"T"
"4939",1991,28,"MS",3,"Mississippi",2591230,8524,8098,8524,"T"
"4940",1991,29,"MO",2,"Missouri",5157770,15056,15411,NA,"T"
"4941",1991,30,"MT",4,"Montana",807837,1117,1441,1117,"T"
"4942",1991,31,"NE",2,"Nebraska",1590805,NA,NA,1706,"T"
"4943",1991,32,"NV",4,"Nevada",1285046,6166,6166,5014,"T"
"4944",1991,33,"NH",1,"New Hampshire",1107055,1318,1542,1162,"T"
"4945",1991,34,"NJ",1,"New Jersey",7784269,NA,NA,14898,"T"
"4946",1991,35,"NM",4,"New Mexico",1547115,3236,3236,3236,"T"
"4947",1991,36,"NY",1,"New York",18029532,58687,55699,48363,"T"
"4948",1991,37,"NC",3,"North Carolina",6748135,16126,19646,NA,"T"
"4949",1991,38,"ND",2,"North Dakota",634199,NA,576,576,"T"
"4950",1991,39,"OH",2,"Ohio",10933683,NA,NA,20783,"T"
"4951",1991,40,"OK",3,"Oklahoma",3166471,8964,11243,NA,"T"
"4952",1991,41,"OR",4,"Oregon",2918745,NA,6690,NA,"T"
"4953",1991,42,"PA",1,"Pennsylvania",11943160,NA,NA,15915,"T"
"4954",1991,44,"RI",1,"Rhode Island",1003990,3042,3042,2789,"T"
"4955",1991,45,"SC",3,"South Carolina",3559470,16138,16138,12335,"T"
"4956",1991,46,"SD",2,"South Dakota",701445,1189,1130,1189,"T"
"4957",1991,47,"TN",3,"Tennessee",4946886,9409,9349,9642,"T"
"4958",1991,48,"TX",3,"Texas",17339904,47770,50698,62212,"T"
"4959",1991,49,"UT",4,"Utah",1771941,3131,2890,NA,"T"
"4960",1991,50,"VT",1,"Vermont",567141,647,862,647,"T"
"4961",1991,51,"VA",3,"Virginia",6283853,13970,13970,13970,"T"
"4962",1991,53,"WA",4,"Washington",5013443,5452,6710,6710,"T"
"4963",1991,54,"WV",3,"West Virginia",1798212,1585,1644,1736,"T"
"4964",1991,55,"WI",2,"Wisconsin",4952675,6497,6497,6497,"T"
"4965",1991,56,"WY",4,"Wyoming",457739,88,777,619,"T"
"4966",1991,60,"ST",7,"State prison total",NA,415191,484149,429204,"T"
"4967",1991,70,"US",5,"US prison total (state+federal)",NA,458944,484149,429204,"T"
"4968",1991,99,"FE",6,"Federal BOP",NA,43753,NA,NA,"T"
"4969",1992,1,"AL",3,"Alabama",4139880,14788,14788,14788,"T"
"4970",1992,2,"AK",4,"Alaska",587073,2472,NA,NA,"T"
"4971",1992,4,"AZ",4,"Arizona",3867333,NA,15520,NA,"T"
"4972",1992,5,"AR",3,"Arkansas",2394098,NA,7614,NA,"T"
"4973",1992,6,"CA",4,"California",30875920,NA,NA,57367,"T"
"4974",1992,8,"CO",4,"Colorado",3459995,NA,7496,6136,"T"
"4975",1992,9,"CT",1,"Connecticut",3274997,10093,11102,NA,"T"
"4976",1992,10,"DE",3,"Delaware",690158,4009,3987,2928,"T"
"4977",1992,11,"DC",3,"District of Columbia",584183,11087,11087,8746,"T"
"4978",1992,12,"FL",3,"Florida",13504775,49939,55100,37887,"T"
"4979",1992,13,"GA",3,"Georgia",6759474,NA,25252,NA,"T"
"4980",1992,15,"HI",4,"Hawaii",1149926,NA,2382,1566,"T"
"4981",1992,16,"ID",4,"Idaho",1066490,2015,2158,NA,"T"
"4982",1992,17,"IL",2,"Illinois",11635197,24562,24562,20818,"T"
"4983",1992,18,"IN",2,"Indiana",5648649,11983,13817,NA,"T"
"4984",1992,19,"IA",2,"Iowa",2806923,3265,3265,3265,"T"
"4985",1992,20,"KS",2,"Kansas",2526042,6621,NA,NA,"T"
"4986",1992,21,"KY",3,"Kentucky",3756358,9119,8923,NA,"T"
"4987",1992,22,"LA",3,"Louisiana",4270849,17131,17131,17131,"T"
"4988",1992,23,"ME",1,"Maine",1235748,1353,1353,1353,"T"
"4989",1992,24,"MD",3,"Maryland",4902545,NA,19804,12856,"T"
"4990",1992,25,"MA",1,"Massachusetts",5993474,NA,NA,6999,"T"
"4991",1992,26,"MI",2,"Michigan",9470323,27086,NA,NA,"T"
"4992",1992,27,"MN",2,"Minnesota",4471503,3678,3678,3678,"T"
"4993",1992,28,"MS",3,"Mississippi",2610193,8557,9083,9007,"T"
"4994",1992,29,"MO",2,"Missouri",5193686,15630,16187,NA,"T"
"4995",1992,30,"MT",4,"Montana",822436,1160,1465,1160,"T"
"4996",1992,31,"NE",2,"Nebraska",1602406,NA,NA,1706,"T"
"4997",1992,32,"NV",4,"Nevada",1330694,5743,5743,4770,"T"
"4998",1992,33,"NH",1,"New Hampshire",1112766,1358,1576,1162,"T"
"4999",1992,34,"NJ",1,"New Jersey",7827770,NA,NA,14980,"T"
"5000",1992,35,"NM",4,"New Mexico",1580750,3427,3290,3443,"T"
"5001",1992,36,"NY",1,"New York",18082032,60054,57005,49543,"T"
"5002",1992,37,"NC",3,"North Carolina",6831850,17913,20900,NA,"T"
"5003",1992,38,"ND",2,"North Dakota",635427,NA,576,576,"T"
"5004",1992,39,"OH",2,"Ohio",11007609,NA,NA,21738,"T"
"5005",1992,40,"OK",3,"Oklahoma",3204174,9130,12451,NA,"T"
"5006",1992,41,"OR",4,"Oregon",2973934,NA,6557,NA,"T"
"5007",1992,42,"PA",1,"Pennsylvania",11980819,NA,NA,16713,"T"
"5008",1992,44,"RI",1,"Rhode Island",1000571,3292,3292,3292,"T"
"5009",1992,45,"SC",3,"South Carolina",3600576,16216,16216,12527,"T"
"5010",1992,46,"SD",2,"South Dakota",708698,1189,1130,1189,"T"
"5011",1992,47,"TN",3,"Tennessee",5013999,11119,10837,11463,"T"
"5012",1992,48,"TX",3,"Texas",17650479,57455,54459,NA,"T"
"5013",1992,49,"UT",4,"Utah",1821498,3184,2897,NA,"T"
"5014",1992,50,"VT",1,"Vermont",570115,847,852,647,"T"
"5015",1992,51,"VA",3,"Virginia",6383315,13852,13852,13852,"T"
"5016",1992,53,"WA",4,"Washington",5139011,6190,7779,7779,"T"
"5017",1992,54,"WV",3,"West Virginia",1805462,1680,1745,1730,"T"
"5018",1992,55,"WI",2,"Wisconsin",5004636,6342,6342,6342,"T"
"5019",1992,56,"WY",4,"Wyoming",463491,977,977,977,"T"
"5020",1992,60,"ST",7,"State prison total",NA,444516,504230,380114,"T"
"5021",1992,70,"US",5,"US prison total (state+federal)",NA,497273,504230,380114,"T"
"5022",1992,99,"FE",6,"Federal BOP",NA,52757,NA,NA,"T"
"5023",1993,1,"AL",3,"Alabama",4193639,15979,15979,15979,"T"
"5024",1993,2,"AK",4,"Alaska",596993,2523,2602,NA,"T"
"5025",1993,4,"AZ",4,"Arizona",3993390,NA,16089,NA,"T"
"5026",1993,5,"AR",3,"Arkansas",2423743,NA,8014,NA,"T"
"5027",1993,6,"CA",4,"California",31147208,NA,NA,63293,"T"
"5028",1993,8,"CO",4,"Colorado",3560884,NA,7880,6612,"T"
"5029",1993,9,"CT",1,"Connecticut",3272325,12133,13347,NA,"T"
"5030",1993,10,"DE",3,"Delaware",699475,NA,4206,3192,"T"
"5031",1993,11,"DC",3,"District of Columbia",576358,10330,10330,8746,"T"
"5032",1993,12,"FL",3,"Florida",13713593,54041,53501,41030,"T"
"5033",1993,13,"GA",3,"Georgia",6894092,NA,27791,NA,"T"
"5034",1993,15,"HI",4,"Hawaii",1161508,NA,2627,1672,"T"
"5035",1993,16,"ID",4,"Idaho",1101204,1929,2177,NA,"T"
"5036",1993,17,"IL",2,"Illinois",11725984,26369,26369,22625,"T"
"5037",1993,18,"IN",2,"Indiana",5701965,12255,14289,NA,"T"
"5038",1993,19,"IA",2,"Iowa",2820525,3265,3265,3265,"T"
"5039",1993,20,"KS",2,"Kansas",2547605,6600,NA,NA,"T"
"5040",1993,21,"KY",3,"Kentucky",3792288,9560,9383,NA,"T"
"5041",1993,22,"LA",3,"Louisiana",4284749,17131,17131,17131,"T"
"5042",1993,23,"ME",1,"Maine",1238256,1353,1353,1353,"T"
"5043",1993,24,"MD",3,"Maryland",4942504,NA,20279,13361,"T"
"5044",1993,25,"MA",1,"Massachusetts",6010884,NA,NA,6902,"T"
"5045",1993,26,"MI",2,"Michigan",9529240,27548,NA,NA,"T"
"5046",1993,27,"MN",2,"Minnesota",4521709,3845,3845,3845,"T"
"5047",1993,28,"MS",3,"Mississippi",2635574,NA,8746,9206,"T"
"5048",1993,29,"MO",2,"Missouri",5237757,15911,15832,NA,"T"
"5049",1993,30,"MT",4,"Montana",839876,NA,1260,850,"T"
"5050",1993,31,"NE",2,"Nebraska",1612149,NA,NA,2013,"T"
"5051",1993,32,"NV",4,"Nevada",1380197,6440,NA,5278,"T"
"5052",1993,33,"NH",1,"New Hampshire",1122191,1358,1576,1162,"T"
"5053",1993,34,"NJ",1,"New Jersey",7874891,NA,NA,15032,"T"
"5054",1993,35,"NM",4,"New Mexico",1614937,3561,3561,3575,"T"
"5055",1993,36,"NY",1,"New York",18140894,61761,58675,50339,"T"
"5056",1993,37,"NC",3,"North Carolina",6947412,17913,21400,NA,"T"
"5057",1993,38,"ND",2,"North Dakota",637229,NA,596,596,"T"
"5058",1993,39,"OH",2,"Ohio",11070385,NA,NA,22521,"T"
"5059",1993,40,"OK",3,"Oklahoma",3228829,9775,13363,NA,"T"
"5060",1993,41,"OR",4,"Oregon",3034490,NA,6517,NA,"T"
"5061",1993,42,"PA",1,"Pennsylvania",12022128,NA,NA,18844,"T"
"5062",1993,44,"RI",1,"Rhode Island",997852,3070,3070,3070,"T"
"5063",1993,45,"SC",3,"South Carolina",3634507,16221,16221,12527,"T"
"5064",1993,46,"SD",2,"South Dakota",716258,1477,1418,1477,"T"
"5065",1993,47,"TN",3,"Tennessee",5085666,11967,11720,NA,"T"
"5066",1993,48,"TX",3,"Texas",17996764,72854,72854,NA,"T"
"5067",1993,49,"UT",4,"Utah",1875993,3234,3079,NA,"T"
"5068",1993,50,"VT",1,"Vermont",574004,947,947,947,"T"
"5069",1993,51,"VA",3,"Virginia",6464795,15359,15359,15359,"T"
"5070",1993,53,"WA",4,"Washington",5247704,6894,9117,9117,"T"
"5071",1993,54,"WV",3,"West Virginia",1816179,1800,1805,1800,"T"
"5072",1993,55,"WI",2,"Wisconsin",5055318,6550,6550,6550,"T"
"5073",1993,56,"WY",4,"Wyoming",469033,977,977,977,"T"
"5074",1993,60,"ST",7,"State prison total",NA,462930,535100,390246,"T"
"5075",1993,70,"US",5,"US prison total (state+federal)",NA,522779,535100,390246,"T"
"5076",1993,99,"FE",6,"Federal BOP",NA,59849,NA,NA,"T"
"5077",1994,1,"AL",3,"Alabama",4233214,16508,16508,16508,"T"
"5078",1994,2,"AK",4,"Alaska",600624,3044,NA,NA,"T"
"5079",1994,4,"AZ",4,"Arizona",4147561,NA,19651,NA,"T"
"5080",1994,5,"AR",3,"Arkansas",2450605,8044,8044,8044,"T"
"5081",1994,6,"CA",4,"California",31317179,NA,NA,68366,"T"
"5082",1994,8,"CO",4,"Colorado",3653910,NA,8051,6848,"T"
"5083",1994,9,"CT",1,"Connecticut",3268346,13363,14699,NA,"T"
"5084",1994,10,"DE",3,"Delaware",708416,NA,4206,3192,"T"
"5085",1994,11,"DC",3,"District of Columbia",564982,7251,11099,9419,"T"
"5086",1994,12,"FL",3,"Florida",13961798,NA,57364,43536,"T"
"5087",1994,13,"GA",3,"Georgia",7045900,32918,32918,32918,"T"
"5088",1994,15,"HI",4,"Hawaii",1173903,NA,2608,1694,"T"
"5089",1994,16,"ID",4,"Idaho",1135459,2222,2519,2222,"T"
"5090",1994,17,"IL",2,"Illinois",11804986,26385,26385,22641,"T"
"5091",1994,18,"IN",2,"Indiana",5745626,12539,14711,NA,"T"
"5092",1994,19,"IA",2,"Iowa",2829422,3265,3265,3265,"T"
"5093",1994,20,"KS",2,"Kansas",2569118,6655,NA,NA,"T"
"5094",1994,21,"KY",3,"Kentucky",3823215,10156,9483,NA,"T"
"5095",1994,22,"LA",3,"Louisiana",4306500,15884,15675,NA,"T"
"5096",1994,23,"ME",1,"Maine",1237687,1353,1353,1353,"T"
"5097",1994,24,"MD",3,"Maryland",4985411,NA,20952,12392,"T"
"5098",1994,25,"MA",1,"Massachusetts",6031352,NA,NA,6904,"T"
"5099",1994,26,"MI",2,"Michigan",9584481,27966,NA,NA,"T"
"5100",1994,27,"MN",2,"Minnesota",4566028,4095,4095,4095,"T"
"5101",1994,28,"MS",3,"Mississippi",2663450,9678,9678,9678,"T"
"5102",1994,29,"MO",2,"Missouri",5281206,NA,18162,NA,"T"
"5103",1994,30,"MT",4,"Montana",854923,NA,1344,850,"T"
"5104",1994,31,"NE",2,"Nebraska",1621551,NA,NA,2013,"T"
"5105",1994,32,"NV",4,"Nevada",1456388,6457,6739,5316,"T"
"5106",1994,33,"NH",1,"New Hampshire",1133054,1358,1873,1716,"T"
"5107",1994,34,"NJ",1,"New Jersey",7918796,NA,NA,13869,"T"
"5108",1994,35,"NM",4,"New Mexico",1653329,4054,4061,4074,"T"
"5109",1994,36,"NY",1,"New York",18156652,64280,61195,51049,"T"
"5110",1994,37,"NC",3,"North Carolina",7060959,21004,23500,NA,"T"
"5111",1994,38,"ND",2,"North Dakota",639762,600,600,600,"T"
"5112",1994,39,"OH",2,"Ohio",11111451,NA,NA,24526,"T"
"5113",1994,40,"OK",3,"Oklahoma",3246119,9775,13642,NA,"T"
"5114",1994,41,"OR",4,"Oregon",3087142,NA,6517,NA,"T"
"5115",1994,42,"PA",1,"Pennsylvania",12042545,20455,20455,20455,"T"
"5116",1994,44,"RI",1,"Rhode Island",993412,3438,3438,3438,"T"
"5117",1994,45,"SC",3,"South Carolina",3666456,16310,16310,12673,"T"
"5118",1994,46,"SD",2,"South Dakota",723038,1477,1418,1477,"T"
"5119",1994,47,"TN",3,"Tennessee",5163016,12919,12654,NA,"T"
"5120",1994,48,"TX",3,"Texas",18338319,98844,98844,100744,"T"
"5121",1994,49,"UT",4,"Utah",1930436,3384,3213,NA,"T"
"5122",1994,50,"VT",1,"Vermont",578900,919,1020,947,"T"
"5123",1994,51,"VA",3,"Virginia",6536771,14940,14940,14940,"T"
"5124",1994,53,"WA",4,"Washington",5334896,6967,9588,9588,"T"
"5125",1994,54,"WV",3,"West Virginia",1818490,1900,1900,1900,"T"
"5126",1994,55,"WI",2,"Wisconsin",5095504,7230,7230,7230,"T"
"5127",1994,56,"WY",4,"Wyoming",474982,977,1126,1035,"T"
"5128",1994,60,"ST",7,"State prison total",NA,498614,613033,531515,"T"
"5129",1994,70,"US",5,"US prison total (state+federal)",NA,566835,613033,531515,"T"
"5130",1994,99,"FE",6,"Federal BOP",NA,68221,NA,NA,"T"
"5131",1995,1,"AL",3,"Alabama",4263125,19262,19262,19262,"T"
"5132",1995,2,"AK",4,"Alaska",601345,2603,NA,NA,"T"
"5133",1995,4,"AZ",4,"Arizona",4306908,NA,18486,NA,"T"
"5134",1995,5,"AR",3,"Arkansas",2480121,8060,8060,8060,"T"
"5135",1995,6,"CA",4,"California",31493525,NA,NA,71641,"T"
"5136",1995,8,"CO",4,"Colorado",3738061,NA,8543,7050,"T"
"5137",1995,9,"CT",1,"Connecticut",3265293,NA,NA,NA,"T"
"5138",1995,10,"DE",3,"Delaware",718265,NA,4206,3192,"T"
"5139",1995,11,"DC",3,"District of Columbia",551273,7251,11099,9419,"T"
"5140",1995,12,"FL",3,"Florida",14185403,68996,NA,50801,"T"
"5141",1995,13,"GA",3,"Georgia",7188538,35659,35659,35659,"T"
"5142",1995,15,"HI",4,"Hawaii",1180490,NA,2646,1750,"T"
"5143",1995,16,"ID",4,"Idaho",1165000,NA,2908,2203,"T"
"5144",1995,17,"IL",2,"Illinois",11884935,27376,27376,23714,"T"
"5145",1995,18,"IN",2,"Indiana",5791819,12539,15490,NA,"T"
"5146",1995,19,"IA",2,"Iowa",2840860,3603,3603,3603,"T"
"5147",1995,20,"KS",2,"Kansas",2586942,7452,NA,NA,"T"
"5148",1995,21,"KY",3,"Kentucky",3855248,10411,10164,NA,"T"
"5149",1995,22,"LA",3,"Louisiana",4327978,17231,17804,NA,"T"
"5150",1995,23,"ME",1,"Maine",1237438,1353,1353,1353,"T"
"5151",1995,24,"MD",3,"Maryland",5023650,NA,21589,13384,"T"
"5152",1995,25,"MA",1,"Massachusetts",6062335,NA,NA,7603,"T"
"5153",1995,26,"MI",2,"Michigan",9659871,NA,41371,NA,"T"
"5154",1995,27,"MN",2,"Minnesota",4605445,4554,4554,4554,"T"
"5155",1995,28,"MS",3,"Mississippi",2690788,10535,10535,10535,"T"
"5156",1995,29,"MO",2,"Missouri",5324610,NA,19132,NA,"T"
"5157",1995,30,"MT",4,"Montana",868522,900,1414,900,"T"
"5158",1995,31,"NE",2,"Nebraska",1635142,NA,2517,2013,"T"
"5159",1995,32,"NV",4,"Nevada",1525777,NA,7342,5842,"T"
"5160",1995,33,"NH",1,"New Hampshire",1145604,1358,1913,1716,"T"
"5161",1995,34,"NJ",1,"New Jersey",7965523,NA,NA,13869,"T"
"5162",1995,35,"NM",4,"New Mexico",1682417,4636,4636,4645,"T"
"5163",1995,36,"NY",1,"New York",18150928,67712,64585,52475,"T"
"5164",1995,37,"NC",3,"North Carolina",7185403,27305,27500,27305,"T"
"5165",1995,38,"ND",2,"North Dakota",641548,600,600,600,"T"
"5166",1995,39,"OH",2,"Ohio",11155493,26058,NA,26058,"T"
"5167",1995,40,"OK",3,"Oklahoma",3265547,11369,14151,NA,"T"
"5168",1995,41,"OR",4,"Oregon",3141421,NA,7202,NA,"T"
"5169",1995,42,"PA",1,"Pennsylvania",12044780,NA,20970,NA,"T"
"5170",1995,44,"RI",1,"Rhode Island",989203,3349,3349,3349,"T"
"5171",1995,45,"SC",3,"South Carolina",3699943,17586,18864,15333,"T"
"5172",1995,46,"SD",2,"South Dakota",728251,NA,1565,NA,"T"
"5173",1995,47,"TN",3,"Tennessee",5241168,13605,13328,NA,"T"
"5174",1995,48,"TX",3,"Texas",18679706,132707,132707,136891,"T"
"5175",1995,49,"UT",4,"Utah",1976774,NA,3509,3893,"T"
"5176",1995,50,"VT",1,"Vermont",582827,1052,1052,991,"T"
"5177",1995,51,"VA",3,"Virginia",6601392,16166,16166,16166,"T"
"5178",1995,53,"WA",4,"Washington",5431024,7231,9916,9916,"T"
"5179",1995,54,"WV",3,"West Virginia",1820560,2438,2377,2485,"T"
"5180",1995,55,"WI",2,"Wisconsin",5137004,7499,7499,7499,"T"
"5181",1995,56,"WY",4,"Wyoming",478447,981,1244,1035,"T"
"5182",1995,60,"ST",7,"State prison total",NA,579437,648246,606764,"T"
"5183",1995,70,"US",5,"US prison total (state+federal)",NA,651582,648246,606764,"T"
"5184",1995,99,"FE",6,"Federal BOP",NA,72145,NA,NA,"T"
"5185",1996,1,"AL",3,"Alabama",4290678,19927,19927,19927,"T"
"5186",1996,2,"AK",4,"Alaska",604918,2603,NA,NA,"T"
"5187",1996,4,"AZ",4,"Arizona",4432308,NA,20270,NA,"T"
"5188",1996,5,"AR",3,"Arkansas",2504858,8160,8160,8160,"T"
"5189",1996,6,"CA",4,"California",31780829,NA,NA,72621,"T"
"5190",1996,8,"CO",4,"Colorado",3812716,NA,8605,7104,"T"
"5191",1996,9,"CT",1,"Connecticut",3267030,NA,NA,NA,"T"
"5192",1996,10,"DE",3,"Delaware",727090,NA,4206,3192,"T"
"5193",1996,11,"DC",3,"District of Columbia",538273,7251,9866,9419,"T"
"5194",1996,12,"FL",3,"Florida",14426911,71449,68582,62065,"T"
"5195",1996,13,"GA",3,"Georgia",7332225,NA,32889,NA,"T"
"5196",1996,15,"HI",4,"Hawaii",1184434,NA,2650,1754,"T"
"5197",1996,16,"ID",4,"Idaho",1187706,2447,3301,2447,"T"
"5198",1996,17,"IL",2,"Illinois",11953003,28200,28200,24538,"T"
"5199",1996,18,"IN",2,"Indiana",5834908,13611,15730,NA,"T"
"5200",1996,19,"IA",2,"Iowa",2848473,4201,4201,4201,"T"
"5201",1996,20,"KS",2,"Kansas",2598266,7883,NA,NA,"T"
"5202",1996,21,"KY",3,"Kentucky",3881051,9232,9003,7104,"T"
"5203",1996,22,"LA",3,"Louisiana",4338763,17631,17664,NA,"T"
"5204",1996,23,"ME",1,"Maine",1241436,1490,1490,1490,"T"
"5205",1996,24,"MD",3,"Maryland",5057142,NA,22885,NA,"T"
"5206",1996,25,"MA",1,"Massachusetts",6085393,NA,NA,7838,"T"
"5207",1996,26,"MI",2,"Michigan",9739184,NA,42959,NA,"T"
"5208",1996,27,"MN",2,"Minnesota",4647723,5014,5014,5014,"T"
"5209",1996,28,"MS",3,"Mississippi",2709925,12440,12440,12440,"T"
"5210",1996,29,"MO",2,"Missouri",5367888,NA,20611,NA,"T"
"5211",1996,30,"MT",4,"Montana",876656,NA,1417,896,"T"
"5212",1996,31,"NE",2,"Nebraska",1647657,NA,2517,2013,"T"
"5213",1996,32,"NV",4,"Nevada",1596476,7667,7326,5842,"T"
"5214",1996,33,"NH",1,"New Hampshire",1160768,1886,1786,1716,"T"
"5215",1996,34,"NJ",1,"New Jersey",8009624,NA,NA,13869,"T"
"5216",1996,35,"NM",4,"New Mexico",1706151,4515,4515,4515,"T"
"5217",1996,36,"NY",1,"New York",18143805,68996,65700,53366,"T"
"5218",1996,37,"NC",3,"North Carolina",7307658,24175,NA,24175,"T"
"5219",1996,38,"ND",2,"North Dakota",642858,623,623,623,"T"
"5220",1996,39,"OH",2,"Ohio",11187032,34337,NA,NA,"T"
"5221",1996,40,"OK",3,"Oklahoma",3289634,11369,14388,NA,"T"
"5222",1996,41,"OR",4,"Oregon",3195087,NA,7202,NA,"T"
"5223",1996,42,"PA",1,"Pennsylvania",12038008,NA,21740,22170,"T"
"5224",1996,44,"RI",1,"Rhode Island",987858,3441,3441,3441,"T"
"5225",1996,45,"SC",3,"South Carolina",3738974,18614,18614,15189,"T"
"5226",1996,46,"SD",2,"South Dakota",730699,NA,1832,NA,"T"
"5227",1996,47,"TN",3,"Tennessee",5313576,NA,13811,14095,"T"
"5228",1996,48,"TX",3,"Texas",19006240,136195,136195,138849,"T"
"5229",1996,49,"UT",4,"Utah",2022253,NA,4048,4230,"T"
"5230",1996,50,"VT",1,"Vermont",586352,1160,1160,1023,"T"
"5231",1996,51,"VA",3,"Virginia",6665491,16166,16166,16166,"T"
"5232",1996,53,"WA",4,"Washington",5509963,7371,10057,10057,"T"
"5233",1996,54,"WV",3,"West Virginia",1818983,2640,2730,2580,"T"
"5234",1996,55,"WI",2,"Wisconsin",5173828,9538,9538,9538,"T"
"5235",1996,56,"WY",4,"Wyoming",480085,981,1244,1035,"T"
"5236",1996,60,"ST",7,"State prison total",NA,561213,704703,594702,"T"
"5237",1996,70,"US",5,"US prison total (state+federal)",NA,638110,704703,594702,"T"
"5238",1996,99,"FE",6,"Federal BOP",NA,76897,NA,NA,"T"
"5239",1997,1,"AL",3,"Alabama",4320692,20412,20412,20412,"T"
"5240",1997,2,"AK",4,"Alaska",608846,2603,2603,2603,"T"
"5241",1997,4,"AZ",4,"Arizona",4552207,NA,24137,21370,"T"
"5242",1997,5,"AR",3,"Arkansas",2524007,8760,8760,8760,"T"
"5243",1997,6,"CA",4,"California",32217708,NA,NA,76352,"T"
