"","YEAR","STATEID","STATE","REGION","state_name","Population","CAPRATEM","CAPRATEF","CAPOPM","CAPOPF","CAPDESM","CAPDESF","CAPRATET","CAPOPT","CAPDEST"
"538",1987,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,253765,436926,301393
"539",1987,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,281619,472202,329247
"540",1987,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,27854,35276,27854
"541",1988,1,"AL",3,"Alabama",4030224,NA,NA,NA,NA,NA,NA,11162,11162,11162
"542",1988,2,"AK",4,"Alaska",547153,NA,NA,NA,NA,NA,NA,NA,2793,NA
"543",1988,4,"AZ",4,"Arizona",3622176,NA,NA,NA,NA,NA,NA,NA,12240,12240
"544",1988,5,"AR",3,"Arkansas",2346387,NA,NA,NA,NA,NA,NA,NA,5530,NA
"545",1988,6,"CA",4,"California",29218161,NA,NA,NA,NA,NA,NA,46279,70706,46279
"546",1988,8,"CO",4,"Colorado",3275821,NA,NA,NA,NA,NA,NA,4985,5058,3538
"547",1988,9,"CT",1,"Connecticut",3283409,NA,NA,NA,NA,NA,NA,7731,7153,NA
"548",1988,10,"DE",3,"Delaware",658233,NA,NA,NA,NA,NA,NA,2090,2880,2090
"549",1988,11,"DC",3,"District of Columbia",624165,NA,NA,NA,NA,NA,NA,7417,NA,NA
"550",1988,12,"FL",3,"Florida",12637709,NA,NA,NA,NA,NA,NA,38894,35618,27418
"551",1988,13,"GA",3,"Georgia",6411085,NA,NA,NA,NA,NA,NA,NA,17296,NA
"552",1988,15,"HI",4,"Hawaii",1094584,NA,NA,NA,NA,NA,NA,NA,2130,1691
"553",1988,16,"ID",4,"Idaho",994426,NA,NA,NA,NA,NA,NA,1163,1406,1163
"554",1988,17,"IL",2,"Illinois",11409785,NA,NA,NA,NA,NA,NA,20100,20100,16492
"555",1988,18,"IN",2,"Indiana",5523684,NA,NA,NA,NA,NA,NA,10412,NA,NA
"556",1988,19,"IA",2,"Iowa",2770585,NA,NA,NA,NA,NA,NA,2918,2858,2918
"557",1988,20,"KS",2,"Kansas",2472847,NA,NA,NA,NA,NA,NA,NA,4293,NA
"558",1988,21,"KY",3,"Kentucky",3677312,NA,NA,NA,NA,NA,NA,6602,6469,NA
"559",1988,22,"LA",3,"Louisiana",4252906,NA,NA,NA,NA,NA,NA,12330,12330,12330
"560",1988,23,"ME",1,"Maine",1219944,NA,NA,NA,NA,NA,NA,934,934,934
"561",1988,24,"MD",3,"Maryland",4727298,NA,NA,NA,NA,NA,NA,NA,14561,11352
"562",1988,25,"MA",1,"Massachusetts",6015479,NA,NA,NA,NA,NA,NA,NA,NA,3891
"563",1988,26,"MI",2,"Michigan",9253290,NA,NA,NA,NA,NA,NA,21454,NA,NA
"564",1988,27,"MN",2,"Minnesota",4338045,NA,NA,NA,NA,NA,NA,2964,2964,2976
"565",1988,28,"MS",3,"Mississippi",2574273,NA,NA,NA,NA,NA,NA,6651,6318,6511
"566",1988,29,"MO",2,"Missouri",5095819,NA,NA,NA,NA,NA,NA,NA,12800,NA
"567",1988,30,"MT",4,"Montana",799642,NA,NA,NA,NA,NA,NA,784,1073,784
"568",1988,31,"NE",2,"Nebraska",1574881,NA,NA,NA,NA,NA,NA,NA,NA,1651
"569",1988,32,"NV",4,"Nevada",1137369,NA,NA,NA,NA,NA,NA,NA,4637,3731
"570",1988,33,"NH",1,"New Hampshire",1104523,NA,NA,NA,NA,NA,NA,774,998,572
"571",1988,34,"NJ",1,"New Jersey",7726086,NA,NA,NA,NA,NA,NA,12172,13324,11441
"572",1988,35,"NM",4,"New Mexico",1503892,NA,NA,NA,NA,NA,NA,2671,2751,2671
"573",1988,36,"NY",1,"New York",17983088,NA,NA,NA,NA,NA,NA,NA,45141,40095
"574",1988,37,"NC",3,"North Carolina",6565467,NA,NA,NA,NA,NA,NA,18668,14767,NA
"575",1988,38,"ND",2,"North Dakota",646341,NA,NA,NA,NA,NA,NA,NA,516,516
"576",1988,39,"OH",2,"Ohio",10829211,NA,NA,NA,NA,NA,NA,NA,NA,18482
"577",1988,40,"OK",3,"Oklahoma",3150299,NA,NA,NA,NA,NA,NA,NA,7378,NA
"578",1988,41,"OR",4,"Oregon",2790568,NA,NA,NA,NA,NA,NA,4077,4722,2746
"579",1988,42,"PA",1,"Pennsylvania",11866008,NA,NA,NA,NA,NA,NA,NA,NA,12972
"580",1988,44,"RI",1,"Rhode Island",1000665,NA,NA,NA,NA,NA,NA,1546,1579,1449
"581",1988,45,"SC",3,"South Carolina",3456770,NA,NA,NA,NA,NA,NA,11793,11793,9443
"582",1988,46,"SD",2,"South Dakota",696691,NA,NA,NA,NA,NA,NA,1170,1090,1189
"583",1988,47,"TN",3,"Tennessee",4854461,NA,NA,NA,NA,NA,NA,NA,7754,NA
"584",1988,48,"TX",3,"Texas",16806734,NA,NA,NA,NA,NA,NA,41319,39244,41319
"585",1988,49,"UT",4,"Utah",1705867,NA,NA,NA,NA,NA,NA,NA,2464,2210
"586",1988,50,"VT",1,"Vermont",557699,NA,NA,NA,NA,NA,NA,597,597,597
"587",1988,51,"VA",3,"Virginia",6120232,NA,NA,NA,NA,NA,NA,11460,11460,11460
"588",1988,53,"WA",4,"Washington",4746321,NA,NA,NA,NA,NA,NA,5914,6523,5914
"589",1988,54,"WV",3,"West Virginia",1806552,NA,NA,NA,NA,NA,NA,1547,1640,1547
"590",1988,55,"WI",2,"Wisconsin",4856575,NA,NA,NA,NA,NA,NA,4683,NA,4683
"591",1988,56,"WY",4,"Wyoming",458377,NA,NA,NA,NA,NA,NA,NA,950,NA
"592",1988,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,323261,438000,338457
"593",1988,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,352373,475469,367569
"594",1988,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,29112,37469,29112
"595",1989,1,"AL",3,"Alabama",4040587,NA,NA,NA,NA,NA,NA,11662,11662,11662
"596",1989,2,"AK",4,"Alaska",550043,NA,NA,NA,NA,NA,NA,2596,NA,NA
"597",1989,4,"AZ",4,"Arizona",3665228,NA,NA,NA,NA,NA,NA,NA,13304,NA
"598",1989,5,"AR",3,"Arkansas",2350725,NA,NA,NA,NA,NA,NA,NA,5790,NA
"599",1989,6,"CA",4,"California",29760021,NA,NA,NA,NA,NA,NA,48311,82115,48311
"600",1989,8,"CO",4,"Colorado",3294394,NA,NA,NA,NA,NA,NA,4299,5590,3538
"601",1989,9,"CT",1,"Connecticut",3287116,NA,NA,NA,NA,NA,NA,7929,8722,NA
"602",1989,10,"DE",3,"Delaware",666168,NA,NA,NA,NA,NA,NA,2915,3138,2015
"603",1989,11,"DC",3,"District of Columbia",606900,NA,NA,NA,NA,NA,NA,8253,9315,8253
"604",1989,12,"FL",3,"Florida",12937926,NA,NA,NA,NA,NA,NA,45293,44839,31309
"605",1989,13,"GA",3,"Georgia",6478216,NA,NA,NA,NA,NA,NA,NA,20421,NA
"606",1989,15,"HI",4,"Hawaii",1108229,NA,NA,NA,NA,NA,NA,NA,2141,1577
"607",1989,16,"ID",4,"Idaho",1006749,NA,NA,NA,NA,NA,NA,1259,1826,1259
"608",1989,17,"IL",2,"Illinois",11430602,NA,NA,NA,NA,NA,NA,22514,22514,18810
"609",1989,18,"IN",2,"Indiana",5544159,NA,NA,NA,NA,NA,NA,9101,NA,NA
"610",1989,19,"IA",2,"Iowa",2776755,NA,NA,NA,NA,NA,NA,3003,3003,3003
"611",1989,20,"KS",2,"Kansas",2477574,NA,NA,NA,NA,NA,NA,5285,NA,NA
"612",1989,21,"KY",3,"Kentucky",3685296,NA,NA,NA,NA,NA,NA,6646,6485,NA
"613",1989,22,"LA",3,"Louisiana",4219973,NA,NA,NA,NA,NA,NA,13535,13535,13535
"614",1989,23,"ME",1,"Maine",1227928,NA,NA,NA,NA,NA,NA,1049,1049,1049
"615",1989,24,"MD",3,"Maryland",4781468,NA,NA,NA,NA,NA,NA,NA,16554,11477
"616",1989,25,"MA",1,"Massachusetts",6016425,NA,NA,NA,NA,NA,NA,NA,NA,4494
"617",1989,26,"MI",2,"Michigan",9295297,NA,NA,NA,NA,NA,NA,24850,NA,NA
"618",1989,27,"MN",2,"Minnesota",4375099,NA,NA,NA,NA,NA,NA,3098,3113,3098
"619",1989,28,"MS",3,"Mississippi",2573216,NA,NA,NA,NA,NA,NA,7204,7657,7091
"620",1989,29,"MO",2,"Missouri",5117073,NA,NA,NA,NA,NA,NA,15121,15121,NA
"621",1989,30,"MT",4,"Montana",799065,NA,NA,NA,NA,NA,NA,1030,1314,1030
"622",1989,31,"NE",2,"Nebraska",1578385,NA,NA,NA,NA,NA,NA,NA,NA,1666
"623",1989,32,"NV",4,"Nevada",1201833,NA,NA,NA,NA,NA,NA,5382,5382,4370
"624",1989,33,"NH",1,"New Hampshire",1109252,NA,NA,NA,NA,NA,NA,834,1058,683
"625",1989,34,"NJ",1,"New Jersey",7730188,NA,NA,NA,NA,NA,NA,12742,13969,11977
"626",1989,35,"NM",4,"New Mexico",1515069,NA,NA,NA,NA,NA,NA,2997,3001,2997
"627",1989,36,"NY",1,"New York",17990455,NA,NA,NA,NA,NA,NA,51617,51617,42472
"628",1989,37,"NC",3,"North Carolina",6628637,NA,NA,NA,NA,NA,NA,18838,15097,NA
"629",1989,38,"ND",2,"North Dakota",638800,NA,NA,NA,NA,NA,NA,NA,556,556
"630",1989,39,"OH",2,"Ohio",10847115,NA,NA,NA,NA,NA,NA,NA,NA,19848
"631",1989,40,"OK",3,"Oklahoma",3145585,NA,NA,NA,NA,NA,NA,NA,7888,NA
"632",1989,41,"OR",4,"Oregon",2842321,NA,NA,NA,NA,NA,NA,5167,5493,NA
"633",1989,42,"PA",1,"Pennsylvania",11881643,NA,NA,NA,NA,NA,NA,NA,NA,13616
"634",1989,44,"RI",1,"Rhode Island",1003464,NA,NA,NA,NA,NA,NA,1756,1804,1674
"635",1989,45,"SC",3,"South Carolina",3486703,NA,NA,NA,NA,NA,NA,14768,14768,11119
"636",1989,46,"SD",2,"South Dakota",696004,NA,NA,NA,NA,NA,NA,560,695,560
"637",1989,47,"TN",3,"Tennessee",4877185,NA,NA,NA,NA,NA,NA,NA,8387,NA
"638",1989,48,"TX",3,"Texas",16986510,NA,NA,NA,NA,NA,NA,43117,40961,43117
"639",1989,49,"UT",4,"Utah",1722850,NA,NA,NA,NA,NA,NA,NA,2464,2210
"640",1989,50,"VT",1,"Vermont",562758,NA,NA,NA,NA,NA,NA,597,597,597
"641",1989,51,"VA",3,"Virginia",6187358,NA,NA,NA,NA,NA,NA,12083,12083,12083
"642",1989,53,"WA",4,"Washington",4866692,NA,NA,NA,NA,NA,NA,5756,6547,5756
"643",1989,54,"WV",3,"West Virginia",1793477,NA,NA,NA,NA,NA,NA,1547,1640,1547
"644",1989,55,"WI",2,"Wisconsin",4891769,NA,NA,NA,NA,NA,NA,4889,6672,4889
"645",1989,56,"WY",4,"Wyoming",453588,NA,NA,NA,NA,NA,NA,788,795,609
"646",1989,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,428391,500682,353857
"647",1989,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,460885,500682,353857
"648",1989,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,32494,NA,NA
"649",1990,1,"AL",3,"Alabama",4048526,NA,NA,NA,NA,NA,NA,13782,13782,13782
"650",1990,2,"AK",4,"Alaska",553120,NA,NA,NA,NA,NA,NA,2808,NA,NA
"651",1990,4,"AZ",4,"Arizona",3679056,NA,NA,NA,NA,NA,NA,NA,13884,NA
"652",1990,5,"AR",3,"Arkansas",2354343,NA,NA,NA,NA,NA,NA,NA,6535,NA
"653",1990,6,"CA",4,"California",29950111,NA,NA,NA,NA,NA,NA,NA,NA,52698
"654",1990,8,"CO",4,"Colorado",3303862,NA,NA,NA,NA,NA,NA,NA,6120,4605
"655",1990,9,"CT",1,"Connecticut",3289056,NA,NA,NA,NA,NA,NA,9159,10075,NA
"656",1990,10,"DE",3,"Delaware",669063,NA,NA,NA,NA,NA,NA,2915,3138,2015
"657",1990,11,"DC",3,"District of Columbia",603814,NA,NA,NA,NA,NA,NA,8253,9121,7764
"658",1990,12,"FL",3,"Florida",13018365,NA,NA,NA,NA,NA,NA,50645,45237,34826
"659",1990,13,"GA",3,"Georgia",6506531,NA,NA,NA,NA,NA,NA,NA,22424,NA
"660",1990,15,"HI",4,"Hawaii",1112703,NA,NA,NA,NA,NA,NA,NA,2141,1577
"661",1990,16,"ID",4,"Idaho",1011882,NA,NA,NA,NA,NA,NA,NA,1845,1586
"662",1990,17,"IL",2,"Illinois",11446979,NA,NA,NA,NA,NA,NA,22691,22691,18987
"663",1990,18,"IN",2,"Indiana",5555097,NA,NA,NA,NA,NA,NA,10861,NA,NA
"664",1990,19,"IA",2,"Iowa",2779769,NA,NA,NA,NA,NA,NA,3035,3035,3035
"665",1990,20,"KS",2,"Kansas",2480683,NA,NA,NA,NA,NA,NA,NA,5405,NA
"666",1990,21,"KY",3,"Kentucky",3692584,NA,NA,NA,NA,NA,NA,8051,7866,NA
"667",1990,22,"LA",3,"Louisiana",4219179,NA,NA,NA,NA,NA,NA,14697,14697,14697
"668",1990,23,"ME",1,"Maine",1231296,NA,NA,NA,NA,NA,NA,1193,1193,1193
"669",1990,24,"MD",3,"Maryland",4797431,NA,NA,NA,NA,NA,NA,NA,17907,12246
"670",1990,25,"MA",1,"Massachusetts",6018664,NA,NA,NA,NA,NA,NA,NA,NA,4864
"671",1990,26,"MI",2,"Michigan",9310462,NA,NA,NA,NA,NA,NA,26266,NA,NA
"672",1990,27,"MN",2,"Minnesota",4387283,NA,NA,NA,NA,NA,NA,3198,3198,3198
"673",1990,28,"MS",3,"Mississippi",2577426,NA,NA,NA,NA,NA,NA,8136,8594,8091
"674",1990,29,"MO",2,"Missouri",5126370,NA,NA,NA,NA,NA,NA,14822,14893,NA
"675",1990,30,"MT",4,"Montana",799824,NA,NA,NA,NA,NA,NA,1079,1407,1079
"676",1990,31,"NE",2,"Nebraska",1580664,NA,NA,NA,NA,NA,NA,NA,NA,1666
"677",1990,32,"NV",4,"Nevada",1218629,NA,NA,NA,NA,NA,NA,5406,5406,4394
"678",1990,33,"NH",1,"New Hampshire",1111831,NA,NA,NA,NA,NA,NA,1268,1492,1112
"679",1990,34,"NJ",1,"New Jersey",7757158,NA,NA,NA,NA,NA,NA,NA,NA,13383
"680",1990,35,"NM",4,"New Mexico",1519933,NA,NA,NA,NA,NA,NA,3225,3596,3225
"681",1990,36,"NY",1,"New York",18002855,NA,NA,NA,NA,NA,NA,55820,56833,45946
"682",1990,37,"NC",3,"North Carolina",6656987,NA,NA,NA,NA,NA,NA,15942,19324,NA
"683",1990,38,"ND",2,"North Dakota",637364,NA,NA,NA,NA,NA,NA,NA,576,576
"684",1990,39,"OH",2,"Ohio",10861837,NA,NA,NA,NA,NA,NA,NA,NA,20598
"685",1990,40,"OK",3,"Oklahoma",3147105,NA,NA,NA,NA,NA,NA,NA,8088,NA
"686",1990,41,"OR",4,"Oregon",2858547,NA,NA,NA,NA,NA,NA,NA,6170,NA
"687",1990,42,"PA",1,"Pennsylvania",11895604,NA,NA,NA,NA,NA,NA,NA,NA,14338
"688",1990,44,"RI",1,"Rhode Island",1004649,NA,NA,NA,NA,NA,NA,2396,2444,2314
"689",1990,45,"SC",3,"South Carolina",3499064,NA,NA,NA,NA,NA,NA,15438,15438,11958
"690",1990,46,"SD",2,"South Dakota",696667,NA,NA,NA,NA,NA,NA,1189,1130,1189
"691",1990,47,"TN",3,"Tennessee",4890626,NA,NA,NA,NA,NA,NA,NA,8803,NA
"692",1990,48,"TX",3,"Texas",17044714,NA,NA,NA,NA,NA,NA,49325,46859,49325
"693",1990,49,"UT",4,"Utah",1729722,NA,NA,NA,NA,NA,NA,NA,2911,3032
"694",1990,50,"VT",1,"Vermont",564526,NA,NA,NA,NA,NA,NA,647,647,647
"695",1990,51,"VA",3,"Virginia",6213526,NA,NA,NA,NA,NA,NA,13537,13537,13537
"696",1990,53,"WA",4,"Washington",4900780,NA,NA,NA,NA,NA,NA,5411,6446,6446
"697",1990,54,"WV",3,"West Virginia",1792481,NA,NA,NA,NA,NA,NA,1700,1565,1850
"698",1990,55,"WI",2,"Wisconsin",4902265,NA,NA,NA,NA,NA,NA,5241,5241,5241
"699",1990,56,"WY",4,"Wyoming",453401,NA,NA,NA,NA,NA,NA,793,795,614
"700",1990,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,378929,442489,387634
"701",1990,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,378929,442489,430946
"702",1990,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,43312
"703",1991,1,"AL",3,"Alabama",4091397,NA,NA,NA,NA,NA,NA,14604,14604,14604
"704",1991,2,"AK",4,"Alaska",569273,NA,NA,NA,NA,NA,NA,2523,2602,NA
"705",1991,4,"AZ",4,"Arizona",3762394,NA,NA,NA,NA,NA,NA,NA,14994,NA
"706",1991,5,"AR",3,"Arkansas",2370666,NA,NA,NA,NA,NA,NA,NA,7335,NA
"707",1991,6,"CA",4,"California",30414114,NA,NA,NA,NA,NA,NA,NA,NA,55692
"708",1991,8,"CO",4,"Colorado",3367567,NA,NA,NA,NA,NA,NA,NA,7416,6239
"709",1991,9,"CT",1,"Connecticut",3288640,NA,NA,NA,NA,NA,NA,9935,10928,NA
"710",1991,10,"DE",3,"Delaware",680495,NA,NA,NA,NA,NA,NA,2915,3138,2015
"711",1991,11,"DC",3,"District of Columbia",593239,NA,NA,NA,NA,NA,NA,9788,9508,8101
"712",1991,12,"FL",3,"Florida",13289497,NA,NA,NA,NA,NA,NA,53652,47572,36470
"713",1991,13,"GA",3,"Georgia",6621279,NA,NA,NA,NA,NA,NA,NA,22895,NA
"714",1991,15,"HI",4,"Hawaii",1131412,NA,NA,NA,NA,NA,NA,NA,2569,1658
"715",1991,16,"ID",4,"Idaho",1038915,NA,NA,NA,NA,NA,NA,NA,2086,1831
"716",1991,17,"IL",2,"Illinois",11535973,NA,NA,NA,NA,NA,NA,23961,23961,20217
"717",1991,18,"IN",2,"Indiana",5602062,NA,NA,NA,NA,NA,NA,11934,14211,NA
"718",1991,19,"IA",2,"Iowa",2791227,NA,NA,NA,NA,NA,NA,3003,3003,3003
"719",1991,20,"KS",2,"Kansas",2495209,NA,NA,NA,NA,NA,NA,NA,6622,NA
"720",1991,21,"KY",3,"Kentucky",3714686,NA,NA,NA,NA,NA,NA,8455,8270,NA
"721",1991,22,"LA",3,"Louisiana",4240950,NA,NA,NA,NA,NA,NA,15493,15493,15493
"722",1991,23,"ME",1,"Maine",1235439,NA,NA,NA,NA,NA,NA,1193,1193,1193
"723",1991,24,"MD",3,"Maryland",4856176,NA,NA,NA,NA,NA,NA,NA,18880,13984
"724",1991,25,"MA",1,"Massachusetts",5998652,NA,NA,NA,NA,NA,NA,NA,NA,5650
"725",1991,26,"MI",2,"Michigan",9395022,NA,NA,NA,NA,NA,NA,26209,NA,NA
"726",1991,27,"MN",2,"Minnesota",4427429,NA,NA,NA,NA,NA,NA,3414,3414,3414
"727",1991,28,"MS",3,"Mississippi",2591230,NA,NA,NA,NA,NA,NA,8524,8098,8524
"728",1991,29,"MO",2,"Missouri",5157770,NA,NA,NA,NA,NA,NA,15056,15411,NA
"729",1991,30,"MT",4,"Montana",807837,NA,NA,NA,NA,NA,NA,1117,1441,1117
"730",1991,31,"NE",2,"Nebraska",1590805,NA,NA,NA,NA,NA,NA,NA,NA,1706
"731",1991,32,"NV",4,"Nevada",1285046,NA,NA,NA,NA,NA,NA,6166,6166,5014
"732",1991,33,"NH",1,"New Hampshire",1107055,NA,NA,NA,NA,NA,NA,1318,1542,1162
"733",1991,34,"NJ",1,"New Jersey",7784269,NA,NA,NA,NA,NA,NA,NA,NA,14898
"734",1991,35,"NM",4,"New Mexico",1547115,NA,NA,NA,NA,NA,NA,3236,3236,3236
"735",1991,36,"NY",1,"New York",18029532,NA,NA,NA,NA,NA,NA,58687,55699,48363
"736",1991,37,"NC",3,"North Carolina",6748135,NA,NA,NA,NA,NA,NA,16126,19646,NA
"737",1991,38,"ND",2,"North Dakota",634199,NA,NA,NA,NA,NA,NA,NA,576,576
"738",1991,39,"OH",2,"Ohio",10933683,NA,NA,NA,NA,NA,NA,NA,NA,20783
"739",1991,40,"OK",3,"Oklahoma",3166471,NA,NA,NA,NA,NA,NA,8964,11243,NA
"740",1991,41,"OR",4,"Oregon",2918745,NA,NA,NA,NA,NA,NA,NA,6690,NA
"741",1991,42,"PA",1,"Pennsylvania",11943160,NA,NA,NA,NA,NA,NA,NA,NA,15915
"742",1991,44,"RI",1,"Rhode Island",1003990,NA,NA,NA,NA,NA,NA,3042,3042,2789
"743",1991,45,"SC",3,"South Carolina",3559470,NA,NA,NA,NA,NA,NA,16138,16138,12335
"744",1991,46,"SD",2,"South Dakota",701445,NA,NA,NA,NA,NA,NA,1189,1130,1189
"745",1991,47,"TN",3,"Tennessee",4946886,NA,NA,NA,NA,NA,NA,9409,9349,9642
"746",1991,48,"TX",3,"Texas",17339904,NA,NA,NA,NA,NA,NA,47770,50698,62212
"747",1991,49,"UT",4,"Utah",1771941,NA,NA,NA,NA,NA,NA,3131,2890,NA
"748",1991,50,"VT",1,"Vermont",567141,NA,NA,NA,NA,NA,NA,647,862,647
"749",1991,51,"VA",3,"Virginia",6283853,NA,NA,NA,NA,NA,NA,13970,13970,13970
"750",1991,53,"WA",4,"Washington",5013443,NA,NA,NA,NA,NA,NA,5452,6710,6710
"751",1991,54,"WV",3,"West Virginia",1798212,NA,NA,NA,NA,NA,NA,1585,1644,1736
"752",1991,55,"WI",2,"Wisconsin",4952675,NA,NA,NA,NA,NA,NA,6497,6497,6497
"753",1991,56,"WY",4,"Wyoming",457739,NA,NA,NA,NA,NA,NA,88,777,619
"754",1991,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,415191,484149,429204
"755",1991,70,"US",5,"US prison total (state+federal)",NA,NA,NA,NA,NA,NA,NA,458944,484149,429204
"756",1991,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,43753,NA,NA
"757",1992,1,"AL",3,"Alabama",4139880,NA,NA,NA,NA,NA,NA,14788,14788,14788
"758",1992,2,"AK",4,"Alaska",587073,NA,NA,NA,NA,NA,NA,2472,NA,NA
"759",1992,4,"AZ",4,"Arizona",3867333,NA,NA,NA,NA,NA,NA,NA,15520,NA
"760",1992,5,"AR",3,"Arkansas",2394098,NA,NA,NA,NA,NA,NA,NA,7614,NA
"761",1992,6,"CA",4,"California",30875920,NA,NA,NA,NA,NA,NA,NA,NA,57367
"762",1992,8,"CO",4,"Colorado",3459995,NA,NA,NA,NA,NA,NA,NA,7496,6136
"763",1992,9,"CT",1,"Connecticut",3274997,NA,NA,NA,NA,NA,NA,10093,11102,NA
"764",1992,10,"DE",3,"Delaware",690158,NA,NA,NA,NA,NA,NA,4009,3987,2928
"765",1992,11,"DC",3,"District of Columbia",584183,NA,NA,NA,NA,NA,NA,11087,11087,8746
"766",1992,12,"FL",3,"Florida",13504775,NA,NA,NA,NA,NA,NA,49939,55100,37887
"767",1992,13,"GA",3,"Georgia",6759474,NA,NA,NA,NA,NA,NA,NA,25252,NA
"768",1992,15,"HI",4,"Hawaii",1149926,NA,NA,NA,NA,NA,NA,NA,2382,1566
"769",1992,16,"ID",4,"Idaho",1066490,NA,NA,NA,NA,NA,NA,2015,2158,NA
"770",1992,17,"IL",2,"Illinois",11635197,NA,NA,NA,NA,NA,NA,24562,24562,20818
"771",1992,18,"IN",2,"Indiana",5648649,NA,NA,NA,NA,NA,NA,11983,13817,NA
"772",1992,19,"IA",2,"Iowa",2806923,NA,NA,NA,NA,NA,NA,3265,3265,3265
"773",1992,20,"KS",2,"Kansas",2526042,NA,NA,NA,NA,NA,NA,6621,NA,NA
"774",1992,21,"KY",3,"Kentucky",3756358,NA,NA,NA,NA,NA,NA,9119,8923,NA
"775",1992,22,"LA",3,"Louisiana",4270849,NA,NA,NA,NA,NA,NA,17131,17131,17131
"776",1992,23,"ME",1,"Maine",1235748,NA,NA,NA,NA,NA,NA,1353,1353,1353
"777",1992,24,"MD",3,"Maryland",4902545,NA,NA,NA,NA,NA,NA,NA,19804,12856
"778",1992,25,"MA",1,"Massachusetts",5993474,NA,NA,NA,NA,NA,NA,NA,NA,6999
"779",1992,26,"MI",2,"Michigan",9470323,NA,NA,NA,NA,NA,NA,27086,NA,NA
"780",1992,27,"MN",2,"Minnesota",4471503,NA,NA,NA,NA,NA,NA,3678,3678,3678
"781",1992,28,"MS",3,"Mississippi",2610193,NA,NA,NA,NA,NA,NA,8557,9083,9007
"782",1992,29,"MO",2,"Missouri",5193686,NA,NA,NA,NA,NA,NA,15630,16187,NA
"783",1992,30,"MT",4,"Montana",822436,NA,NA,NA,NA,NA,NA,1160,1465,1160
"784",1992,31,"NE",2,"Nebraska",1602406,NA,NA,NA,NA,NA,NA,NA,NA,1706
"785",1992,32,"NV",4,"Nevada",1330694,NA,NA,NA,NA,NA,NA,5743,5743,4770
"786",1992,33,"NH",1,"New Hampshire",1112766,NA,NA,NA,NA,NA,NA,1358,1576,1162
"787",1992,34,"NJ",1,"New Jersey",7827770,NA,NA,NA,NA,NA,NA,NA,NA,14980
"788",1992,35,"NM",4,"New Mexico",1580750,NA,NA,NA,NA,NA,NA,3427,3290,3443
"789",1992,36,"NY",1,"New York",18082032,NA,NA,NA,NA,NA,NA,60054,57005,49543
"790",1992,37,"NC",3,"North Carolina",6831850,NA,NA,NA,NA,NA,NA,17913,20900,NA
"791",1992,38,"ND",2,"North Dakota",635427,NA,NA,NA,NA,NA,NA,NA,576,576
"792",1992,39,"OH",2,"Ohio",11007609,NA,NA,NA,NA,NA,NA,NA,NA,21738
"793",1992,40,"OK",3,"Oklahoma",3204174,NA,NA,NA,NA,NA,NA,9130,12451,NA
"794",1992,41,"OR",4,"Oregon",2973934,NA,NA,NA,NA,NA,NA,NA,6557,NA
"795",1992,42,"PA",1,"Pennsylvania",11980819,NA,NA,NA,NA,NA,NA,NA,NA,16713
"796",1992,44,"RI",1,"Rhode Island",1000571,NA,NA,NA,NA,NA,NA,3292,3292,3292
"797",1992,45,"SC",3,"South Carolina",3600576,NA,NA,NA,NA,NA,NA,16216,16216,12527
"798",1992,46,"SD",2,"South Dakota",708698,NA,NA,NA,NA,NA,NA,1189,1130,1189
"799",1992,47,"TN",3,"Tennessee",5013999,NA,NA,NA,NA,NA,NA,11119,10837,11463
"800",1992,48,"TX",3,"Texas",17650479,NA,NA,NA,NA,NA,NA,57455,54459,NA
"801",1992,49,"UT",4,"Utah",1821498,NA,NA,NA,NA,NA,NA,3184,2897,NA
"802",1992,50,"VT",1,"Vermont",570115,NA,NA,NA,NA,NA,NA,847,852,647
"803",1992,51,"VA",3,"Virginia",6383315,NA,NA,NA,NA,NA,NA,13852,13852,13852
"804",1992,53,"WA",4,"Washington",5139011,NA,NA,NA,NA,NA,NA,6190,7779,7779
"805",1992,54,"WV",3,"West Virginia",1805462,NA,NA,NA,NA,NA,NA,1680,1745,1730
"806",1992,55,"WI",2,"Wisconsin",5004636,NA,NA,NA,NA,NA,NA,6342,6342,6342
"807",1992,56,"WY",4,"Wyoming",463491,NA,NA,NA,NA,NA,NA,977,977,977
"808",1992,60,"ST",7,"State prison total",NA,NA,NA,NA,NA,NA,NA,444516,504230,380114
