"","YEAR","STATEID","STATE","REGION","state_name","Population","DTHEXECM","DTHEXECF","DTHILLNM","DTHILLNF","DTHAIDSM","DTHAIDSF","DTHSUICM","DTHSUICF","DTHACCM","DTHACCF","DTHHOMIM","DTHHOMIF","DTHHOMOM","DTHHOMOF","DTHPERSM","DTHPERSF","DTHOTHM","DTHOTHF","DTHTOTM","DTHTOTF"
"1109",1998,32,"NV",4,"Nevada",1743772,1,0,18,1,1,0,2,0,1,0,NA,NA,NA,NA,3,0,0,0,NA,NA
"1110",1998,33,"NH",1,"New Hampshire",1185823,0,0,5,0,1,0,1,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"1111",1998,34,"NJ",1,"New Jersey",8095542,0,0,34,2,15,1,2,0,1,0,NA,NA,NA,NA,1,0,13,0,NA,NA
"1112",1998,35,"NM",4,"New Mexico",1733535,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,2,0,NA,NA
"1113",1998,36,"NY",1,"New York",18159175,0,0,147,11,39,0,13,1,1,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"1114",1998,37,"NC",3,"North Carolina",7545828,3,0,35,2,6,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1115",1998,38,"ND",2,"North Dakota",637808,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1116",1998,39,"OH",2,"Ohio",11237752,0,0,117,7,7,0,7,0,2,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1117",1998,40,"OK",3,"Oklahoma",3339478,4,0,44,3,2,0,2,0,0,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"1118",1998,41,"OR",4,"Oregon",3282055,0,0,7,0,0,0,4,1,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"1119",1998,42,"PA",1,"Pennsylvania",12002329,0,0,87,2,20,0,10,1,4,0,NA,NA,NA,NA,0,0,2,1,NA,NA
"1120",1998,44,"RI",1,"Rhode Island",987704,NA,NA,2,0,3,0,0,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1121",1998,45,"SC",3,"South Carolina",3839578,7,0,45,1,14,0,2,1,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1122",1998,46,"SD",2,"South Dakota",730789,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1123",1998,47,"TN",3,"Tennessee",5432679,0,0,36,2,2,0,5,0,1,0,NA,NA,NA,NA,2,0,0,0,NA,NA
"1124",1998,48,"TX",3,"Texas",19712389,19,1,161,9,54,4,22,0,6,0,NA,NA,NA,NA,6,0,86,5,NA,NA
"1125",1998,49,"UT",4,"Utah",2100562,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1126",1998,50,"VT",1,"Vermont",590579,NA,NA,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1127",1998,51,"VA",3,"Virginia",6789225,13,0,34,3,12,0,2,0,0,0,NA,NA,NA,NA,1,0,0,0,NA,NA
"1128",1998,53,"WA",4,"Washington",5687832,1,0,31,3,2,0,3,0,1,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1129",1998,54,"WV",3,"West Virginia",1811688,NA,NA,5,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1130",1998,55,"WI",2,"Wisconsin",5222124,NA,NA,24,0,1,0,5,0,0,0,NA,NA,NA,NA,1,0,3,0,NA,NA
"1131",1998,56,"WY",4,"Wyoming",480045,0,0,3,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA
"1132",1998,60,"ST",7,"State prison total",NA,66,2,1744,87,325,14,163,13,41,0,NA,NA,NA,NA,55,0,273,12,NA,NA
"1133",1998,70,"US",5,"US prison total (state+federal)",NA,66,2,1744,87,325,14,163,13,41,0,NA,NA,NA,NA,55,0,485,23,NA,NA
"1134",1998,99,"FE",6,"Federal BOP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,212,11,NA,NA
"1135",1999,1,"AL",3,"Alabama",4369224,2,NA,46,NA,NA,NA,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA
"1136",1999,2,"AK",4,"Alaska",619500,NA,NA,3,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0,1,4,2
"1137",1999,4,"AZ",4,"Arizona",4778332,7,0,51,1,4,0,2,0,1,0,0,0,0,0,NA,NA,1,0,66,1
"1138",1999,5,"AR",3,"Arkansas",2551373,4,0,25,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,30,1
"1139",1999,6,"CA",4,"California",33145121,2,0,201,12,30,2,24,0,11,0,12,0,0,0,NA,NA,9,1,289,15
"1140",1999,8,"CO",4,"Colorado",4056133,0,0,30,0,0,0,3,0,1,0,1,0,1,0,NA,NA,0,0,36,0
"1141",1999,9,"CT",1,"Connecticut",3282031,0,0,20,0,6,0,1,2,0,0,1,0,0,0,NA,NA,0,0,28,2
"1142",1999,10,"DE",3,"Delaware",753538,2,0,11,0,NA,NA,0,0,0,0,0,0,0,0,NA,NA,0,0,13,0
"1143",1999,11,"DC",3,"District of Columbia",519000,NA,NA,19,1,7,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,26,1
"1144",1999,12,"FL",3,"Florida",15111244,1,0,105,5,47,6,6,0,2,0,1,0,1,0,NA,NA,3,0,166,11
"1145",1999,13,"GA",3,"Georgia",7788240,0,0,59,NA,13,NA,1,NA,0,NA,0,NA,0,0,NA,NA,9,0,82,NA
"1146",1999,15,"HI",4,"Hawaii",1185497,NA,NA,7,0,0,0,7,0,0,0,0,0,0,0,NA,NA,0,0,14,0
"1147",1999,16,"ID",4,"Idaho",1251700,0,0,11,0,0,0,1,0,1,0,0,0,0,0,NA,NA,3,0,16,0
"1148",1999,17,"IL",2,"Illinois",12128370,1,0,67,1,5,0,10,0,2,0,1,0,0,0,NA,NA,6,0,92,1
"1149",1999,18,"IN",2,"Indiana",5942901,1,0,41,2,NA,NA,3,0,0,0,0,0,0,0,NA,NA,0,0,45,2
"1150",1999,19,"IA",2,"Iowa",2869413,NA,NA,12,1,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,14,1
"1151",1999,20,"KS",2,"Kansas",2654052,0,0,11,0,0,0,3,0,0,0,0,0,0,0,NA,NA,0,0,14,0
"1152",1999,21,"KY",3,"Kentucky",3960825,1,0,33,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,34,1
"1153",1999,22,"LA",3,"Louisiana",4372035,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,6,76,6
"1154",1999,23,"ME",1,"Maine",1253040,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,6,0
"1155",1999,24,"MD",3,"Maryland",5171634,0,0,32,1,2,0,4,0,1,0,4,0,0,0,NA,NA,6,0,49,1
"1156",1999,25,"MA",1,"Massachusetts",6175169,NA,NA,17,1,3,0,0,0,0,0,0,0,0,0,NA,NA,0,0,20,1
"1157",1999,26,"MI",2,"Michigan",9863775,NA,NA,92,2,5,0,7,0,5,0,1,0,1,0,NA,NA,1,0,112,2
"1158",1999,27,"MN",2,"Minnesota",4775508,NA,NA,7,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,9,0
"1159",1999,28,"MS",3,"Mississippi",2768619,0,0,30,0,1,0,1,0,2,0,0,0,0,0,NA,NA,0,0,34,0
"1160",1999,29,"MO",2,"Missouri",5468338,9,0,32,1,4,1,4,0,0,0,1,0,0,0,NA,NA,2,1,52,3
"1161",1999,30,"MT",4,"Montana",882779,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,5,0
"1162",1999,31,"NE",2,"Nebraska",1666028,0,0,8,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,10,0
"1163",1999,32,"NV",4,"Nevada",1809253,1,0,23,1,9,1,2,0,1,0,0,0,0,0,NA,NA,0,0,36,2
"1164",1999,33,"NH",1,"New Hampshire",1201134,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,1,0
"1165",1999,34,"NJ",1,"New Jersey",8143412,0,0,61,3,14,0,7,0,0,0,1,0,0,0,NA,NA,6,0,89,3
"1166",1999,35,"NM",4,"New Mexico",1739844,0,0,4,0,0,0,1,0,0,0,5,0,0,0,NA,NA,0,0,10,0
"1167",1999,36,"NY",1,"New York",18196601,0,0,144,7,24,2,9,0,3,0,0,0,0,0,NA,NA,4,1,184,10
"1168",1999,37,"NC",3,"North Carolina",7650789,4,0,49,1,5,0,1,0,0,0,0,0,0,0,NA,NA,1,0,60,1
"1169",1999,38,"ND",2,"North Dakota",633666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,0,0
"1170",1999,39,"OH",2,"Ohio",11256654,1,0,116,1,NA,NA,8,0,1,0,2,0,0,0,NA,NA,0,0,128,1
"1171",1999,40,"OK",3,"Oklahoma",3358044,6,0,59,4,2,0,5,0,2,0,3,0,0,0,NA,NA,2,0,79,4
"1172",1999,41,"OR",4,"Oregon",3316154,0,0,16,0,0,0,2,0,1,0,1,0,0,0,NA,NA,0,0,20,0
"1173",1999,42,"PA",1,"Pennsylvania",11994016,1,0,87,4,11,1,9,0,0,0,0,0,0,0,NA,NA,2,0,110,5
"1174",1999,44,"RI",1,"Rhode Island",990819,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,1,0
"1175",1999,45,"SC",3,"South Carolina",3885736,4,0,31,1,9,3,3,0,2,0,2,0,0,0,NA,NA,0,0,51,4
"1176",1999,46,"SD",2,"South Dakota",733133,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,2,0
"1177",1999,47,"TN",3,"Tennessee",5483535,0,0,63,0,2,0,2,0,1,0,4,0,0,0,NA,NA,0,0,72,0
"1178",1999,48,"TX",3,"Texas",20044141,34,1,362,13,NA,NA,21,1,5,0,7,0,0,0,NA,NA,0,0,429,15
"1179",1999,49,"UT",4,"Utah",2129836,1,0,7,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,9,0
"1180",1999,50,"VT",1,"Vermont",593740,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,5,0
"1181",1999,51,"VA",3,"Virginia",6872912,14,0,51,2,11,0,0,0,0,0,3,0,0,0,NA,NA,4,0,83,2
"1182",1999,53,"WA",4,"Washington",5756361,0,0,27,0,1,0,2,0,0,0,1,0,0,0,NA,NA,0,0,31,0
"1183",1999,54,"WV",3,"West Virginia",1806928,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,7,0
"1184",1999,55,"WI",2,"Wisconsin",5250446,NA,NA,13,1,1,0,5,0,0,0,0,0,0,0,NA,NA,0,1,19,2
"1185",1999,56,"WY",4,"Wyoming",479602,0,0,2,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,3,0
"1186",1999,60,"ST",7,"State prison total",NA,97,1,2111,69,216,16,166,3,46,0,51,0,3,0,NA,NA,134,11,2824,100
"1187",1999,70,"US",5,"US prison total (state+federal)",NA,97,1,2337,78,231,17,178,3,46,0,56,0,3,0,NA,NA,134,11,3082,110
"1188",1999,99,"FE",6,"Federal BOP",NA,0,0,226,9,15,1,12,0,0,0,5,0,0,0,NA,NA,0,0,258,10
"1189",2000,1,"AL",3,"Alabama",4385739,4,0,60,2,8,0,0,0,0,0,0,0,0,0,NA,NA,0,0,72,2
"1190",2000,2,"AK",4,"Alaska",622091,NA,NA,3,1,0,0,3,0,0,0,1,0,0,0,NA,NA,1,0,8,1
"1191",2000,4,"AZ",4,"Arizona",4882966,3,0,54,0,2,0,3,1,0,0,3,0,0,0,NA,NA,0,0,65,1
"1192",2000,5,"AR",3,"Arkansas",2576476,1,1,23,2,0,0,3,0,0,0,0,0,0,0,NA,NA,0,0,27,3
"1193",2000,6,"CA",4,"California",33634154,1,0,218,18,9,3,16,0,2,0,8,0,1,0,NA,NA,4,1,259,22
"1194",2000,8,"CO",4,"Colorado",4136998,0,0,22,2,0,1,0,0,6,0,1,0,0,0,NA,NA,0,0,29,3
"1195",2000,9,"CT",1,"Connecticut",3297615,0,0,19,2,8,0,6,0,0,0,0,0,0,0,NA,NA,0,0,33,2
"1196",2000,10,"DE",3,"Delaware",762269,1,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,4,0
"1197",2000,11,"DC",3,"District of Columbia",518342,NA,NA,2,0,6,0,0,0,0,0,0,0,0,0,NA,NA,6,0,14,0
"1198",2000,12,"FL",3,"Florida",15332382,6,0,123,7,45,3,7,1,1,0,4,0,0,0,NA,NA,0,0,186,11
"1199",2000,13,"GA",3,"Georgia",7942706,0,0,90,0,8,0,5,0,0,0,0,0,0,0,NA,NA,0,0,103,0
"1200",2000,15,"HI",4,"Hawaii",1178955,NA,NA,3,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,5,0
"1201",2000,16,"ID",4,"Idaho",1273338,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,2,0,7,0
"1202",2000,17,"IL",2,"Illinois",12185213,0,0,55,0,6,0,9,0,1,0,0,0,0,0,NA,NA,7,3,78,3
"1203",2000,18,"IN",2,"Indiana",5976510,0,0,41,3,0,0,1,0,0,0,1,0,0,0,NA,NA,0,0,43,3
"1204",2000,19,"IA",2,"Iowa",2877770,NA,NA,11,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,12,0
"1205",2000,20,"KS",2,"Kansas",2666127,0,0,16,0,0,0,1,0,0,0,1,0,0,0,NA,NA,0,0,18,0
"1206",2000,21,"KY",3,"Kentucky",3985794,0,0,43,2,0,0,3,0,0,0,0,0,0,0,NA,NA,0,0,46,2
"1207",2000,22,"LA",3,"Louisiana",4375055,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,88,4,89,4
"1208",2000,23,"ME",1,"Maine",1258725,NA,NA,6,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,8,0
"1209",2000,24,"MD",3,"Maryland",5223866,0,0,31,3,4,1,6,1,0,0,3,0,0,0,NA,NA,0,0,44,5
"1210",2000,25,"MA",1,"Massachusetts",6204260,NA,NA,18,1,2,0,0,2,0,0,0,0,0,0,NA,NA,0,0,20,3
"1211",2000,26,"MI",2,"Michigan",9918208,NA,NA,103,2,4,0,5,0,1,0,1,0,3,0,NA,NA,3,1,120,3
"1212",2000,27,"MN",2,"Minnesota",4828097,NA,NA,6,0,0,0,2,0,0,0,2,0,0,0,NA,NA,0,0,10,0
"1213",2000,28,"MS",3,"Mississippi",2787021,0,0,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,29,0,31,0
"1214",2000,29,"MO",2,"Missouri",5502695,5,0,31,2,2,0,4,0,1,0,0,0,0,0,NA,NA,0,0,43,2
"1215",2000,30,"MT",4,"Montana",887885,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,5,0
"1216",2000,31,"NE",2,"Nebraska",1670458,0,0,7,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,7,1
"1217",2000,32,"NV",4,"Nevada",1879800,0,0,20,0,0,0,2,0,0,0,0,0,2,1,NA,NA,0,0,24,1
"1218",2000,33,"NH",1,"New Hampshire",1215986,0,0,2,0,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,4,0
"1219",2000,34,"NJ",1,"New Jersey",8204412,0,0,52,1,20,0,2,0,1,0,1,0,0,0,NA,NA,16,1,92,2
"1220",2000,35,"NM",4,"New Mexico",1746843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221",2000,36,"NY",1,"New York",18279410,0,0,127,3,8,0,16,1,2,0,2,0,4,0,NA,NA,6,0,165,4
"1222",2000,37,"NC",3,"North Carolina",7747707,1,0,59,3,NA,NA,4,0,1,0,0,0,0,0,NA,NA,NA,NA,65,3
"1223",2000,38,"ND",2,"North Dakota",629316,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,2,0
"1224",2000,39,"OH",2,"Ohio",11270877,0,0,109,6,3,0,5,2,0,1,1,0,0,0,NA,NA,0,0,118,9
"1225",2000,40,"OK",3,"Oklahoma",3379999,11,0,34,4,2,0,3,0,2,0,3,0,1,1,NA,NA,0,0,56,5
"1226",2000,41,"OR",4,"Oregon",3341584,0,0,16,0,0,0,3,0,0,0,0,0,0,0,NA,NA,0,0,19,0
"1227",2000,42,"PA",1,"Pennsylvania",11984572,0,0,88,6,13,0,5,0,3,0,0,0,0,0,NA,NA,3,0,112,6
"1228",2000,44,"RI",1,"Rhode Island",996110,NA,NA,1,0,0,0,4,0,0,0,0,0,0,0,NA,NA,1,0,6,0
"1229",2000,45,"SC",3,"South Carolina",3923807,1,0,48,1,5,2,3,0,0,0,1,0,0,0,NA,NA,0,0,58,3
"1230",2000,46,"SD",2,"South Dakota",737333,0,0,2,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,4,0
"1231",2000,47,"TN",3,"Tennessee",5533756,1,0,39,2,0,0,3,0,0,0,1,0,0,0,NA,NA,0,0,44,2
"1232",2000,48,"TX",3,"Texas",20393784,39,1,389,16,0,0,30,1,0,0,8,0,0,0,NA,NA,8,2,474,20
"1233",2000,49,"UT",4,"Utah",2164765,0,0,5,0,0,0,1,0,2,0,0,0,0,0,NA,NA,0,0,8,0
"1234",2000,50,"VT",1,"Vermont",597921,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0
"1235",2000,51,"VA",3,"Virginia",6970263,8,0,45,2,5,0,4,0,1,0,0,0,0,0,NA,NA,12,1,75,3
"1236",2000,53,"WA",4,"Washington",5811180,0,0,26,0,1,0,4,0,0,0,0,0,0,0,NA,NA,0,0,31,0
"1237",2000,54,"WV",3,"West Virginia",1802555,NA,NA,13,2,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,14,2
"1238",2000,55,"WI",2,"Wisconsin",5280411,NA,NA,25,2,0,0,3,0,0,0,0,0,0,0,NA,NA,3,0,31,2
"1239",2000,56,"WY",4,"Wyoming",480893,0,0,4,0,0,0,2,0,0,0,1,0,0,0,NA,NA,0,0,7,0
"1240",2000,60,"ST",7,"State prison total",NA,83,2,2105,96,162,10,180,9,24,1,43,0,11,2,NA,NA,189,13,2797,133
"1241",2000,70,"US",5,"US prison total (state+federal)",NA,83,2,2337,106,183,10,193,9,28,1,48,0,11,2,NA,NA,189,13,3072,143
"1242",2000,99,"FE",6,"Federal BOP",NA,0,0,232,10,21,0,13,0,4,0,5,0,0,0,NA,NA,0,0,275,10
"1243",2001,1,"AL",3,"Alabama",4463343,0,0,82,3,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,82,3
"1244",2001,2,"AK",4,"Alaska",633538,NA,NA,5,0,0,0,1,0,0,0,0,1,0,0,NA,NA,2,1,8,2
"1245",2001,4,"AZ",4,"Arizona",5303869,0,0,54,1,2,0,2,0,1,0,1,0,0,0,NA,NA,4,0,64,1
"1246",2001,5,"AR",3,"Arkansas",2690743,1,0,36,0,2,0,7,0,1,0,1,0,0,0,NA,NA,0,0,48,0
"1247",2001,6,"CA",4,"California",34481753,1,0,190,10,15,0,29,1,12,0,12,0,0,0,NA,NA,16,0,275,11
"1248",2001,8,"CO",4,"Colorado",4432779,0,0,29,3,7,0,1,0,5,0,1,0,1,0,NA,NA,0,0,44,3
"1249",2001,9,"CT",1,"Connecticut",3428043,0,0,20,0,5,0,4,0,1,0,0,0,0,0,NA,NA,0,0,30,0
"1250",2001,10,"DE",3,"Delaware",794954,2,0,6,0,7,0,3,0,0,0,0,0,0,0,NA,NA,0,0,18,0
"1251",2001,11,"DC",3,"District of Columbia",578228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1252",2001,12,"FL",3,"Florida",16350988,1,0,135,3,35,3,3,0,0,0,2,0,0,0,NA,NA,1,0,177,6
"1253",2001,13,"GA",3,"Georgia",8418687,4,0,71,1,13,2,7,0,0,0,2,0,0,0,NA,NA,0,0,97,3
"1254",2001,15,"HI",4,"Hawaii",1218790,NA,NA,5,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,7,0
"1255",2001,16,"ID",4,"Idaho",1320791,0,0,17,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,18,0
"1256",2001,17,"IL",2,"Illinois",12506636,0,0,57,1,11,0,8,2,1,0,2,0,1,0,NA,NA,3,0,83,3
"1257",2001,18,"IN",2,"Indiana",6124090,2,0,42,2,1,1,1,0,0,0,1,0,0,0,NA,NA,0,0,47,3
"1258",2001,19,"IA",2,"Iowa",2929240,NA,NA,6,1,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,8,1
"1259",2001,20,"KS",2,"Kansas",2701167,0,0,18,0,0,0,2,0,0,0,0,0,0,0,NA,NA,1,0,21,0
"1260",2001,21,"KY",3,"Kentucky",4068775,0,0,36,1,0,0,1,0,0,0,2,0,0,0,NA,NA,0,0,39,1
"1261",2001,22,"LA",3,"Louisiana",4460400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,72,5
"1262",2001,23,"ME",1,"Maine",1284295,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,8,0
"1263",2001,24,"MD",3,"Maryland",5374009,0,0,41,0,10,1,8,0,0,0,1,0,0,0,NA,NA,9,0,69,1
"1264",2001,25,"MA",1,"Massachusetts",6411336,NA,NA,29,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,31,0
"1265",2001,26,"MI",2,"Michigan",10005334,NA,NA,96,3,5,0,7,1,0,0,0,0,0,0,NA,NA,2,0,110,4
"1266",2001,27,"MN",2,"Minnesota",4982180,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,13,0
"1267",2001,28,"MS",3,"Mississippi",2853090,0,0,33,3,2,0,2,0,1,1,0,0,0,0,NA,NA,0,0,38,4
"1268",2001,29,"MO",2,"Missouri",5642852,1,0,46,2,2,0,5,0,1,0,0,0,0,0,NA,NA,1,0,62,2
"1269",2001,30,"MT",4,"Montana",905782,0,0,7,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,8,0
"1270",2001,31,"NE",2,"Nebraska",1717672,0,0,7,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,8,0
"1271",2001,32,"NV",4,"Nevada",2094338,1,0,23,0,1,0,2,0,0,0,1,0,0,0,NA,NA,0,0,28,0
"1272",2001,33,"NH",1,"New Hampshire",1256685,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,2,0
"1273",2001,34,"NJ",1,"New Jersey",8488427,0,0,39,5,19,0,1,0,0,0,0,0,1,0,NA,NA,6,0,66,5
"1274",2001,35,"NM",4,"New Mexico",1828437,1,0,7,0,0,0,2,0,0,0,2,0,0,0,NA,NA,0,0,12,0
"1275",2001,36,"NY",1,"New York",19087486,0,0,130,6,24,1,8,0,6,0,1,0,2,0,NA,NA,1,0,172,7
"1276",2001,37,"NC",3,"North Carolina",8202468,5,0,61,1,0,0,4,0,1,0,0,0,0,0,NA,NA,1,0,72,1
"1277",2001,38,"ND",2,"North Dakota",636225,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,3,0
"1278",2001,39,"OH",2,"Ohio",11395572,1,0,106,5,0,0,5,0,1,0,1,0,0,0,NA,NA,0,0,114,5
"1279",2001,40,"OK",3,"Oklahoma",3463996,15,3,41,3,1,0,4,0,3,0,1,0,0,0,NA,NA,6,0,71,6
"1280",2001,41,"OR",4,"Oregon",3469878,0,0,18,2,1,0,2,0,0,0,0,0,0,0,NA,NA,0,0,21,2
"1281",2001,42,"PA",1,"Pennsylvania",12296977,0,0,80,7,15,0,4,0,2,0,0,0,2,0,NA,NA,13,1,116,8
"1282",2001,44,"RI",1,"Rhode Island",1057707,NA,NA,2,0,1,0,0,0,0,0,0,0,0,0,NA,NA,0,0,3,0
"1283",2001,45,"SC",3,"South Carolina",4062301,0,0,62,4,4,1,1,0,1,0,1,0,0,0,NA,NA,0,0,69,5
"1284",2001,46,"SD",2,"South Dakota",758803,0,0,2,0,0,0,2,0,0,0,0,0,0,0,NA,NA,0,0,4,0
"1285",2001,47,"TN",3,"Tennessee",5754748,0,0,53,1,0,0,1,0,1,0,3,0,0,0,NA,NA,0,0,58,1
"1286",2001,48,"TX",3,"Texas",21330190,17,0,339,10,31,1,19,2,3,0,4,0,0,0,NA,NA,0,0,413,13
"1287",2001,49,"UT",4,"Utah",2290966,0,0,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,5,0
"1288",2001,50,"VT",1,"Vermont",611889,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,4,0
"1289",2001,51,"VA",3,"Virginia",7191579,2,0,32,0,9,0,2,0,0,0,0,0,0,0,NA,NA,28,0,73,0
"1290",2001,53,"WA",4,"Washington",5988346,1,0,27,1,0,0,3,0,0,0,0,0,1,0,NA,NA,1,0,33,1
"1291",2001,54,"WV",3,"West Virginia",1798190,NA,NA,17,0,0,0,1,0,0,0,0,0,0,0,NA,NA,0,0,18,0
"1292",2001,55,"WI",2,"Wisconsin",5408099,NA,NA,33,0,1,0,6,0,0,0,0,0,0,0,NA,NA,8,0,48,0
"1293",2001,56,"WY",4,"Wyoming",492976,0,0,3,0,0,0,1,0,1,0,0,0,0,0,NA,NA,0,0,5,0
"1294",2001,60,"ST",7,"State prison total",NA,55,3,2178,79,224,10,167,6,43,1,39,1,8,0,NA,NA,103,2,2895,107
"1295",2001,70,"US",5,"US prison total (state+federal)",NA,57,3,2411,93,245,11,185,6,49,1,47,1,8,0,NA,NA,103,2,3183,122
"1296",2001,99,"FE",6,"Federal BOP",NA,2,0,233,14,21,1,18,0,6,0,8,0,0,0,NA,NA,0,0,288,15
"1297",2002,1,"AL",3,"Alabama",4471462,1,1,74,0,12,0,0,0,1,0,0,0,0,0,NA,NA,0,0,88,1
"1298",2002,2,"AK",4,"Alaska",641974,NA,NA,6,1,0,0,2,0,4,0,0,0,0,0,NA,NA,0,0,12,1
"1299",2002,4,"AZ",4,"Arizona",5451472,0,0,62,5,2,1,4,0,0,0,0,0,0,0,NA,NA,0,0,68,6
"1300",2002,5,"AR",3,"Arkansas",2704471,0,0,34,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,34,1
"1301",2002,6,"CA",4,"California",34867773,1,0,265,16,20,0,22,0,5,0,9,0,0,0,NA,NA,0,0,322,16
"1302",2002,8,"CO",4,"Colorado",4502883,0,0,38,4,1,0,8,0,4,1,1,0,0,0,NA,NA,0,0,52,5
"1303",2002,9,"CT",1,"Connecticut",3448145,0,0,18,0,6,0,5,0,1,0,0,0,0,0,NA,NA,0,0,30,0
"1304",2002,10,"DE",3,"Delaware",804636,0,0,6,0,1,0,1,0,0,0,0,0,0,0,NA,NA,0,0,8,0
"1305",2002,11,"DC",3,"District of Columbia",579736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1306",2002,12,"FL",3,"Florida",16675166,2,1,127,5,32,4,8,0,4,1,1,0,0,0,NA,NA,1,1,175,12
"1307",2002,13,"GA",3,"Georgia",8582756,4,0,76,4,14,2,4,0,0,0,3,0,0,0,NA,NA,3,0,104,6
