"","YEAR","STATE","REGION","state_name","Population","ADDRACE","AIAN","API","ASIAN","BLACK","HISP","NHPI","NOTHISP","TOTHCAT","TOTRACE","TWORACE","UNKHISP","UNKRACE","WHITE"
"758",1992,"AK",4,"Alaska",587073,0,937,37,0,355,76,0,2789,2865,2865,0,0,77,1459
"759",1992,"AZ",4,"Arizona",3867333,0,569,15,0,2888,4993,0,11484,16477,16477,0,0,133,12872
"760",1992,"AR",3,"Arkansas",2394098,0,2,2,0,4731,25,0,8260,8285,8285,0,0,25,3525
"761",1992,"CA",4,"California",30875920,0,724,0,0,36650,35125,0,68340,109496,109496,0,6031,5307,66815
"762",1992,"CO",4,"Colorado",3459995,0,147,31,0,2089,2227,0,6380,8997,8997,0,390,390,6340
"763",1992,"CT",1,"Connecticut",3274997,0,11,22,0,5202,2949,0,8453,11403,11403,0,1,2950,3218
"764",1992,"DE",3,"Delaware",690158,0,1,4,0,2665,169,0,3820,4051,4051,0,62,97,1284
"765",1992,"DC",3,"District of Columbia",584183,0,0,0,0,10687,10,0,10745,10875,10875,0,120,0,188
"766",1992,"FL",3,"Florida",13504775,0,18,168,0,28424,3060,0,45242,48302,48302,0,0,645,19047
"767",1992,"GA",3,"Georgia",6759474,0,21,6,0,17064,171,0,0,25290,25290,0,25119,105,8094
"768",1992,"HI",4,"Hawaii",1149926,0,46,1636,0,168,197,0,2625,2926,2926,0,104,471,605
"769",1992,"ID",4,"Idaho",1066490,0,102,21,0,27,314,0,1898,2256,2256,0,44,12,2094
"770",1992,"IL",2,"Illinois",11635197,0,37,41,0,20394,2874,0,28756,31640,31640,0,10,2884,8284
"771",1992,"IN",2,"Indiana",5648649,0,36,12,0,5567,306,0,13639,13945,13945,0,0,0,8330
"772",1992,"IA",2,"Iowa",2806923,0,72,11,0,1076,112,0,4344,4518,4518,0,62,30,3329
"773",1992,"KS",2,"Kansas",2526042,0,102,43,0,2264,352,0,5676,6028,6028,0,0,352,3267
"774",1992,"KY",3,"Kentucky",3756358,0,0,0,0,3352,7,0,10357,10364,10364,0,0,4,7008
"775",1992,"LA",3,"Louisiana",4270849,0,0,0,0,16090,0,0,0,20896,20896,0,20896,0,4806
"776",1992,"ME",1,"Maine",1235748,0,15,4,0,33,13,0,1506,1519,1519,0,0,0,1467
"777",1992,"MD",3,"Maryland",4902545,0,3,0,0,15260,0,0,0,19977,19977,0,19977,69,4645
"778",1992,"MA",1,"Massachusetts",5993474,0,16,64,0,3175,1897,0,7925,10053,10053,0,231,1817,4981
"779",1992,"MI",2,"Michigan",9470323,0,150,22,0,22401,619,0,38494,39113,39113,0,0,750,15790
"780",1992,"MN",2,"Minnesota",4471503,0,304,2,0,1190,171,0,3647,3822,3822,0,4,214,2112
"781",1992,"MS",3,"Mississippi",2610193,0,7,11,0,6422,38,0,8736,8780,8780,0,6,44,2296
"782",1992,"MO",2,"Missouri",5193686,0,34,9,0,7726,184,0,15991,16189,16189,0,14,2,8418
"783",1992,"MT",4,"Montana",822436,0,265,0,0,25,23,0,1475,1498,1498,0,0,0,1208
"784",1992,"NE",2,"Nebraska",1602406,0,90,0,0,860,147,0,2367,2514,2514,0,0,4,1560
"785",1992,"NV",4,"Nevada",1330694,0,77,48,0,1766,510,0,5534,6049,6049,0,5,512,3646
"786",1992,"NH",1,"New Hampshire",1112766,0,5,7,0,79,124,0,1653,1777,1777,0,0,0,1686
"787",1992,"NJ",1,"New Jersey",7827770,0,5,43,0,14747,3806,0,18827,22653,22653,0,20,1230,6628
"788",1992,"NM",4,"New Mexico",1580750,0,119,4,0,365,1857,0,1402,3271,3271,0,12,12,2771
"789",1992,"NY",1,"New York",18082032,0,126,201,0,31126,19922,0,41230,61736,61736,0,584,584,29699
"790",1992,"NC",3,"North Carolina",6831850,0,471,16,0,12744,0,0,0,20454,20454,0,20454,225,6998
"791",1992,"ND",2,"North Dakota",635427,0,91,3,0,8,11,0,466,477,477,0,0,0,375
"792",1992,"OH",2,"Ohio",11007609,0,0,0,0,20661,0,0,0,38378,38378,0,38378,0,17717
"793",1992,"OK",3,"Oklahoma",3204174,0,895,0,0,5295,470,0,14337,14821,14821,0,14,484,8147
"794",1992,"OR",4,"Oregon",2973934,0,127,66,0,911,638,0,5907,6583,6583,0,38,677,4802
"795",1992,"PA",1,"Pennsylvania",11980819,0,32,65,0,14156,2119,0,0,24974,24974,0,22855,2119,8602
"796",1992,"RI",1,"Rhode Island",1000571,0,5,18,0,891,412,0,2363,2775,2775,0,0,0,1861
"797",1992,"SC",3,"South Carolina",3600576,0,10,3,0,12597,45,0,17925,18643,18643,0,673,53,5980
"798",1992,"SD",2,"South Dakota",708698,0,39,0,0,369,0,0,0,1487,1487,0,1487,0,1079
"799",1992,"TN",3,"Tennessee",5013999,0,0,0,0,5816,0,0,0,11849,11849,0,11849,52,5981
"800",1992,"TX",3,"Texas",17650479,0,1,227,0,28905,14692,0,46486,61178,61178,0,0,14692,17373
"801",1992,"UT",4,"Utah",1821498,0,102,41,0,252,432,0,2250,2699,2699,0,17,17,2287
"802",1992,"VT",1,"Vermont",570115,0,0,0,0,0,0,0,0,1254,1254,0,1254,0,1254
"803",1992,"VA",3,"Virginia",6383315,0,4,52,0,13634,63,0,0,21199,21199,0,21136,73,7436
"804",1992,"WA",4,"Washington",5139011,0,379,156,0,2205,1536,0,8285,9959,9959,0,138,278,6941
"805",1992,"WV",3,"West Virginia",1805462,0,1,0,0,247,3,0,1671,1674,1674,0,0,0,1426
"806",1992,"WI",2,"Wisconsin",5004636,0,154,14,0,3961,547,0,8306,8912,8912,0,59,73,4710
"807",1992,"WY",4,"Wyoming",463491,0,58,2,0,52,104,0,959,1063,1063,0,0,104,847
"808",1992,"ST",7,"State prison total",NA,0,6415,3129,0,398943,103351,0,508002,803397,803397,0,192044,37597,357333
"809",1992,"US",5,"US prison total (state+federal)",NA,0,7685,4023,0,424706,125018,0,566194,883656,883656,0,192444,37997,409265
"810",1992,"FE",6,"Federal BOP",NA,0,1270,894,0,25763,21667,0,58192,80259,80259,0,400,400,51932
"811",1993,"AL",3,"Alabama",4193639,0,4,3,0,12179,2,0,18622,18624,18624,0,0,27,6411
"812",1993,"AK",4,"Alaska",596993,0,887,33,0,336,62,0,2641,2703,2703,0,0,62,1385
"813",1993,"AZ",4,"Arizona",3993390,0,584,23,0,3087,5589,0,12219,17811,17811,0,3,181,13936
"814",1993,"AR",3,"Arkansas",2423743,0,9,6,0,4925,32,0,8593,8625,8625,0,0,32,3653
"815",1993,"CA",4,"California",31147208,0,828,1089,0,39104,41220,0,75562,119951,119951,0,3169,3169,75761
"816",1993,"CO",4,"Colorado",3560884,0,168,39,0,2327,2400,0,6936,9462,9462,0,126,126,6802
"817",1993,"CT",1,"Connecticut",3272325,0,8,30,0,6310,3671,0,10020,13691,13691,0,0,3671,3672
"818",1993,"DE",3,"Delaware",699475,0,0,2,0,2800,190,0,3920,4210,4210,0,100,82,1326
"819",1993,"DC",3,"District of Columbia",576358,0,0,0,0,10683,18,0,10692,10845,10845,0,135,0,162
"820",1993,"FL",3,"Florida",13713593,0,21,158,0,30997,3309,0,49739,53048,53048,0,0,843,21029
"821",1993,"GA",3,"Georgia",6894092,0,24,48,0,18855,195,0,0,27783,27783,0,27588,95,8761
"822",1993,"HI",4,"Hawaii",1161508,0,46,1747,0,163,154,0,2871,3129,3129,0,104,536,637
"823",1993,"ID",4,"Idaho",1101204,0,127,22,0,49,378,0,2196,2606,2606,0,32,37,2371
"824",1993,"IL",2,"Illinois",11725984,0,45,57,0,22535,3289,0,31206,34495,34495,0,0,3289,8569
"825",1993,"IN",2,"Indiana",5701965,0,44,14,0,5906,295,0,14175,14470,14470,0,0,0,8506
"826",1993,"IA",2,"Iowa",2820525,0,65,17,0,1221,122,0,4761,4898,4898,0,15,137,3458
"827",1993,"KS",2,"Kansas",2547605,0,76,36,0,2223,285,0,5442,5727,5727,0,0,0,3392
"828",1993,"KY",3,"Kentucky",3792288,0,0,0,0,3503,23,0,10417,10440,10440,0,0,14,6923
"829",1993,"LA",3,"Louisiana",4284749,0,3,2,0,17201,0,0,0,22468,22468,0,22468,41,5221
"830",1993,"ME",1,"Maine",1238256,0,11,3,0,37,2,0,1467,1469,1469,0,0,4,1414
"831",1993,"MD",3,"Maryland",4942504,0,3,0,0,15539,0,0,0,20264,20264,0,20264,60,4662
"832",1993,"MA",1,"Massachusetts",6010884,0,11,60,0,3022,1831,0,7679,10034,10034,0,524,2133,4808
"833",1993,"MI",2,"Michigan",9529240,0,168,33,0,22099,655,0,38663,39318,39318,0,0,775,16243
"834",1993,"MN",2,"Minnesota",4521709,0,318,0,0,1404,208,0,3992,4200,4200,0,0,269,2209
"835",1993,"MS",3,"Mississippi",2635574,0,7,11,0,7341,46,0,9855,9907,9907,0,6,52,2496
"836",1993,"MO",2,"Missouri",5237757,0,35,10,0,7728,187,0,15977,16178,16178,0,14,2,8403
"837",1993,"MT",4,"Montana",839876,0,253,5,0,27,24,0,1517,1541,1541,0,0,0,1256
"838",1993,"NE",2,"Nebraska",1612149,0,74,2,0,874,166,0,2352,2518,2518,0,0,0,1568
"839",1993,"NV",4,"Nevada",1380197,0,92,62,0,1823,557,0,5578,6138,6138,0,3,617,3544
"840",1993,"NH",1,"New Hampshire",1122191,0,1,7,0,76,144,0,1631,1775,1775,0,0,0,1691
"841",1993,"NJ",1,"New Jersey",7874891,0,3,41,0,15671,4117,0,19698,23831,23831,0,16,1477,6639
"842",1993,"NM",4,"New Mexico",1614937,0,117,5,0,395,1970,0,1490,3498,3498,0,38,38,2943
"843",1993,"NY",1,"New York",18140894,0,177,220,0,35275,21135,0,43149,64569,64569,0,285,1943,26954
"844",1993,"NC",3,"North Carolina",6947412,0,446,13,0,13977,0,0,0,21892,21892,0,21892,233,7223
"845",1993,"ND",2,"North Dakota",637229,0,92,2,0,12,16,0,482,498,498,0,0,0,392
"846",1993,"OH",2,"Ohio",11070385,0,0,0,0,22226,0,0,0,40641,40641,0,40641,0,18415
"847",1993,"OK",3,"Oklahoma",3228829,0,1011,3,0,5784,511,0,15898,16409,16409,0,0,569,9042
"848",1993,"OR",4,"Oregon",3034490,0,125,60,0,872,681,0,5872,6557,6557,0,4,686,4814
"849",1993,"PA",1,"Pennsylvania",12022128,0,40,63,0,14706,1762,0,0,26050,26050,0,24288,2349,8892
"850",1993,"RI",1,"Rhode Island",997852,0,6,21,0,874,390,0,2393,2783,2783,0,0,0,1882
"851",1993,"SC",3,"South Carolina",3634507,0,13,6,0,12890,35,0,18060,18704,18704,0,609,59,5736
"852",1993,"SD",2,"South Dakota",716258,0,358,0,0,47,0,0,0,1553,1553,0,1553,0,1148
"853",1993,"TN",3,"Tennessee",5085666,0,0,0,0,6182,0,0,0,12824,12824,0,12824,47,6595
"854",1993,"TX",3,"Texas",17996764,0,0,0,0,31277,15914,0,49894,70127,70127,0,4319,20491,18359
"855",1993,"UT",4,"Utah",1875993,0,129,42,0,243,470,0,2394,2888,2888,0,24,24,2450
"856",1993,"VT",1,"Vermont",574004,0,0,0,0,0,0,0,0,1223,1223,0,1223,0,1223
"857",1993,"VA",3,"Virginia",6464795,0,3,59,0,14886,77,0,0,22850,22850,0,22773,87,7815
"858",1993,"WA",4,"Washington",5247704,0,333,198,0,2271,1667,0,8439,10419,10419,0,313,146,7471
"859",1993,"WV",3,"West Virginia",1816179,0,1,1,0,269,5,0,1800,1805,1805,0,0,0,1534
"860",1993,"WI",2,"Wisconsin",5055318,0,169,38,0,4111,521,0,8240,8781,8781,0,20,21,4442
"861",1993,"WY",4,"Wyoming",469033,0,55,3,0,59,112,0,1017,1129,1129,0,0,6,1006
"862",1993,"ST",7,"State prison total",NA,0,6990,4294,0,426401,114437,0,537549,857359,857359,0,205373,44430,375244
"863",1993,"US",5,"US prison total (state+federal)",NA,0,8300,5408,0,456570,138699,0,602416,946946,946946,0,205831,44888,431780
"864",1993,"FE",6,"Federal BOP",NA,0,1310,1114,0,30169,24262,0,64867,89587,89587,0,458,458,56536
"865",1994,"AL",3,"Alabama",4233214,0,3,1,0,12767,2,0,19571,19573,19573,0,0,38,6764
"866",1994,"AK",4,"Alaska",600624,0,1110,37,0,455,96,0,3196,3292,3292,0,0,96,1594
"867",1994,"AZ",4,"Arizona",4147561,0,703,37,0,3334,6129,0,13614,19746,19746,0,3,206,15466
"868",1994,"AR",3,"Arkansas",2450605,0,8,4,0,4919,33,0,8610,8643,8643,0,0,21,3691
"869",1994,"CA",4,"California",31317179,0,1010,1317,0,40288,43321,0,79238,125605,125605,0,3046,3046,79944
"870",1994,"CO",4,"Colorado",3653910,0,212,47,0,2581,2704,0,7621,10717,10717,0,392,392,7485
"871",1994,"CT",1,"Connecticut",3268346,0,18,41,0,6633,3903,0,10477,14380,14380,0,0,3903,3785
"872",1994,"DE",3,"Delaware",708416,0,0,4,0,2996,191,0,4186,4466,4466,0,89,77,1389
"873",1994,"DC",3,"District of Columbia",564982,0,0,0,0,10794,17,0,10790,10949,10949,0,142,0,155
"874",1994,"FL",3,"Florida",13961798,0,23,43,0,33123,3938,0,53201,57168,57168,0,29,1190,22789
"875",1994,"GA",3,"Georgia",7045900,0,39,40,0,22432,278,0,0,33425,33425,0,33147,47,10867
"876",1994,"HI",4,"Hawaii",1173903,0,48,1843,0,174,122,0,3057,3333,3333,0,154,594,674
"877",1994,"ID",4,"Idaho",1135459,0,108,18,0,36,339,0,1925,2811,2811,0,547,380,2269
"878",1994,"IL",2,"Illinois",11804986,0,43,55,0,24008,3529,0,32998,36531,36531,0,4,3533,8892
"879",1994,"IN",2,"Indiana",5745626,0,50,17,0,6242,332,0,14682,15014,15014,0,0,0,8705
"880",1994,"IA",2,"Iowa",2829422,0,87,33,0,1377,149,0,5277,5437,5437,0,11,160,3780
"881",1994,"KS",2,"Kansas",2569118,0,96,45,0,2509,348,0,6023,6371,6371,0,0,3,3718
"882",1994,"KY",3,"Kentucky",3823215,0,0,2,0,4045,29,0,11037,11066,11066,0,0,22,6997
"883",1994,"LA",3,"Louisiana",4306500,0,5,1,0,18528,0,0,0,24063,24063,0,24063,39,5490
"884",1994,"ME",1,"Maine",1237687,0,12,3,0,29,2,0,1472,1474,1474,0,0,4,1426
"885",1994,"MD",3,"Maryland",4985411,0,4,1,0,16193,0,0,0,20998,20998,0,20998,43,4757
"886",1994,"MA",1,"Massachusetts",6031352,0,12,66,0,2983,1909,0,7622,11396,11396,0,1865,3591,4744
"887",1994,"MI",2,"Michigan",9584481,0,176,47,0,22887,703,0,39928,40631,40631,0,0,823,16698
"888",1994,"MN",2,"Minnesota",4566028,0,313,1,0,1551,222,0,4353,4575,4575,0,0,303,2407
"889",1994,"MS",3,"Mississippi",2663450,0,8,11,0,8147,47,0,10879,10930,10930,0,4,51,2713
"890",1994,"MO",2,"Missouri",5281206,0,46,20,0,8630,226,0,17651,17898,17898,0,21,2,9200
"891",1994,"MT",4,"Montana",854923,0,306,4,0,33,34,0,1730,1764,1764,0,0,0,1421
"892",1994,"NE",2,"Nebraska",1621551,0,95,5,0,898,205,0,2500,2711,2711,0,6,6,1707
"893",1994,"NV",4,"Nevada",1456388,0,104,83,0,1989,763,0,6224,6993,6993,0,6,884,3933
"894",1994,"NH",1,"New Hampshire",1133054,0,1,8,0,101,152,0,1869,2021,2021,0,0,0,1911
"895",1994,"NJ",1,"New Jersey",7918796,0,3,45,0,16067,4217,0,20412,24632,24632,0,3,1555,6962
"896",1994,"NM",4,"New Mexico",1653329,0,141,2,0,429,2101,0,1548,3712,3712,0,63,63,3077
"897",1994,"NY",1,"New York",18156652,0,181,301,0,36183,21935,0,44573,66750,66750,0,242,1679,28406
"898",1994,"NC",3,"North Carolina",7060959,0,460,13,0,15397,0,0,0,23648,23648,0,23648,287,7491
"899",1994,"ND",2,"North Dakota",639762,0,97,2,0,18,21,0,515,536,536,0,0,0,419
"900",1994,"OH",2,"Ohio",11111451,0,0,0,0,23135,0,0,0,43074,43074,0,43074,1356,18583
"901",1994,"OK",3,"Oklahoma",3246119,0,1055,11,0,6052,557,0,16074,16631,16631,0,0,609,8904
"902",1994,"OR",4,"Oregon",3087142,0,137,55,0,874,663,0,6272,6936,6936,0,1,664,5206
"903",1994,"PA",1,"Pennsylvania",12042545,0,56,63,0,18642,2642,0,25660,28302,28302,0,0,16,9525
"904",1994,"RI",1,"Rhode Island",993412,0,10,19,0,989,458,0,2461,2919,2919,0,0,0,1901
"905",1994,"SC",3,"South Carolina",3666456,0,20,5,0,13174,52,0,18339,18999,18999,0,608,57,5743
"906",1994,"SD",2,"South Dakota",723038,0,402,0,0,60,0,0,0,1708,1708,0,1708,0,1246
"907",1994,"TN",3,"Tennessee",5163016,0,9,5,0,7169,38,0,14363,14401,14401,0,0,38,7180
"908",1994,"TX",3,"Texas",18338319,0,0,0,0,43426,26191,0,71284,118195,118195,0,20720,46911,27858
"909",1994,"UT",4,"Utah",1930436,0,120,45,0,272,508,0,2521,3045,3045,0,16,17,2591
"910",1994,"VT",1,"Vermont",578900,0,11,0,0,30,7,0,1294,1301,1301,0,0,0,1260
"911",1994,"VA",3,"Virginia",6536771,0,0,0,0,18026,102,0,0,26968,26968,0,26866,187,8755
"912",1994,"WA",4,"Washington",5334896,0,308,235,0,2451,1697,0,8989,10833,10833,0,147,112,7727
"913",1994,"WV",3,"West Virginia",1818490,0,1,1,0,288,4,0,1926,1930,1930,0,0,0,1640
"914",1994,"WI",2,"Wisconsin",5095504,0,185,41,0,4800,627,0,9359,10022,10022,0,36,27,4969
"915",1994,"WY",4,"Wyoming",474982,0,62,6,0,60,139,0,1078,1217,1217,0,0,139,950
"916",1994,"ST",7,"State prison total",NA,0,7898,4683,0,468224,131682,0,626399,959740,959740,0,201659,73171,405764
"917",1994,"US",5,"US prison total (state+federal)",NA,0,9283,6005,0,501672,156908,0,695731,1054774,1054774,0,202135,73647,464167
"918",1994,"FE",6,"Federal BOP",NA,0,1385,1322,0,33448,25226,0,69332,95034,95034,0,476,476,58403
"919",1995,"AL",3,"Alabama",4263125,0,3,2,0,13531,2,0,20716,20718,20718,0,0,51,7131
"920",1995,"AK",4,"Alaska",601345,0,1122,54,0,481,113,0,3406,3522,3522,0,3,116,1749
"921",1995,"AZ",4,"Arizona",4306908,0,811,49,0,3388,6762,0,14578,21341,21341,0,1,202,16891
"922",1995,"AR",3,"Arkansas",2480121,0,8,0,0,5096,17,0,9394,9411,9411,0,0,17,4290
"923",1995,"CA",4,"California",31493525,0,1045,1330,0,42461,47054,0,88592,135646,135646,0,0,50607,40203
"924",1995,"CO",4,"Colorado",3738061,0,237,50,0,2744,2957,0,7973,11063,11063,0,133,133,7899
"925",1995,"CT",1,"Connecticut",3265293,0,27,51,0,6857,4021,0,10780,14801,14801,0,0,4021,3845
"926",1995,"DE",3,"Delaware",718265,0,1,3,0,3157,191,0,4447,4802,4802,0,164,86,1555
"927",1995,"DC",3,"District of Columbia",551273,0,0,0,0,9545,5,0,9667,9800,9800,0,128,128,127
"928",1995,"FL",3,"Florida",14185403,0,60,39,0,36407,4793,0,59086,63879,63879,0,0,1156,26217
"929",1995,"GA",3,"Georgia",7188538,0,52,34,0,23151,261,0,0,34266,34266,0,34005,18,11011
"930",1995,"HI",4,"Hawaii",1180490,0,39,1765,0,164,117,0,2960,3560,3560,0,483,903,689
"931",1995,"ID",4,"Idaho",1165000,0,138,18,0,55,432,0,2274,3328,3328,0,622,422,2695
"932",1995,"IL",2,"Illinois",11884935,0,57,64,0,24636,3704,0,33953,37658,37658,0,1,3705,9196
"933",1995,"IN",2,"Indiana",5791819,0,48,16,0,6846,385,0,15740,16125,16125,0,0,0,9215
"934",1995,"IA",2,"Iowa",2840860,0,95,30,0,1481,183,0,5719,5906,5906,0,4,187,4113
"935",1995,"KS",2,"Kansas",2586942,0,106,58,0,2779,436,0,6544,7054,7054,0,74,0,4111
"936",1995,"KY",3,"Kentucky",3855248,0,5,3,0,4416,38,0,12022,12060,12060,0,0,19,7617
"937",1995,"LA",3,"Louisiana",4327978,0,2,2,0,19448,0,0,0,25195,25195,0,25195,49,5694
"938",1995,"ME",1,"Maine",1237438,0,11,2,0,30,2,0,1394,1396,1396,0,0,19,1334
"939",1995,"MD",3,"Maryland",5023650,0,4,2,0,16637,0,0,0,21453,21453,0,21453,34,4776
"940",1995,"MA",1,"Massachusetts",6062335,0,13,76,0,2835,1891,0,7417,11687,11687,0,2379,4163,4600
"941",1995,"MI",2,"Michigan",9659871,0,181,46,0,22940,750,0,40177,41112,41112,0,185,1070,16875
"942",1995,"MN",2,"Minnesota",4605445,0,333,66,0,1705,250,0,4596,4846,4846,0,0,271,2471
"943",1995,"MS",3,"Mississippi",2690788,0,9,16,0,9388,61,0,12619,12684,12684,0,4,65,3206
"944",1995,"MO",2,"Missouri",5324610,0,55,24,0,9197,237,0,18867,19134,19134,0,30,2,9856
"945",1995,"MT",4,"Montana",868522,0,343,2,0,37,34,0,1958,1999,1999,0,7,7,1610
"946",1995,"NE",2,"Nebraska",1635142,0,115,5,0,979,257,0,2816,3074,3074,0,1,2,1973
"947",1995,"NV",4,"Nevada",1525777,0,117,88,0,2117,895,0,6811,7713,7713,0,7,1027,4364
"948",1995,"NH",1,"New Hampshire",1145604,0,1,11,0,129,116,0,987,2014,2014,0,911,1,1872
"949",1995,"NJ",1,"New Jersey",7965523,0,5,67,0,17545,4785,0,22279,27066,27066,0,2,1801,7648
"950",1995,"NM",4,"New Mexico",1682417,0,152,5,0,490,2209,0,1697,4078,4078,0,172,172,3259
"951",1995,"NY",1,"New York",18150928,0,186,313,0,36911,22439,0,45751,68489,68489,0,299,1581,29498
"952",1995,"NC",3,"North Carolina",7185403,0,534,27,0,19166,0,0,0,29253,29253,0,29253,329,9197
"953",1995,"ND",2,"North Dakota",641548,0,117,0,0,18,18,0,590,608,608,0,0,0,473
"954",1995,"OH",2,"Ohio",11155493,0,40,30,0,24356,733,0,43449,44663,44663,0,481,481,19756
"955",1995,"OK",3,"Oklahoma",3265547,0,1166,9,0,6546,610,0,17541,18151,18151,0,0,661,9769
"956",1995,"OR",4,"Oregon",3141421,0,161,66,0,999,685,0,7200,7886,7886,0,1,686,5974
"957",1995,"PA",1,"Pennsylvania",12044780,0,66,74,0,18359,3075,0,29335,32410,32410,0,0,3091,10820
"958",1995,"RI",1,"Rhode Island",989203,0,10,34,0,1009,438,0,2464,2902,2902,0,0,0,1849
"959",1995,"SC",3,"South Carolina",3699943,0,20,9,0,13641,70,0,19276,19611,19611,0,265,76,5865
"960",1995,"SD",2,"South Dakota",728251,0,417,0,0,69,0,0,0,1841,1841,0,1841,0,1355
"961",1995,"TN",3,"Tennessee",5241168,0,14,6,0,7798,46,0,15160,15206,15206,0,0,46,7342
"962",1995,"TX",3,"Texas",18679706,0,0,0,0,60006,32267,0,95499,127766,127766,0,0,32770,34990
"963",1995,"UT",4,"Utah",1976774,0,114,61,0,295,607,0,2821,3452,3452,0,24,24,2958
"964",1995,"VT",1,"Vermont",582827,0,0,0,0,15,5,0,1274,1279,1279,0,0,0,1264
"965",1995,"VA",3,"Virginia",6601392,0,5,75,0,18516,105,0,0,27415,27415,0,27310,114,8705
"966",1995,"WA",4,"Washington",5431024,0,341,276,0,2703,1759,0,9752,11608,11608,0,97,86,8202
"967",1995,"WV",3,"West Virginia",1820560,0,2,1,0,427,6,0,2506,2512,2512,0,0,0,2082
"968",1995,"WI",2,"Wisconsin",5137004,0,229,62,0,5371,755,0,10405,11199,11199,0,39,39,5498
"969",1995,"WY",4,"Wyoming",478447,0,83,4,0,73,159,0,1231,1395,1395,0,5,164,1071
"970",1995,"ST",7,"State prison total",NA,0,8700,5025,0,506950,146735,0,733723,1026037,1026037,0,145579,110602,394760
"971",1995,"US",5,"US prison total (state+federal)",NA,0,10176,6483,0,544005,174294,0,806414,1126287,1126287,0,145579,110602,455021
"972",1995,"FE",6,"Federal BOP",NA,0,1476,1458,0,37055,27559,0,72691,100250,100250,0,0,0,60261
"973",1996,"AL",3,"Alabama",4290678,0,3,2,0,14236,2,0,21758,21760,21760,0,0,64,7455
"974",1996,"AK",4,"Alaska",604918,0,1216,65,0,529,115,0,3600,3716,3716,0,1,116,1790
"975",1996,"AZ",4,"Arizona",4432308,0,950,58,0,3432,7280,0,15211,22493,22493,0,2,222,17831
"976",1996,"AR",3,"Arkansas",2504858,0,9,24,0,5147,52,0,9355,9407,9407,0,0,62,4165
"977",1996,"CA",4,"California",31780829,0,1125,1466,0,45753,50439,0,91680,146049,146049,0,3930,54369,43336
"978",1996,"CO",4,"Colorado",3812716,0,243,62,0,3022,3344,0,8668,12438,12438,0,426,426,8685
"979",1996,"CT",1,"Connecticut",3267030,0,23,48,0,6882,4044,0,10963,15007,15007,0,0,4044,4010
"980",1996,"DE",3,"Delaware",727090,0,0,5,0,3280,203,0,4750,5110,5110,0,157,90,1735
"981",1996,"DC",3,"District of Columbia",538273,0,0,0,0,9054,4,0,9194,9376,9376,0,178,178,144
"982",1996,"FL",3,"Florida",14426911,0,78,49,0,35461,5322,0,58441,63763,63763,0,0,1166,27009
"983",1996,"GA",3,"Georgia",7332225,0,55,36,0,23618,268,0,0,35139,35139,0,34871,48,11382
"984",1996,"HI",4,"Hawaii",1184434,0,50,2169,0,205,190,0,3722,4011,4011,0,99,721,866
"985",1996,"ID",4,"Idaho",1187706,0,158,18,0,63,501,0,2653,3832,3832,0,678,485,3108
"986",1996,"IL",2,"Illinois",11953003,0,60,67,0,25321,3942,0,34909,38852,38852,0,1,3943,9461
"987",1996,"IN",2,"Indiana",5834908,0,49,22,0,7159,395,0,16565,16960,16960,0,0,0,9730
"988",1996,"IA",2,"Iowa",2848473,0,115,39,0,1568,229,0,6113,6342,6342,0,0,233,4387
"989",1996,"KS",2,"Kansas",2598266,0,122,65,0,2974,489,0,7203,7756,7756,0,64,64,4531
"990",1996,"KY",3,"Kentucky",3881051,0,3,7,0,4790,62,0,12848,12910,12910,0,0,20,8090
"991",1996,"LA",3,"Louisiana",4338763,0,3,2,0,20667,0,0,0,26779,26779,0,26779,52,6055
"992",1996,"ME",1,"Maine",1241436,0,0,0,0,0,0,0,0,1426,1426,0,0,0,0
"993",1996,"MD",3,"Maryland",5057142,0,2,8,0,17114,0,0,0,0,22050,0,0,33,4893
"994",1996,"MA",1,"Massachusetts",6085393,0,25,103,0,3481,2530,0,9074,11796,11796,0,192,2609,5578
"995",1996,"MI",2,"Michigan",9739184,0,195,52,0,23586,853,0,41317,42349,42349,0,179,1154,17362
"996",1996,"MN",2,"Minnesota",4647723,0,347,0,0,1841,292,0,4866,5158,5158,0,0,382,2588
"997",1996,"MS",3,"Mississippi",2709925,0,12,11,0,10327,44,0,13813,13859,13859,0,2,46,3463
"998",1996,"MO",2,"Missouri",5367888,0,74,28,0,10322,265,0,21709,22003,22003,0,29,2,11577
"999",1996,"MT",4,"Montana",876656,0,362,0,0,51,49,0,2233,2293,2293,0,11,93,1787
"1000",1996,"NE",2,"Nebraska",1647657,0,130,13,0,1017,272,0,3013,3287,3287,0,2,3,2124
"1001",1996,"NV",4,"Nevada",1596476,0,130,107,0,2292,1183,0,7255,8439,8439,0,1,1209,4701
"1002",1996,"NH",1,"New Hampshire",1160768,0,1,14,0,115,108,0,1238,2062,2062,0,716,1,1931
"1003",1996,"NJ",1,"New Jersey",8009624,0,4,75,0,17857,4942,0,22548,27490,27490,0,0,2149,7405
"1004",1996,"NM",4,"New Mexico",1706151,0,222,13,0,560,2483,0,2241,4724,4724,0,0,0,3929
"1005",1996,"NY",1,"New York",18143805,0,177,368,0,37601,22719,0,46676,69709,69709,0,314,1554,30009
"1006",1996,"NC",3,"North Carolina",7307658,0,632,35,0,20011,0,0,0,30647,30647,0,30647,381,9588
