"","YEAR","STATEID","STATE","REGION","state_name","Population","CUSGT1M","CUSGT1F","CUSLT1M","CUSLT1F","CUSUNSM","CUSUNSF","CUSTOTM","CUSTOTF","CUSGT1T","CUSLT1T","CUSUNST","CUSTOTT","CNOPRIVM","CNOPRIVF","CWPRIVM","CWPRIVF","JURGT1M","JURGT1F","JURLT1M","JURLT1F","JURUNSM","JURUNSF","JURTOTM","JURTOTF","PVINM","PVINF","PVOTHM","PVOTHF","PVINCLM","PVINCLF","LFM","LFF","LFINCLM","LFINCLF","LFCROWDM","LFCROWDF","LFCRSTM","LFCRSTF","LFCRINCM","LFCRINCF","FEDM","FEDF","OTHSTM","OTHSTF","FACINCLM","FACINCLF","FACROWDM","FACROWDF","CUSLT18M","CUSLT18F","CUSCTZNM","CUSCTZNF"
"1559",2006,51,"VA",3,"Virginia",7633859,26987,2287,0,0,NA,NA,26987,2287,NA,NA,NA,NA,26987,2287,28536,2287,33795,2893,0,0,NA,NA,33795,2893,1549,0,0,0,NA,NA,5348,617,NA,NA,NA,NA,NA,NA,NA,NA,0,0,49,1,NA,NA,NA,NA,31,0,NA,NA
"1560",2006,53,"WA",4,"Washington",6371097,15053,1472,54,24,178,46,15285,1542,NA,NA,NA,NA,14331,1542,15285,1542,16011,1472,54,24,0,0,16065,1496,0,0,954,0,NA,NA,387,37,NA,NA,NA,NA,NA,NA,NA,NA,8,1,89,5,NA,NA,NA,NA,0,0,938,13
"1561",2006,54,"WV",3,"West Virginia",1808136,3933,420,NA,NA,9,5,3942,425,NA,NA,NA,NA,3942,425,3942,425,5150,569,NA,NA,9,5,5159,574,0,0,0,0,NA,NA,1217,149,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,0,0,16,2
"1562",2006,55,"WI",2,"Wisconsin",5571510,20416,35,5,0,746,69,21157,1404,NA,NA,NA,NA,21157,1404,21160,1404,21261,1357,5,0,725,67,21991,1424,3,0,0,0,NA,NA,665,12,NA,NA,NA,NA,NA,NA,NA,NA,68,3,66,3,NA,NA,NA,NA,50,3,NA,NA
"1563",2006,56,"WY",4,"Wyoming",512664,1081,171,0,0,0,0,1081,171,NA,NA,NA,NA,1081,171,1798,237,1871,243,0,0,0,0,1871,243,211,20,506,46,NA,NA,22,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,24,2,NA,NA,NA,NA,3,0,72,0
"1564",2006,60,"ST",7,"State prison total",NA,1104638,78548,19718,4027,13610,1988,1137956,85863,NA,NA,NA,NA,1126179,85386,1205442,92094,1238844,92221,23798,5167,13653,1963,1276295,99333,72241,6487,7022,221,NA,NA,69340,6571,NA,NA,NA,NA,NA,NA,NA,NA,1926,116,4849,311,NA,NA,0,0,2259,105,55797,1555
"1565",2006,70,"US",5,"US prison total (state+federal)",NA,1241907,88684,21704,4652,25884,2816,1289485,97452,NA,NA,NA,NA,1277708,96975,1383563,104817,1401261,103337,27623,5920,27482,3069,1456366,112308,72241,6487,33614,1355,NA,NA,71106,6815,NA,NA,NA,NA,NA,NA,NA,NA,1926,116,4858,311,NA,NA,0,0,2259,105,87353,3700
"1566",2006,99,"FE",6,"Federal BOP",NA,137269,10136,1986,625,12274,828,151529,11589,NA,NA,NA,NA,151529,11589,178121,12723,162417,11116,3825,753,13829,1106,180071,12975,0,0,26592,1134,NA,NA,1766,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,0,0,31556,2145
"1567",2007,1,"AL",3,"Alabama",4634063,23095,1484,268,51,0,0,23363,1535,NA,NA,NA,NA,23363,1535,23718,1535,26575,2030,679,128,0,0,27254,2158,23,0,332,0,NA,NA,1433,163,NA,NA,NA,NA,NA,NA,NA,NA,137,7,233,10,NA,NA,NA,NA,106,2,105,3
"1568",2007,2,"AK",4,"Alaska",679893,1603,214,197,40,1362,211,3162,465,NA,NA,NA,NA,3162,465,4590,561,2800,272,353,67,1450,225,4603,564,575,96,853,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,1,5,2,NA,NA,NA,NA,10,0,14,0
"1569",2007,4,"AZ",4,"Arizona",6360238,25078,3113,1372,347,0,0,26450,3460,NA,NA,NA,NA,26450,3460,34240,3460,32377,3113,1909,347,0,0,34286,3460,4124,0,3666,0,NA,NA,46,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,92,4,NA,NA,NA,NA,125,4,4797,77
"1570",2007,5,"AR",3,"Arkansas",2841595,12310,961,4,0,0,0,12314,961,NA,NA,NA,NA,12314,961,12314,961,13244,1066,4,0,0,0,13248,1066,NA,NA,NA,NA,NA,NA,903,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,NA,NA,NA,NA,19,0,168,6
"1571",2007,6,"CA",4,"California",36185908,159022,11107,NA,NA,1006,309,160028,11416,NA,NA,NA,NA,157443,10969,160028,11416,161551,11305,NA,NA,1103,323,162654,11628,2585,447,0,0,NA,NA,2782,241,NA,NA,NA,NA,NA,NA,NA,NA,489,27,NA,NA,NA,NA,NA,NA,0,0,18060,387
"1572",2007,8,"CO",4,"Colorado",4837229,15720,2068,NA,NA,NA,NA,15720,2068,NA,NA,NA,NA,15720,2068,20354,2312,20506,2335,NA,NA,NA,NA,20506,2335,4157,244,477,0,NA,NA,152,23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,35,2,1093,30
"1573",2007,9,"CT",1,"Connecticut",3488084,12664,707,1929,248,3551,339,18144,1294,NA,NA,NA,NA,18144,1294,18144,1294,13581,816,2295,341,3552,339,19428,1496,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,0,NA,NA,NA,NA,417,27,734,54
"1574",2007,10,"DE",3,"Delaware",865314,3933,204,1415,197,1202,159,6550,560,NA,NA,NA,NA,6550,560,6550,560,3989,212,1456,201,1237,162,6682,575,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,2,NA,NA,NA,NA,28,0,295,12
"1575",2007,11,"DC",3,"District of Columbia",585916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576",2007,12,"FL",3,"Florida",18262096,81515,4903,0,0,0,0,81515,4903,NA,NA,NA,NA,81515,4903,88499,6688,91365,6854,0,0,0,0,91365,6854,6984,1785,NA,NA,NA,NA,1068,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1798,87,NA,NA,NA,NA,NA,NA,NA,NA
"1577",2007,13,"GA",3,"Georgia",9526642,50687,3545,24,0,NA,NA,50711,3545,NA,NA,NA,NA,45737,3545,50711,3545,50687,3545,24,0,NA,NA,50711,3545,4974,0,0,0,NA,NA,4919,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,5,1849,57
"1578",2007,15,"HI",4,"Hawaii",1269796,1805,256,318,69,758,122,2881,447,NA,NA,NA,NA,2881,447,4794,663,3863,504,569,117,800,125,5232,746,0,41,1913,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311,24,16,1,NA,NA,NA,NA,1,0,94,5
"1579",2007,16,"ID",4,"Idaho",1498390,4360,726,NA,NA,NA,NA,4360,726,NA,NA,NA,NA,4360,726,6329,726,6519,800,NA,NA,NA,NA,6519,800,1429,0,540,0,NA,NA,411,164,NA,NA,NA,NA,NA,NA,NA,NA,14,0,80,10,NA,NA,NA,NA,1,0,282,10
"1580",2007,17,"IL",2,"Illinois",12775864,42391,2824,NA,NA,0,0,42391,2824,NA,NA,NA,NA,42391,2824,42391,2824,42391,2824,NA,NA,0,0,42391,2824,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,19,1,NA,NA,NA,NA,NA,NA,NA,NA
"1581",2007,18,"IN",2,"Indiana",6344771,21319,2117,0,0,18,0,21337,2117,NA,NA,NA,NA,21337,2117,22950,2187,24819,2295,0,0,18,0,24837,2295,1613,70,0,0,NA,NA,1894,108,NA,NA,NA,NA,NA,NA,NA,NA,28,1,105,2,NA,NA,NA,NA,51,1,439,11
"1582",2007,19,"IA",2,"Iowa",2979867,7977,715,NA,NA,NA,NA,7977,715,NA,NA,NA,NA,7977,715,7977,715,8015,717,NA,NA,NA,NA,8015,717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,38,2,NA,NA,NA,NA,15,0,195,5
"1583",2007,20,"KS",2,"Kansas",2773740,8075,646,NA,NA,NA,NA,8075,646,NA,NA,NA,NA,8075,646,8075,646,8071,625,NA,NA,NA,NA,8071,625,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1,NA,NA,NA,NA,10,0,276,5
"1584",2007,21,"KY",3,"Kentucky",4254513,12009,826,51,25,44,5,12104,856,NA,NA,NA,NA,12104,856,13826,1538,19500,2323,448,105,68,13,20016,2441,1722,682,0,0,NA,NA,6802,1110,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18,0,NA,NA,NA,NA,0,0,43,1
"1585",2007,22,"LA",3,"Louisiana",4373448,19101,1162,0,0,191,7,19292,1169,NA,NA,NA,NA,16288,1169,19292,1169,34890,2451,NA,NA,192,7,35082,2458,3004,0,NA,NA,NA,NA,15790,1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,100,7
"1586",2007,23,"ME",1,"Maine",1315749,1797,110,180,19,0,0,1977,129,NA,NA,NA,NA,1977,129,2009,139,1831,119,178,20,0,0,2009,139,32,10,0,0,NA,NA,8,1,NA,NA,NA,NA,NA,NA,NA,NA,28,0,29,2,NA,NA,NA,NA,0,0,14,1
"1587",2007,24,"MD",3,"Maryland",5627211,21251,1125,598,43,16,0,21865,1168,NA,NA,NA,NA,21865,1168,22016,1168,21640,1140,609,44,NA,NA,22249,1184,151,0,0,0,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,0,53,2,NA,NA,NA,NA,35,3,549,21
"1588",2007,25,"MA",1,"Massachusetts",6499672,9324,436,5,173,948,185,10277,794,NA,NA,NA,NA,10277,794,10277,794,9438,434,5,171,1203,185,10646,790,NA,NA,NA,NA,NA,NA,133,3,NA,NA,NA,NA,NA,NA,NA,NA,18,0,67,2,NA,NA,NA,NA,3,1,917,41
"1589",2007,26,"MI",2,"Michigan",10051145,48153,2080,NA,NA,NA,NA,48153,2080,NA,NA,NA,NA,48153,2080,48153,2080,48153,2080,NA,NA,NA,NA,48153,2080,0,0,0,0,NA,NA,42,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,144,5,614,7
"1590",2007,27,"MN",2,"Minnesota",5191267,7384,593,NA,NA,29,3,7413,596,NA,NA,NA,NA,7413,596,8596,596,8866,602,NA,NA,0,0,8866,602,1183,0,0,0,NA,NA,479,39,NA,NA,NA,NA,NA,NA,NA,NA,31,2,92,9,NA,NA,NA,NA,10,0,275,9
"1591",2007,28,"MS",3,"Mississippi",2920312,10559,1645,336,96,42,6,10937,1747,NA,NA,NA,NA,10937,1747,15731,1747,19667,1835,612,111,190,16,20469,1962,4794,0,0,0,NA,NA,4739,213,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,71,1,NA,NA
"1592",2007,29,"MO",2,"Missouri",5905750,27294,2516,9,4,0,0,27303,2520,NA,NA,NA,NA,27303,2520,27303,2520,27326,2518,9,4,0,0,27335,2522,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,403,29,44,2,NA,NA,NA,NA,17,4,423,24
"1593",2007,30,"MT",4,"Montana",957123,1421,164,NA,NA,NA,NA,1421,164,NA,NA,NA,NA,1421,164,2615,294,3133,298,NA,NA,NA,NA,3133,298,1194,130,0,0,NA,NA,518,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,28,3,NA,NA,NA,NA,3,0,5,0
"1594",2007,31,"NE",2,"Nebraska",1768745,3838,352,156,32,20,4,4014,388,NA,NA,NA,NA,4014,388,4014,388,3963,366,143,33,NA,NA,4106,399,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,2,NA,NA,NA,NA,12,1,174,1
"1595",2007,32,"NV",4,"Nevada",2564816,12038,1175,90,0,8,0,12136,1175,NA,NA,NA,NA,12136,1175,12136,1175,12068,1177,90,0,63,2,12221,1179,0,0,0,0,NA,NA,112,43,NA,NA,NA,NA,NA,NA,NA,NA,58,6,118,11,NA,NA,NA,NA,47,0,1029,24
"1596",2007,33,"NH",1,"New Hampshire",1316496,2557,187,8,5,2,0,2567,192,NA,NA,NA,NA,2567,192,2567,192,2733,197,8,5,0,0,2741,202,0,0,0,0,NA,NA,15,37,NA,NA,NA,NA,NA,NA,NA,NA,17,1,101,1,NA,NA,NA,NA,0,0,49,3
"1597",2007,34,"NJ",1,"New Jersey",8630810,21605,1063,NA,NA,NA,NA,21605,1063,NA,NA,NA,NA,21605,1063,24012,1342,25417,1410,NA,NA,NA,NA,25417,1410,2407,279,0,0,NA,NA,1402,66,NA,NA,NA,NA,NA,NA,NA,NA,4,0,77,4,NA,NA,NA,NA,21,0,NA,NA
"1598",2007,35,"NM",4,"New Mexico",1966357,3560,1,128,0,17,3,3705,4,NA,NA,NA,NA,3705,4,5855,574,5686,539,181,25,23,12,5890,576,2150,570,0,0,NA,NA,116,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,156,0
"1599",2007,36,"NY",1,"New York",19419540,59464,2692,384,62,128,8,59976,2762,NA,NA,NA,NA,59976,2762,59976,2762,59482,2692,384,62,0,0,59866,2754,0,0,0,0,NA,NA,21,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,243,5,6496,220
"1600",2007,37,"NC",3,"North Carolina",9047856,31115,1901,4229,725,235,35,35579,2661,NA,NA,NA,NA,35484,2543,35579,2661,31115,1901,4229,725,0,0,35344,2626,95,118,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,152,9,1430,31
"1601",2007,38,"ND",2,"North Dakota",637534,1245,147,NA,NA,NA,NA,1245,147,NA,NA,NA,NA,1245,147,1245,147,1269,147,NA,NA,NA,NA,1269,147,0,0,0,0,NA,NA,48,0,NA,NA,NA,NA,NA,NA,NA,NA,6,0,11,1,NA,NA,NA,NA,0,0,15,1
"1602",2007,39,"OH",2,"Ohio",11518989,44032,3724,NA,NA,NA,NA,44032,3724,NA,NA,NA,NA,44032,3724,46170,3724,46909,3822,NA,NA,NA,NA,46909,3822,2138,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,9,0,19,1,NA,NA,NA,NA,93,0,660,39
"1603",2007,40,"OK",3,"Oklahoma",3608759,15218,2266,327,50,NA,NA,15545,2316,NA,NA,NA,NA,15545,2316,21328,2450,21786,2411,355,51,NA,NA,22141,2462,5783,134,NA,NA,NA,NA,1745,147,NA,NA,NA,NA,NA,NA,NA,NA,1,0,106,7,NA,NA,NA,NA,6,0,326,13
"1604",2007,41,"OR",4,"Oregon",3730833,12324,1026,21,2,0,0,12345,1028,NA,NA,NA,NA,12345,1028,12345,1028,12860,1058,28,2,0,0,12888,1060,0,0,0,0,NA,NA,23,0,NA,NA,NA,NA,NA,NA,NA,NA,77,1,52,4,NA,NA,NA,NA,NA,NA,NA,NA
"1605",2007,42,"PA",1,"Pennsylvania",12517701,41688,2256,2,6,509,47,42199,2309,NA,NA,NA,NA,42199,2309,43082,2448,43024,2422,3,6,479,35,43506,2463,883,139,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,11,0,13,4,NA,NA,NA,NA,58,2,500,7
"1606",2007,44,"RI",1,"Rhode Island",1059706,2290,96,639,72,593,55,3522,223,NA,NA,NA,NA,3522,223,3522,223,2367,114,734,104,635,64,3736,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,49,2,NA,NA,NA,NA,5,0,NA,NA
"1607",2007,45,"SC",3,"South Carolina",4417059,21192,1443,769,147,18,0,21979,1590,NA,NA,NA,NA,21979,1590,21987,1591,21858,1456,777,148,0,0,22635,1604,8,1,0,0,NA,NA,373,4,NA,NA,NA,NA,NA,NA,NA,NA,133,4,149,6,NA,NA,NA,NA,120,3,303,6
"1608",2007,46,"SD",2,"South Dakota",795521,2890,328,5,0,28,4,2923,332,NA,NA,NA,NA,2923,332,2923,353,2937,369,5,0,NA,NA,2942,369,0,21,0,0,NA,NA,32,23,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29,0,NA,NA,NA,NA,4,1,64,1
"1609",2007,47,"TN",3,"Tennessee",6172788,12993,1134,NA,NA,17,3,13010,1137,NA,NA,NA,NA,13010,1137,18131,1137,24344,1923,NA,NA,NA,NA,24344,1923,5121,0,0,0,NA,NA,6230,789,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,25,0,227,6
"1610",2007,48,"TX",3,"Texas",23824518,123719,8721,5860,1405,0,0,129579,10126,NA,NA,NA,NA,129579,10126,146161,12415,149995,11700,7864,2231,0,0,157859,13931,16582,2289,0,0,NA,NA,11330,1444,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,141,9,9185,237
"1611",2007,49,"UT",4,"Utah",2662908,4563,511,8,2,67,14,4638,527,NA,NA,NA,NA,4638,527,4638,527,5805,616,11,2,67,14,5883,632,0,0,0,0,NA,NA,1185,101,NA,NA,NA,NA,NA,NA,NA,NA,30,3,51,2,NA,NA,NA,NA,5,0,229,3
"1612",2007,50,"VT",1,"Vermont",620438,828,77,103,16,341,25,1272,118,NA,NA,NA,NA,1272,118,1998,118,1541,77,116,16,341,25,1998,118,0,0,726,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,5,1,16,3
"1613",2007,51,"VA",3,"Virginia",7705466,29074,2368,0,0,NA,NA,29074,2368,NA,NA,NA,NA,29074,2368,30609,2368,35055,2929,0,0,NA,NA,35055,2929,1535,0,0,0,1,1,4513,584,1,1,NA,NA,NA,NA,NA,NA,0,0,81,4,2,2,NA,NA,30,0,1135,52
"1614",2007,53,"WA",4,"Washington",6464167,15034,1505,9,6,299,58,15342,1569,NA,NA,NA,NA,14139,1569,15342,1569,16249,1508,9,6,NA,NA,16258,1514,0,0,1203,0,NA,NA,316,46,NA,NA,NA,NA,NA,NA,NA,NA,8,1,61,6,NA,NA,NA,NA,3,0,918,27
"1615",2007,54,"WV",3,"West Virginia",1812295,4382,518,NA,NA,4,3,4386,521,NA,NA,NA,NA,4386,521,4386,521,5418,631,NA,NA,4,3,5422,634,0,0,0,0,NA,NA,1036,113,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,2,0
"1616",2007,55,"WI",2,"Wisconsin",5601508,19999,1387,2,0,1311,117,21312,1504,NA,NA,NA,NA,21312,1504,21335,1504,20896,1411,2,0,1318,116,22216,1527,23,0,0,0,NA,NA,702,13,NA,NA,NA,NA,NA,NA,NA,NA,84,4,70,2,NA,NA,NA,NA,49,5,NA,NA
"1617",2007,56,"WY",4,"Wyoming",523226,1089,208,0,0,0,0,1089,208,NA,NA,NA,NA,1089,208,1685,242,1838,246,0,0,0,0,1838,246,220,34,376,0,NA,NA,56,0,NA,NA,NA,NA,NA,NA,NA,NA,1,0,23,3,NA,NA,NA,NA,1,0,63,1
"1618",2007,60,"ST",7,"State prison total",NA,1116584,81333,19446,3842,12764,1722,1148794,86897,NA,NA,NA,NA,1136933,86332,1222508,93597,1259412,94235,24089,5072,12743,1666,1296244,100973,75489,7090,10086,175,NA,NA,71525,6952,NA,NA,NA,NA,NA,NA,NA,NA,1970,111,3862,203,NA,NA,0,0,2192,91,54318,1448
"1619",2007,70,"US",5,"US prison total (state+federal)",NA,1255784,91755,21297,4415,25916,2499,1302997,98669,NA,NA,NA,NA,1291136,98104,1406751,106639,1427088,105763,27794,5781,27642,2767,1482524,114311,75489,7090,40126,1445,NA,NA,73386,7235,NA,NA,NA,NA,NA,NA,NA,NA,1970,111,3862,203,NA,NA,0,0,2192,91,83666,3569
"1620",2007,99,"FE",6,"Federal BOP",NA,139200,10422,1851,573,13152,777,154203,11772,NA,NA,NA,NA,154203,11772,184243,13042,167676,11528,3705,709,14899,1101,186280,13338,0,0,30040,1270,NA,NA,1861,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,29348,2121
"1621",2008,1,"AL",3,"Alabama",4673889,23524,1401,302,35,0,0,23826,1436,NA,NA,NA,NA,23826,1436,23872,1491,27567,2127,710,104,0,0,28277,2231,0,0,46,55,NA,NA,1596,194,NA,NA,NA,NA,NA,NA,NA,NA,140,8,239,8,NA,NA,NA,NA,123,0,113,4
"1622",2008,2,"AK",4,"Alaska",685532,1580,220,271,52,1268,156,3119,428,NA,NA,NA,NA,3119,428,4497,500,2704,262,435,75,1372,166,4511,503,499,72,879,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,12,1,2,2,NA,NA,NA,NA,9,1,13,1
"1623",2008,4,"AZ",4,"Arizona",6499207,25887,3314,1436,449,0,0,27323,3763,NA,NA,NA,NA,27323,3763,35692,3763,33874,3314,1865,449,0,0,35739,3763,4230,0,4139,0,NA,NA,47,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,84,3,NA,NA,NA,NA,154,2,2654,108
"1624",2008,5,"AR",3,"Arkansas",2867099,12074,1024,32,5,0,0,12106,1029,NA,NA,NA,NA,12106,1029,12106,1029,13606,1054,50,6,0,0,13656,1060,NA,NA,NA,NA,NA,NA,1511,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,1,NA,NA,NA,NA,17,0,168,6
"1625",2008,6,"CA",4,"California",36538008,158878,11142,NA,NA,816,249,159694,11391,NA,NA,NA,NA,157092,10974,159694,11391,161220,11363,NA,NA,830,257,162050,11620,2602,417,0,0,NA,NA,2561,175,NA,NA,NA,NA,NA,NA,NA,NA,491,27,9,9,NA,NA,NA,NA,0,0,16575,435
"1626",2008,8,"CO",4,"Colorado",4928676,15919,2018,NA,NA,NA,NA,15919,2018,NA,NA,NA,NA,15919,2018,20934,2277,20980,2294,NA,NA,NA,NA,20980,2294,5015,259,0,0,NA,NA,46,17,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,36,1,1082,30
"1627",2008,9,"CT",1,"Connecticut",3502664,12434,658,1799,255,3478,354,17711,1267,NA,NA,NA,NA,17711,1267,18524,1381,13468,803,2215,345,3476,354,19159,1502,813,114,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,77,2,NA,NA,NA,NA,349,26,710,32
"1628",2008,10,"DE",3,"Delaware",876794,3803,197,1290,202,1312,140,6405,539,NA,NA,NA,NA,6405,539,6405,539,3862,205,1319,207,1321,143,6502,555,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,16,2,NA,NA,NA,NA,25,0,342,18
"1629",2008,11,"DC",3,"District of Columbia",589929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",2008,12,"FL",3,"Florida",18410241,85485,5235,0,0,0,0,85485,5235,NA,NA,NA,NA,85485,5235,92858,7020,95237,7151,0,0,0,0,95237,7151,7373,1785,NA,NA,NA,NA,1066,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,53,NA,NA,NA,NA,295,6,5885,216
"1631",2008,13,"GA",3,"Georgia",9690277,49014,3691,13,1,NA,NA,49027,3692,NA,NA,NA,NA,43889,3692,49027,3692,49014,3691,13,1,NA,NA,49027,3692,5138,0,0,0,NA,NA,4690,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,5,1738,28
"1632",2008,15,"HI",4,"Hawaii",1280001,1830,253,412,75,668,109,2910,437,NA,NA,NA,NA,2910,437,4814,641,3829,475,728,145,670,108,5227,728,0,40,1904,164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269,29,24,1,NA,NA,NA,NA,0,0,92,7
"1633",2008,16,"ID",4,"Idaho",1526295,4234,685,NA,NA,NA,NA,4234,685,NA,NA,NA,NA,4234,685,6348,685,6532,758,NA,NA,NA,NA,6532,758,1489,0,625,0,NA,NA,247,118,NA,NA,NA,NA,NA,NA,NA,NA,13,0,90,5,NA,NA,NA,NA,0,0,312,12
"1634",2008,17,"IL",2,"Illinois",12836402,42753,2721,NA,NA,0,0,42753,2721,NA,NA,NA,NA,42753,2721,42753,2721,42753,2721,NA,NA,0,0,42753,2721,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2,0,17,1,NA,NA,NA,NA,74,3,1698,48
"1635",2008,18,"IN",2,"Indiana",6386601,21409,2324,0,0,17,0,21426,2324,NA,NA,NA,NA,21426,2324,24006,2386,25808,2493,0,0,21,0,25829,2493,2580,62,0,0,NA,NA,1823,107,NA,NA,NA,NA,NA,NA,NA,NA,45,1,93,3,NA,NA,NA,NA,62,1,454,14
"1636",2008,19,"IA",2,"Iowa",2994658,7976,747,NA,NA,NA,NA,7976,747,NA,NA,NA,NA,7976,747,7976,747,8017,749,NA,NA,NA,NA,8017,749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,41,2,NA,NA,NA,NA,16,0,183,3
"1637",2008,20,"KS",2,"Kansas",2795257,7969,587,NA,NA,NA,NA,7969,587,NA,NA,NA,NA,7969,587,7969,587,7970,569,NA,NA,NA,NA,7970,569,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,1,NA,NA,NA,NA,3,1,278,5
"1638",2008,21,"KY",3,"Kentucky",4287259,12163,809,36,26,8,9,12207,844,NA,NA,NA,NA,12207,844,13789,1471,18906,2153,408,93,122,24,19436,2270,1582,627,0,0,NA,NA,6370,993,NA,NA,NA,NA,NA,NA,NA,NA,0,0,15,0,NA,NA,NA,NA,0,0,131,3
"1639",2008,22,"LA",3,"Louisiana",4448806,19155,1125,0,0,541,36,19696,1161,NA,NA,NA,NA,16768,1161,19696,1161,35324,2480,NA,NA,541,36,35865,2516,2928,0,NA,NA,NA,NA,16169,1355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,103,3
"1640",2008,23,"ME",1,"Maine",1318133,1735,120,165,27,0,0,1900,147,NA,NA,NA,NA,1900,147,1900,147,1856,129,183,27,0,0,2039,156,0,0,0,0,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,13,0,53,2,NA,NA,NA,NA,0,0,16,0
