"","YEAR","STATEID","STATE","REGION","state_name","Population","RLUNEXPM","RLUNEXPF","RLUNCOMM","RLUNCOMF","RLUNOTHM","RLUNOTHF","RLCOPROM","RLCOPROF","RLCOSUPM","RLCOSUPF","RLCODPM","RLCODPF","RLCOOTHM","RLCOOTHF","RLDEATHM","RLDEATHF","RLAWOLM","RLAWOLF","RLESCAPM","RLESCAPF","RLAWESM","RLAWESF","RLTRANM","RLTRANF","RLBONDM","RLBONDF","RLOTHM","RLOTHF","RLTOTM","RLTOTF"
"1620",2007,99,"FE",6,"Federal BOP",NA,42187,4617,NA,NA,NA,NA,18,1,133,3,1339,51,NA,NA,353,18,NA,NA,NA,NA,NA,NA,211,15,42,2,NA,NA,44283,4707
"1621",2008,1,"AL",3,"Alabama",4673889,3535,463,0,0,76,9,3596,496,0,0,2738,450,0,0,96,6,0,0,236,41,NA,NA,24,8,33,1,54,3,10388,1477
"1622",2008,2,"AK",4,"Alaska",685532,1442,294,2,0,63,10,760,175,636,27,31,4,63,13,8,1,0,0,0,0,NA,NA,0,0,143,30,35,4,3183,558
"1623",2008,4,"AZ",4,"Arizona",6499207,1807,153,6,0,213,2,649,85,36,3,33,2,8052,1271,83,4,0,0,7,0,NA,NA,14,1,0,0,776,17,11676,1538
"1624",2008,5,"AR",3,"Arkansas",2867099,288,20,0,0,2,1,0,0,0,0,5223,686,298,47,43,2,2,0,2,0,NA,NA,1,0,0,0,0,0,5859,756
"1625",2008,6,"CA",4,"California",36538008,1657,102,NA,NA,NA,NA,NA,NA,121741,13233,NA,NA,NA,NA,187,5,NA,NA,33,8,NA,NA,86,8,NA,NA,0,0,123704,13356
"1626",2008,8,"CO",4,"Colorado",4928676,1089,151,0,0,0,0,126,20,2854,425,4769,827,0,0,39,4,50,2,316,77,NA,NA,0,0,1,0,309,2,9553,1508
"1627",2008,9,"CT",1,"Connecticut",3502664,3117,286,NA,NA,NA,NA,NA,NA,1650,189,1061,72,NA,NA,19,5,244,9,0,0,NA,NA,149,11,2,NA,3,NA,6245,572
"1628",2008,10,"DE",3,"Delaware",876794,70,5,0,0,154,37,996,148,55,12,1,0,NA,NA,13,0,3,0,0,0,NA,NA,1,0,NA,NA,85,41,1378,243
"1629",2008,11,"DC",3,"District of Columbia",589929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",2008,12,"FL",3,"Florida",18410241,21074,2959,2,0,221,47,4286,478,9,0,41,1,7038,825,279,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32950,4327
"1631",2008,13,"GA",3,"Georgia",9690277,6966,592,334,33,8395,1082,1166,336,0,0,6,1,331,53,129,8,0,0,2,0,NA,NA,891,99,0,0,29,2,18249,2206
"1632",2008,15,"HI",4,"Hawaii",1280001,284,31,0,0,1,0,16,1,0,0,537,104,0,0,14,0,NA,NA,10,3,NA,NA,0,0,2,0,666,139,1530,278
"1633",2008,16,"ID",4,"Idaho",1526295,451,49,NA,NA,NA,NA,1247,333,NA,NA,1251,224,288,27,20,1,4,1,12,0,NA,NA,NA,NA,NA,NA,NA,NA,3273,635
"1634",2008,17,"IL",2,"Illinois",12836402,4131,169,1,0,27,5,NA,NA,28164,3188,17,1,0,0,69,3,NA,NA,119,6,NA,NA,NA,NA,5,0,NA,NA,32533,3372
"1635",2008,18,"IN",2,"Indiana",6386601,377,84,0,0,1,0,4736,861,1538,233,9003,1407,NA,NA,64,4,NA,NA,140,37,NA,NA,33,0,0,0,0,0,15892,2626
"1636",2008,19,"IA",2,"Iowa",2994658,1288,107,0,0,13,2,131,33,0,0,1125,220,1198,173,22,0,0,0,0,0,NA,NA,9,1,5,0,1050,190,4841,726
"1637",2008,20,"KS",2,"Kansas",2795257,1020,226,0,0,0,0,30,10,NA,NA,3005,325,10,0,23,2,NA,NA,14,0,NA,NA,NA,NA,3,1,0,0,4105,564
"1638",2008,21,"KY",3,"Kentucky",4287259,5609,966,0,0,0,0,1821,639,209,6,4806,1082,151,46,72,6,0,0,175,26,NA,NA,18,1,0,0,0,0,12861,2772
"1639",2008,22,"LA",3,"Louisiana",4448806,986,62,0,0,56,5,189,22,11296,1370,702,130,0,0,118,7,0,0,151,3,NA,NA,0,0,NA,NA,43,5,13541,1604
"1640",2008,23,"ME",1,"Maine",1318133,322,32,1,0,0,0,306,23,0,0,0,0,27,9,0,0,0,0,0,0,NA,NA,19,1,0,0,0,0,675,65
"1641",2008,24,"MD",3,"Maryland",5650870,434,32,0,0,373,33,NA,NA,6293,420,2304,412,NA,NA,69,0,NA,NA,102,2,NA,NA,69,6,NA,NA,7,6,9651,911
"1642",2008,25,"MA",1,"Massachusetts",6544089,1515,183,0,0,35,2,NA,NA,NA,NA,769,134,NA,NA,27,1,NA,NA,3,3,NA,NA,5,47,NA,NA,1,0,2355,370
"1643",2008,26,"MI",2,"Michigan",9999456,1615,38,47,14,NA,NA,NA,NA,625,57,10072,803,NA,NA,112,8,NA,NA,15,0,NA,NA,0,0,225,0,5,0,12716,920
"1644",2008,27,"MN",2,"Minnesota",5230247,1171,76,0,0,0,0,NA,NA,6013,659,0,0,0,0,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7201,735
"1645",2008,28,"MS",3,"Mississippi",2939234,1563,208,0,0,0,0,1345,139,0,0,1097,254,2035,290,59,3,12,0,2,0,NA,NA,0,0,0,1,800,23,6913,918
"1646",2008,29,"MO",2,"Missouri",5951844,1940,188,1,0,23,0,3715,701,722,62,9159,1514,624,121,86,2,99,3,0,0,NA,NA,14,1,4,2,NA,NA,16387,2594
"1647",2008,30,"MT",4,"Montana",967717,255,29,0,0,0,0,488,70,0,0,509,54,530,165,9,0,27,9,2,3,NA,NA,16,2,8,0,0,0,1844,332
"1648",2008,31,"NE",2,"Nebraska",1780143,898,140,4,0,0,0,0,0,0,0,774,134,0,0,6,0,23,1,0,0,NA,NA,3,0,NA,NA,7,0,1715,275
"1649",2008,32,"NV",4,"Nevada",2612460,2134,206,12,2,0,0,1490,373,899,124,0,0,0,0,38,0,0,0,0,0,NA,NA,0,0,0,0,0,0,4573,705
"1650",2008,33,"NH",1,"New Hampshire",1320981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1337,170
"1651",2008,34,"NJ",1,"New Jersey",8657319,4306,306,0,0,0,0,NA,NA,NA,NA,7397,727,857,87,66,4,0,0,0,0,NA,NA,0,0,126,9,NA,NA,12752,1133
"1652",2008,35,"NM",4,"New Mexico",1984179,1221,171,0,0,0,0,126,10,2126,341,0,0,0,0,18,0,0,0,0,0,NA,NA,0,0,0,0,0,0,3491,522
"1653",2008,36,"NY",1,"New York",19464482,3177,137,0,0,0,0,0,0,11253,633,10968,1002,0,0,127,7,106,2,0,0,NA,NA,531,32,129,11,35,3,26326,1827
"1654",2008,37,"NC",3,"North Carolina",9230086,6714,674,NA,NA,NA,NA,NA,NA,138,9,581,3,2181,149,97,7,NA,NA,NA,NA,NA,NA,2,0,NA,NA,58,4,9771,846
"1655",2008,38,"ND",2,"North Dakota",640525,207,26,0,0,0,0,166,16,0,0,517,111,0,0,1,0,0,0,3,2,NA,NA,0,0,0,0,6,1,900,156
"1656",2008,39,"OH",2,"Ohio",11526691,12160,1943,0,0,2,2,2218,579,9170,1062,1258,34,NA,NA,104,2,NA,NA,2,0,NA,NA,1,0,16,2,NA,NA,24931,3624
"1657",2008,40,"OK",3,"Oklahoma",3640241,2892,433,41,6,0,0,2517,446,1111,279,0,0,0,0,84,6,NA,NA,24,0,NA,NA,8,1,0,0,60,40,6737,1211
"1658",2008,41,"OR",4,"Oregon",3780596,12,2,1,0,3,0,4,0,NA,NA,4197,545,50,0,35,0,0,0,8,0,NA,NA,0,0,191,13,2,0,4503,560
"1659",2008,42,"PA",1,"Pennsylvania",12562536,3648,215,4,2,45,9,NA,NA,NA,NA,9566,830,0,0,150,4,183,14,0,0,NA,NA,225,15,8,1,937,199,14766,1289
"1660",2008,44,"RI",1,"Rhode Island",1058368,534,27,0,0,5,1,0,0,NA,NA,460,54,0,0,5,0,NA,NA,2,0,NA,NA,40,2,0,0,0,0,1046,84
"1661",2008,45,"SC",3,"South Carolina",4497746,3860,459,0,0,28,1,1752,192,910,50,1891,131,0,0,82,2,NA,NA,16,0,NA,NA,NA,NA,3,0,145,0,8687,835
"1662",2008,46,"SD",2,"South Dakota",803047,291,58,NA,NA,NA,NA,NA,NA,74,16,NA,NA,2289,365,6,0,2,0,4,1,NA,NA,1,0,3,0,NA,NA,2670,440
"1663",2008,47,"TN",3,"Tennessee",6239542,4666,556,0,0,NA,NA,4106,839,NA,NA,3550,518,878,238,61,2,NA,NA,3,1,NA,NA,178,25,NA,NA,0,0,13442,2179
"1664",2008,48,"TX",3,"Texas",24290611,11994,1658,15,4,0,0,4368,1211,1934,84,34946,3672,8921,1207,433,27,0,0,5,0,NA,NA,0,0,1235,151,192,116,64043,8130
"1665",2008,49,"UT",4,"Utah",2724685,30,1,0,0,783,152,0,0,0,0,2021,400,1,0,12,0,0,0,0,0,NA,NA,0,0,0,0,0,0,2847,553
"1666",2008,50,"VT",1,"Vermont",620967,209,18,0,0,0,0,67,4,0,0,24,8,1579,330,2,0,0,0,0,0,NA,NA,29,1,0,0,0,0,1910,361
"1667",2008,51,"VA",3,"Virginia",7780691,9765,1430,1,1,95,20,0,0,1376,94,201,18,0,0,96,4,0,0,0,0,NA,NA,0,0,0,0,89,4,11623,1571
"1668",2008,53,"WA",4,"Washington",6566085,1855,260,2,0,15,1,NA,NA,11342,1511,23,3,0,0,38,0,NA,NA,27,7,NA,NA,0,0,10,1,0,0,13312,1783
"1669",2008,54,"WV",3,"West Virginia",1816352,812,81,0,0,112,36,105,30,0,0,1301,218,0,0,18,1,0,0,6,0,NA,NA,0,0,10,3,329,70,2693,439
"1670",2008,55,"WI",2,"Wisconsin",5627257,517,30,0,0,16,0,0,0,7582,739,412,29,22,3,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8589,802
"1671",2008,56,"WY",4,"Wyoming",532626,290,42,0,0,2,0,59,3,0,0,279,78,0,0,7,2,0,0,20,4,NA,NA,3,1,2,0,0,0,662,130
"1672",2008,60,"ST",7,"State prison total",NA,136198,16378,474,62,10759,1457,42581,8273,229756,24826,138625,17222,37423,5419,3203,158,755,41,1461,224,NA,NA,2370,263,2164,226,5723,869,612829,75588
"1673",2008,70,"US",5,"US prison total (state+federal)",NA,182047,21237,474,62,10759,1457,42587,8292,229849,24826,139699,17255,37423,5419,3570,176,755,41,1461,233,NA,NA,2550,294,2164,226,5751,871,660426,80550
"1674",2008,99,"FE",6,"Federal BOP",NA,45849,4859,NA,NA,NA,NA,6,19,93,0,1074,33,NA,NA,367,18,NA,NA,NA,9,NA,NA,180,31,NA,NA,28,2,47597,4962
"1675",2009,1,"AL",3,"Alabama",4707496,3582,518,NA,NA,88,19,3736,502,NA,NA,3134,448,NA,NA,116,8,NA,NA,297,66,NA,NA,47,3,26,1,48,5,11074,1570
"1676",2009,2,"AK",4,"Alaska",694690,1170,228,0,0,NA,NA,837,192,593,28,4,31,82,10,2,0,1,0,0,0,NA,NA,21,1,1,0,18,0,2729,490
"1677",2009,4,"AZ",4,"Arizona",6587653,1849,204,5,0,181,3,498,37,14,1,39,3,8828,1314,74,4,0,0,1,0,NA,NA,9,3,0,0,791,9,12289,1578
"1678",2009,5,"AR",3,"Arkansas",2887331,300,31,0,0,0,0,0,0,0,0,5572,689,277,66,46,1,0,0,0,0,NA,NA,1,0,0,0,8,0,6204,787
"1679",2009,6,"CA",4,"California",36887615,1682,114,NA,NA,NA,NA,NA,NA,114036,12805,NA,NA,NA,NA,226,6,NA,NA,29,8,NA,NA,3822,4,NA,NA,0,0,119795,12937
"1680",2009,8,"CO",4,"Colorado",5015155,1162,124,0,0,0,0,124,22,4341,577,3531,587,0,0,56,3,33,10,591,182,NA,NA,0,0,2,0,296,33,10136,1538
"1681",2009,9,"CT",1,"Connecticut",3514826,3166,280,NA,NA,NA,NA,NA,NA,1512,194,1537,128,NA,NA,22,1,204,18,0,0,NA,NA,196,9,3,0,7,0,6647,630
"1682",2009,10,"DE",3,"Delaware",884124,67,5,0,0,153,24,1127,177,37,4,0,0,9,1,9,0,6,0,0,0,NA,NA,2,0,0,0,73,11,1483,222
"1683",2009,11,"DC",3,"District of Columbia",599975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",2009,12,"FL",3,"Florida",18509936,21082,2777,1,1,175,26,4803,543,6,0,43,3,6637,769,270,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,0,33036,4131
"1685",2009,13,"GA",3,"Georgia",9813588,5054,401,356,49,7353,980,1367,283,0,0,19,4,120,41,93,2,0,0,0,0,NA,NA,761,22,0,0,38,1,15161,1783
"1686",2009,15,"HI",4,"Hawaii",1288285,358,32,0,0,2,0,12,4,0,0,617,113,0,0,14,1,NA,NA,1,0,NA,NA,NA,NA,1,0,613,148,1618,298
"1687",2009,16,"ID",4,"Idaho",1544465,493,50,NA,NA,NA,NA,1104,302,NA,NA,1250,195,302,33,13,1,4,0,11,2,NA,NA,NA,NA,NA,NA,NA,NA,3177,583
"1688",2009,17,"IL",2,"Illinois",12893278,4981,237,0,1,17,5,NA,NA,29657,3039,19,0,0,0,72,3,NA,NA,75,6,NA,NA,NA,NA,3,0,0,0,34824,3291
"1689",2009,18,"IN",2,"Indiana",6417276,918,271,0,0,0,0,5221,1028,1538,283,9047,1301,NA,NA,89,3,NA,NA,95,33,NA,NA,10,4,0,0,0,0,16918,2923
"1690",2009,19,"IA",2,"Iowa",3008331,1365,125,0,0,15,0,113,21,0,0,2319,367,32,0,14,0,0,0,0,0,NA,NA,6,2,8,2,240,27,4112,544
"1691",2009,20,"KS",2,"Kansas",2817430,1056,234,0,0,0,0,64,5,NA,NA,3007,322,10,0,20,0,NA,NA,9,1,NA,NA,NA,NA,3,0,0,0,4169,562
"1692",2009,21,"KY",3,"Kentucky",4312268,4245,697,2,0,0,0,1605,535,257,8,5318,1168,184,54,60,5,0,0,117,18,NA,NA,3,0,0,0,0,0,11791,2485
"1693",2009,22,"LA",3,"Louisiana",4489490,994,61,0,0,45,7,241,32,11399,1367,508,107,0,0,109,7,0,0,128,1,NA,NA,0,0,NA,NA,42,5,13466,1587
"1694",2009,23,"ME",1,"Maine",1315889,675,65,1,0,0,0,329,26,0,0,1,1,28,12,0,0,0,0,0,0,NA,NA,18,1,0,0,2,1,1054,106
"1695",2009,24,"MD",3,"Maryland",5688399,463,21,0,0,400,35,NA,NA,6362,237,2879,340,0,0,56,1,NA,NA,83,2,NA,NA,25,14,NA,NA,10,3,10278,653
"1696",2009,25,"MA",1,"Massachusetts",6592205,1591,142,0,0,49,14,NA,NA,NA,NA,899,130,NA,NA,23,2,NA,NA,5,1,NA,NA,30,58,NA,NA,NA,NA,2597,347
"1697",2009,26,"MI",2,"Michigan",9955260,1477,29,50,7,NA,NA,NA,NA,911,115,11792,722,NA,NA,145,3,NA,NA,10,0,NA,NA,5,0,2740,206,0,0,17130,1082
"1698",2009,27,"MN",2,"Minnesota",5262824,1109,106,0,0,0,0,NA,NA,5856,693,0,0,0,0,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,6978,799
"1699",2009,28,"MS",3,"Mississippi",2949943,1349,118,1,0,0,0,1232,140,0,0,2811,613,1977,284,49,5,0,0,2,0,NA,NA,0,0,0,0,660,46,8081,1206
"1700",2009,29,"MO",2,"Missouri",5982234,1794,168,0,0,16,0,3526,726,754,75,8644,1386,767,140,79,6,1,0,0,0,NA,NA,12,0,1,1,14,0,15608,2502
"1701",2009,30,"MT",4,"Montana",974163,226,31,0,0,0,0,559,95,0,0,584,61,508,143,3,0,32,3,0,0,NA,NA,38,3,2,0,0,0,1952,336
"1702",2009,31,"NE",2,"Nebraska",1794852,911,108,1,0,NA,NA,NA,NA,NA,NA,910,134,16,5,11,2,25,2,0,0,NA,NA,21,2,3,1,5,0,1903,254
"1703",2009,32,"NV",4,"Nevada",2638588,2252,229,15,1,0,0,1915,390,968,158,0,0,0,0,38,1,0,0,0,0,NA,NA,0,0,0,0,0,0,5188,779
"1704",2009,33,"NH",1,"New Hampshire",1322181,170,13,0,0,NA,NA,104,12,43,12,964,136,NA,NA,6,0,NA,NA,3,0,NA,NA,50,51,NA,NA,NA,NA,1340,224
"1705",2009,34,"NJ",1,"New Jersey",8693723,4434,272,0,0,0,0,NA,NA,NA,NA,6447,578,848,103,58,6,0,0,0,0,NA,NA,0,0,105,9,NA,NA,11892,968
"1706",2009,35,"NM",4,"New Mexico",2007315,849,116,0,0,0,0,145,8,2180,330,0,0,0,0,15,1,390,1,5,0,NA,NA,83,1,5,1,0,0,3672,458
"1707",2009,36,"NY",1,"New York",19522612,2550,134,0,0,0,0,0,0,11493,658,9616,755,0,0,136,6,98,6,1,0,NA,NA,437,29,109,8,12,4,24452,1600
"1708",2009,37,"NC",3,"North Carolina",9357107,7449,782,0,0,59,4,NA,NA,2204,166,739,11,0,0,77,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10528,967
"1709",2009,38,"ND",2,"North Dakota",645903,199,38,0,0,0,0,208,18,0,0,442,92,0,0,0,0,0,0,4,4,NA,NA,2,0,0,0,5,1,860,153
"1710",2009,39,"OH",2,"Ohio",11531860,11980,1890,0,0,3,0,2268,633,8241,780,961,39,0,0,118,7,0,0,0,0,NA,NA,4,0,26,3,0,0,23601,3352
"1711",2009,40,"OK",3,"Oklahoma",3685640,3189,472,2,2,0,0,2754,486,728,165,0,0,0,0,80,3,NA,NA,8,0,NA,NA,0,0,0,0,69,54,6830,1182
"1712",2009,41,"OR",4,"Oregon",3823058,10,3,0,0,0,0,1,0,NA,NA,4531,599,35,2,34,0,0,0,6,0,NA,NA,0,0,190,17,NA,0,4807,621
"1713",2009,42,"PA",1,"Pennsylvania",12602112,3527,308,0,0,72,8,NA,NA,NA,NA,9572,957,0,0,160,5,86,20,0,0,NA,NA,114,17,14,4,1,2,13546,1321
"1714",2009,44,"RI",1,"Rhode Island",1057451,649,31,0,0,9,3,0,0,NA,NA,506,44,0,0,4,0,NA,NA,1,1,NA,NA,43,4,0,0,0,0,1212,83
"1715",2009,45,"SC",3,"South Carolina",4554258,3720,428,0,0,33,0,1767,215,998,63,1818,122,0,0,49,4,NA,NA,20,2,NA,NA,NA,NA,3,0,99,2,8507,836
"1716",2009,46,"SD",2,"South Dakota",810814,294,46,NA,NA,NA,NA,NA,NA,49,4,NA,NA,2303,378,4,0,8,0,0,0,NA,NA,2,0,1,0,NA,NA,2661,428
"1717",2009,47,"TN",3,"Tennessee",6291220,4478,549,0,0,NA,NA,3825,783,NA,NA,4389,657,809,212,58,2,NA,NA,11,0,NA,NA,181,17,NA,NA,0,0,13751,2220
"1718",2009,48,"TX",3,"Texas",24770651,11852,1504,18,2,0,0,5275,1409,1466,59,34969,3562,8544,1164,398,17,0,0,2,0,NA,NA,0,0,1172,166,719,24,64415,7907
"1719",2009,49,"UT",4,"Utah",2780871,36,1,0,0,1062,236,0,0,0,0,1786,358,1,1,17,0,0,0,0,0,NA,NA,0,0,0,0,0,0,2902,596
"1720",2009,50,"VT",1,"Vermont",621436,227,34,0,0,0,0,76,3,0,0,24,3,1357,248,1,0,0,0,0,0,NA,NA,35,0,0,0,0,0,1720,288
"1721",2009,51,"VA",3,"Virginia",7862480,10076,1452,0,0,0,0,0,0,869,45,400,28,0,0,92,2,0,0,0,0,NA,NA,0,0,0,0,179,25,11616,1552
"1722",2009,53,"WA",4,"Washington",6671597,1804,269,3,0,23,2,NA,NA,13227,1607,36,2,0,0,50,0,NA,NA,41,3,NA,NA,0,0,10,2,0,0,15194,1885
"1723",2009,54,"WV",3,"West Virginia",1821290,741,96,0,0,110,52,115,21,0,0,1168,232,0,0,18,2,0,0,6,1,NA,NA,0,0,8,3,324,53,2490,460
"1724",2009,55,"WI",2,"Wisconsin",5650751,477,26,0,0,5,2,0,0,7170,635,339,34,40,2,39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8070,701
"1725",2009,56,"WY",4,"Wyoming",544391,296,47,12,1,0,0,71,1,0,0,330,58,0,0,8,0,0,0,4,0,NA,NA,4,0,0,0,0,0,725,107
"1726",2009,60,"ST",7,"State prison total",NA,134378,15917,467,64,9870,1420,45022,8649,226909,24108,143521,17120,33714,4982,3144,138,888,60,1566,331,NA,NA,5982,245,4436,424,4292,454,614189,73912
"1727",2009,70,"US",5,"US prison total (state+federal)",NA,178982,20521,467,64,9870,1420,45024,8649,226992,24109,144498,17161,34080,4991,3144,138,888,60,1566,331,NA,NA,6135,263,4436,424,4322,457,660404,78588
"1728",2009,99,"FE",6,"Federal BOP",NA,44604,4604,NA,NA,NA,NA,2,0,83,1,977,41,366,9,NA,NA,NA,NA,NA,NA,NA,NA,153,18,NA,NA,30,3,46215,4676
"1729",2010,1,"AL",3,"Alabama",4729656,3657,486,0,0,78,10,4046,582,0,0,2651,405,0,0,85,7,0,0,328,68,NA,NA,22,0,16,2,39,6,10922,1566
"1730",2010,2,"AK",4,"Alaska",708862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,0,2667,424
"1731",2010,4,"AZ",4,"Arizona",6676627,1914,208,8,0,22,0,693,72,22,1,39,1,8234,1245,72,9,0,0,6,0,NA,NA,6,0,0,0,940,20,11956,1556
"1732",2010,5,"AR",3,"Arkansas",2910236,319,23,0,0,0,0,0,0,0,0,5279,637,297,51,57,1,0,0,0,0,NA,NA,0,0,0,0,0,0,5952,712
"1733",2010,6,"CA",4,"California",37266600,1627,101,0,0,0,0,0,0,108591,11350,0,0,0,0,246,3,0,0,15,1,NA,NA,51,3,0,0,0,0,110530,11458
"1734",2010,8,"CO",4,"Colorado",5095309,1197,139,0,0,0,0,105,11,5665,691,2001,416,0,0,52,3,31,12,555,187,NA,NA,0,0,1,1,257,19,9864,1479
"1735",2010,9,"CT",1,"Connecticut",3526937,2654,234,0,0,0,0,0,0,1495,186,1393,108,0,0,19,1,211,11,0,0,NA,NA,192,7,2,0,3,0,5969,547
"1736",2010,10,"DE",3,"Delaware",891464,32,2,0,0,101,22,1210,141,53,3,0,0,0,0,20,0,4,0,0,0,NA,NA,1,0,0,0,88,9,1509,177
"1737",2010,11,"DC",3,"District of Columbia",610589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2010,12,"FL",3,"Florida",18678049,18756,2454,2,2,27,3,4379,549,0,0,33,3,5565,607,235,11,116,3,0,0,NA,NA,0,0,16,7,0,0,29129,3639
"1739",2010,13,"GA",3,"Georgia",9908357,5268,395,371,48,7664,966,1425,279,0,0,20,4,125,40,97,2,0,0,0,0,NA,NA,793,22,0,0,40,1,15803,1757
"1740",2010,15,"HI",4,"Hawaii",1300086,319,27,0,0,3,0,15,3,0,0,537,114,0,0,10,0,0,0,0,0,NA,NA,0,0,0,1,517,218,1401,363
"1741",2010,16,"ID",4,"Idaho",1559796,539,57,0,0,0,0,1418,345,0,0,1326,192,333,39,14,1,6,0,6,1,NA,NA,0,0,0,0,0,0,3642,635
"1742",2010,17,"IL",2,"Illinois",12944410,5787,361,0,0,18,1,0,0,22655,2125,13,0,0,0,87,7,0,0,68,3,NA,NA,0,0,1,0,0,0,28629,2497
"1743",2010,18,"IN",2,"Indiana",6445295,1765,471,0,0,0,0,5318,986,1851,313,8057,1081,0,0,67,2,0,0,92,20,NA,NA,12,0,0,0,0,0,17162,2873
"1744",2010,19,"IA",2,"Iowa",3023081,1243,124,0,0,9,1,104,13,0,0,2069,335,125,11,14,0,0,0,1,0,NA,NA,1,0,21,0,272,26,3859,510
"1745",2010,20,"KS",2,"Kansas",2841121,919,210,0,0,0,0,42,6,0,0,3048,293,7,0,23,0,0,0,7,1,NA,NA,0,0,4,1,0,0,4050,511
"1746",2010,21,"KY",3,"Kentucky",4339435,3958,724,2,0,0,0,1524,543,243,6,7161,1509,168,60,55,9,0,0,142,14,NA,NA,4,0,0,0,0,0,13257,2865
"1747",2010,22,"LA",3,"Louisiana",4529426,1139,75,0,0,36,10,266,43,13291,1637,490,118,0,0,116,0,0,0,103,4,NA,NA,0,0,0,0,34,7,15475,1894
"1748",2010,23,"ME",1,"Maine",1312939,692,54,0,0,0,0,361,17,0,0,2,0,36,12,0,0,0,0,0,0,NA,NA,12,0,0,0,2,0,1105,83
"1749",2010,24,"MD",3,"Maryland",5737274,783,71,0,0,262,22,0,0,4958,206,2590,440,0,0,41,0,0,0,47,3,NA,NA,24,14,0,0,11,3,8716,759
"1750",2010,25,"MA",1,"Massachusetts",6631280,1618,158,0,0,139,14,0,0,0,0,828,116,0,0,33,2,0,0,2,0,NA,NA,58,58,0,0,0,0,2678,348
"1751",2010,26,"MI",2,"Michigan",9931235,1160,28,0,0,0,0,0,0,669,86,11502,635,0,0,87,6,0,0,1,0,NA,NA,3,1,2673,185,1,1,16096,942
"1752",2010,27,"MN",2,"Minnesota",5290447,1148,119,0,0,0,0,0,0,5940,660,0,0,0,0,15,0,0,0,0,0,NA,NA,0,0,0,0,0,0,7103,779
"1753",2010,28,"MS",3,"Mississippi",2960467,1199,97,0,0,0,0,1293,132,0,0,2624,464,2422,342,60,5,0,0,6,0,NA,NA,0,0,0,0,56,0,7660,1040
"1754",2010,29,"MO",2,"Missouri",6011741,1594,173,0,0,11,1,3480,791,773,53,8741,1312,619,143,84,6,2,0,0,0,NA,NA,8,0,0,0,16,2,15328,2481
"1755",2010,30,"MT",4,"Montana",980152,241,35,0,0,0,0,581,74,0,0,540,60,465,152,2,0,24,6,0,0,NA,NA,43,2,1,0,1,0,1898,329
"1756",2010,31,"NE",2,"Nebraska",1811072,881,86,0,0,1,1,0,0,0,0,942,147,43,7,11,1,24,4,0,0,NA,NA,0,1,0,0,3,0,1905,247
"1757",2010,32,"NV",4,"Nevada",2654751,1763,194,19,5,43,1,2259,452,890,135,0,0,233,0,41,1,0,0,0,0,NA,NA,0,0,0,0,0,0,5248,788
"1758",2010,33,"NH",1,"New Hampshire",1323531,206,13,0,0,0,0,75,12,0,0,1074,120,0,0,44,5,0,0,6,0,NA,NA,41,38,0,0,35,0,1481,188
"1759",2010,34,"NJ",1,"New Jersey",8732811,4254,264,0,0,0,0,0,0,0,0,6553,489,883,150,57,1,0,0,0,0,NA,NA,0,0,159,8,3,0,11909,912
"1760",2010,35,"NM",4,"New Mexico",2033875,874,122,13,5,35,72,133,10,1932,277,0,0,0,0,12,1,0,0,0,0,NA,NA,443,23,1,0,0,0,3443,510
"1761",2010,36,"NY",1,"New York",19577730,2743,125,0,0,0,0,0,0,11327,700,9451,742,0,0,117,6,108,3,3,0,NA,NA,341,32,119,5,25,5,24234,1618
"1762",2010,37,"NC",3,"North Carolina",9458888,7392,729,0,0,58,5,0,0,2342,146,768,20,1,0,71,7,0,0,0,0,NA,NA,0,0,0,0,0,0,10632,907
"1763",2010,38,"ND",2,"North Dakota",653778,159,27,0,0,0,0,180,22,0,0,499,114,0,0,1,0,0,0,5,10,NA,NA,2,0,0,0,2,2,848,175
