"","YEAR","STATEID","STATE","REGION","state_name","Population","WHITEM","WHITEF","BLACKM","BLACKF","HISPM","HISPF","AIANM","AIANF","ASIANM","ASIANF","NHPIM","NHPIF","APIM","APIF","TWORACEM","TWORACEF","ADDRACEM","ADDRACEF","UNKRACEM","UNKRACEF","TOTRACEM","TOTRACEF","NOTHISPM","NOTHISPF","UNKHISPM","UNKHISPF","TOTHCATM","TOTHCATF"
"1719",2009,49,"UT",4,"Utah",2780871,3866,406,442,22,1173,96,273,30,69,6,102,13,NA,NA,0,0,0,0,27,8,5952,581,NA,NA,NA,NA,NA,NA
"1720",2009,50,"VT",1,"Vermont",621436,1769,137,206,13,NA,NA,16,2,12,0,NA,NA,NA,NA,NA,NA,NA,NA,62,3,2065,155,NA,NA,NA,NA,NA,NA
"1721",2009,51,"VA",3,"Virginia",7862480,12020,1502,22358,1249,775,20,20,0,115,5,NA,NA,NA,NA,NA,NA,15,1,1,0,35304,2777,NA,NA,NA,NA,NA,NA
"1722",2009,53,"WA",4,"Washington",6671597,10594,995,3330,197,1535,89,706,65,566,31,0,0,NA,NA,68,16,NA,NA,37,4,16836,1397,NA,NA,NA,NA,NA,NA
"1723",2009,54,"WV",3,"West Virginia",1821290,4814,628,787,50,35,1,13,0,2,0,0,0,NA,NA,32,5,0,0,0,0,5683,684,NA,NA,NA,NA,NA,NA
"1724",2009,55,"WI",2,"Wisconsin",5650751,9466,762,9540,391,1972,70,615,74,189,4,NA,NA,NA,NA,NA,NA,NA,NA,66,4,21848,1305,NA,NA,NA,NA,NA,NA
"1725",2009,56,"WY",4,"Wyoming",544391,1447,186,81,6,240,9,86,10,5,3,2,0,NA,NA,0,0,0,0,0,0,1861,214,NA,NA,NA,NA,NA,NA
"1726",2009,60,"ST",7,"State prison total",NA,493017,53755,566994,31329,207097,10867,15201,2110,6277,595,3220,471,NA,NA,285,53,8356,387,3643,166,1304090,99713,NA,NA,NA,NA,NA,NA
"1727",2009,70,"US",5,"US prison total (state+federal)",NA,603761,62819,644219,35038,207097,10867,18532,2531,9470,1026,3220,471,NA,NA,285,53,8356,387,3643,166,1498583,113338,NA,NA,NA,NA,NA,NA
"1728",2009,99,"FE",6,"Federal BOP",NA,110744,9064,77225,3709,NA,NA,3331,421,3193,431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194493,13625,NA,NA,NA,NA,NA,NA
"1729",2010,1,"AL",3,"Alabama",4729656,11257,1535,17550,910,0,0,1,1,2,0,0,0,NA,NA,0,0,0,0,36,0,28846,2446,NA,NA,NA,NA,NA,NA
"1730",2010,2,"AK",4,"Alaska",708862,2332,350,491,37,147,16,1784,218,9,2,3,0,NA,NA,0,0,0,0,29,4,4953,648,NA,NA,NA,NA,NA,NA
"1731",2010,4,"AZ",4,"Arizona",6676627,13617,1856,4889,412,15537,1078,1804,296,119,24,0,0,NA,NA,0,0,468,20,10,0,36444,3686,NA,NA,NA,NA,NA,NA
"1732",2010,5,"AR",3,"Arkansas",2910236,7611,843,6903,282,443,29,24,7,47,3,0,0,NA,NA,0,0,9,0,3,0,15040,1164,NA,NA,NA,NA,NA,NA
"1733",2010,6,"CA",4,"California",37266600,38231,3489,44956,2819,62956,3114,1387,139,844,96,626,105,NA,NA,0,0,6104,196,0,0,155104,9958,NA,NA,NA,NA,NA,NA
"1734",2010,8,"CO",4,"Colorado",5095309,9020,1031,4083,326,6946,582,495,89,217,24,0,0,NA,NA,0,0,0,0,2,0,20763,2052,NA,NA,NA,NA,NA,NA
"1735",2010,9,"CT",1,"Connecticut",3526937,5380,638,7664,390,4928,209,33,0,70,9,0,0,NA,NA,0,0,0,0,0,0,18075,1246,NA,NA,NA,NA,NA,NA
"1736",2010,10,"DE",3,"Delaware",891464,2056,269,3600,162,268,13,1,0,3,3,0,0,NA,NA,0,0,0,0,3,0,5931,447,NA,NA,NA,NA,NA,NA
"1737",2010,11,"DC",3,"District of Columbia",610589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2010,12,"FL",3,"Florida",18678049,44435,4634,48473,2493,3627,200,105,12,9,4,0,0,NA,NA,0,0,297,6,10,1,96956,7350,NA,NA,NA,NA,NA,NA
"1739",2010,13,"GA",3,"Georgia",9908357,14649,1969,28915,1814,0,0,28,3,89,3,0,0,NA,NA,0,0,0,0,1674,20,45355,3809,NA,NA,NA,NA,NA,NA
"1740",2010,15,"HI",4,"Hawaii",1300086,1153,198,233,17,176,16,26,7,1016,109,2297,355,NA,NA,137,18,0,0,146,8,5184,728,NA,NA,NA,NA,NA,NA
"1741",2010,16,"ID",4,"Idaho",1559796,4847,623,169,12,1140,103,256,55,32,1,0,0,NA,NA,0,0,47,6,130,10,6621,810,NA,NA,NA,NA,NA,NA
"1742",2010,17,"IL",2,"Illinois",12944410,12701,1313,26457,1341,6111,230,71,16,143,18,0,0,NA,NA,0,0,0,0,13,4,45496,2922,NA,NA,NA,NA,NA,NA
"1743",2010,18,"IN",2,"Indiana",6445295,14376,1824,9687,593,1247,52,34,5,32,3,4,1,NA,NA,19,17,0,0,123,11,25522,2506,NA,NA,NA,NA,NA,NA
"1744",2010,19,"IA",2,"Iowa",3023081,5565,574,2266,159,612,23,151,17,80,7,0,0,NA,NA,0,0,0,0,1,0,8675,780,NA,NA,NA,NA,NA,NA
"1745",2010,20,"KS",2,"Kansas",2841121,4542,370,2828,165,835,66,133,17,68,4,0,0,NA,NA,0,0,0,0,22,1,8428,623,NA,NA,NA,NA,NA,NA
"1746",2010,21,"KY",3,"Kentucky",4339435,12862,1831,5165,273,239,11,20,5,23,2,0,0,NA,NA,97,16,0,0,0,0,18406,2138,NA,NA,NA,NA,NA,NA
"1747",2010,22,"LA",3,"Louisiana",4529426,10603,1175,26294,1227,63,2,10,1,30,2,35,0,NA,NA,0,0,2,1,0,0,37037,2408,NA,NA,NA,NA,NA,NA
"1748",2010,23,"ME",1,"Maine",1312939,1719,143,142,5,23,4,40,5,10,1,0,0,NA,NA,8,0,0,0,46,8,1988,166,NA,NA,NA,NA,NA,NA
"1749",2010,24,"MD",3,"Maryland",5737274,5498,403,16082,542,0,0,4,3,29,3,0,0,NA,NA,0,0,0,0,73,8,21686,959,NA,NA,NA,NA,NA,NA
"1750",2010,25,"MA",1,"Massachusetts",6631280,4340,530,3081,125,2881,60,75,2,137,5,1,0,NA,NA,0,0,32,50,0,0,10547,772,NA,NA,NA,NA,NA,NA
"1751",2010,26,"MI",2,"Michigan",9931235,18364,996,22971,827,425,7,367,27,115,7,0,0,NA,NA,0,0,0,0,2,5,42244,1869,NA,NA,NA,NA,NA,NA
"1752",2010,27,"MN",2,"Minnesota",5290447,4162,369,3346,128,694,16,734,104,220,20,0,0,NA,NA,0,0,0,0,2,1,9158,638,NA,NA,NA,NA,NA,NA
"1753",2010,28,"MS",3,"Mississippi",2960467,5984,835,13351,678,153,7,25,4,24,1,0,0,NA,NA,0,0,0,0,5,0,19542,1525,NA,NA,NA,NA,NA,NA
"1754",2010,29,"MO",2,"Missouri",6011741,16127,1800,11397,572,470,55,73,23,49,10,0,0,NA,NA,0,0,0,0,47,0,28163,2460,NA,NA,NA,NA,NA,NA
"1755",2010,30,"MT",4,"Montana",980152,2357,268,100,3,128,9,622,134,8,0,0,0,NA,NA,64,7,8,3,4,1,3291,425,NA,NA,NA,NA,NA,NA
"1756",2010,31,"NE",2,"Nebraska",1811072,2323,242,1117,88,526,35,162,28,38,0,0,0,NA,NA,0,0,6,18,4,0,4176,411,NA,NA,NA,NA,NA,NA
"1757",2010,32,"NV",4,"Nevada",2654751,5166,601,3388,223,2538,0,193,29,283,24,5,0,NA,NA,0,0,96,1,20,1,11689,963,NA,NA,NA,NA,NA,NA
"1758",2010,33,"NH",1,"New Hampshire",1323531,2149,181,162,9,145,4,8,0,10,2,0,0,NA,NA,0,0,10,1,76,4,2560,201,NA,NA,NA,NA,NA,NA
"1759",2010,34,"NJ",1,"New Jersey",8732811,4843,371,14786,613,4106,142,7,0,127,10,0,0,NA,NA,0,0,2,0,0,0,23871,1136,NA,NA,NA,NA,NA,NA
"1760",2010,35,"NM",4,"New Mexico",2033875,1428,174,472,46,3537,321,489,44,14,1,6,1,NA,NA,0,0,83,1,30,12,6059,600,NA,NA,NA,NA,NA,NA
"1761",2010,36,"NY",1,"New York",19577730,11863,804,27658,970,13707,391,324,14,252,14,0,0,NA,NA,0,0,305,8,329,17,54438,2218,NA,NA,NA,NA,NA,NA
"1762",2010,37,"NC",3,"North Carolina",9458888,12326,1632,21764,1059,2210,62,782,47,104,7,17,2,NA,NA,0,0,0,0,94,10,37297,2819,NA,NA,NA,NA,NA,NA
"1763",2010,38,"ND",2,"North Dakota",653778,821,102,102,3,72,6,311,68,2,0,0,0,NA,NA,0,0,0,0,0,0,1308,179,NA,NA,NA,NA,NA,NA
"1764",2010,39,"OH",2,"Ohio",11532111,22972,2784,23247,1152,1241,38,42,3,64,12,0,0,NA,NA,0,0,0,0,154,3,47720,3992,NA,NA,NA,NA,NA,NA
"1765",2010,40,"OK",3,"Oklahoma",3724447,11928,1475,6912,585,1611,98,1850,334,60,7,11,1,NA,NA,36,4,0,0,0,0,22408,2504,NA,NA,NA,NA,NA,NA
"1766",2010,41,"OR",4,"Oregon",3855536,9608,947,1348,83,1914,45,321,40,186,15,0,0,NA,NA,0,0,0,0,6,1,13383,1131,NA,NA,NA,NA,NA,NA
"1767",2010,42,"PA",1,"Pennsylvania",12632780,18359,1602,24493,854,5404,214,40,12,114,12,0,0,NA,NA,0,0,142,18,0,0,48552,2712,NA,NA,NA,NA,NA,NA
"1768",2010,44,"RI",1,"Rhode Island",1056870,1502,129,922,42,656,38,19,2,42,2,0,0,NA,NA,0,0,12,4,0,1,3153,218,NA,NA,NA,NA,NA,NA
"1769",2010,45,"SC",3,"South Carolina",4596958,6835,809,14658,638,444,15,39,4,23,1,1,0,NA,NA,0,0,105,6,0,0,22105,1473,NA,NA,NA,NA,NA,NA
"1770",2010,46,"SD",2,"South Dakota",820077,1900,203,181,6,101,6,831,191,9,4,1,1,NA,NA,0,0,0,0,0,0,3023,411,NA,NA,NA,NA,NA,NA
"1771",2010,47,"TN",3,"Tennessee",6338112,12258,1455,12425,627,573,16,33,7,56,1,0,0,NA,NA,0,0,0,0,0,0,25345,2106,NA,NA,NA,NA,NA,NA
"1772",2010,48,"TX",3,"Texas",25213445,47580,6318,57752,4823,53207,3120,79,43,345,28,0,0,NA,NA,0,0,335,19,0,0,159298,14351,NA,NA,NA,NA,NA,NA
"1773",2010,49,"UT",4,"Utah",2830753,4078,435,434,20,1223,98,256,28,69,4,109,15,NA,NA,0,0,0,0,30,8,6199,608,NA,NA,NA,NA,NA,NA
"1774",2010,50,"VT",1,"Vermont",622433,1650,135,199,8,0,0,12,2,11,1,0,0,NA,NA,0,0,0,0,58,3,1930,149,NA,NA,NA,NA,NA,NA
"1775",2010,51,"VA",3,"Virginia",7952119,11859,1543,21551,1259,874,20,7,0,123,6,0,0,NA,NA,0,0,0,0,156,12,34570,2840,NA,NA,NA,NA,NA,NA
"1776",2010,53,"WA",4,"Washington",6746199,10718,1005,3259,181,1397,74,711,88,590,38,0,0,NA,NA,88,39,0,0,45,2,16808,1427,NA,NA,NA,NA,NA,NA
"1777",2010,54,"WV",3,"West Virginia",1825513,5071,662,799,57,33,1,13,0,5,0,2,0,NA,NA,33,5,0,0,0,0,5956,725,NA,NA,NA,NA,NA,NA
"1778",2010,55,"WI",2,"Wisconsin",5668519,9311,764,9265,345,2008,70,628,76,191,6,0,0,NA,NA,0,0,0,0,57,3,21460,1264,NA,NA,NA,NA,NA,NA
"1779",2010,56,"WY",4,"Wyoming",547637,1462,194,91,3,232,17,87,14,6,3,3,0,NA,NA,0,0,0,0,0,0,1881,231,NA,NA,NA,NA,NA,NA
"1780",2010,60,"ST",7,"State prison total",NA,491798,54433,558078,30006,207808,10733,15547,2264,6149,559,3121,481,NA,NA,482,106,8063,358,3440,159,1294644,99204,NA,NA,NA,NA,NA,NA
"1781",2010,70,"US",5,"US prison total (state+federal)",NA,603827,63450,635808,33721,207808,10733,18891,2680,9268,960,3121,481,NA,NA,482,106,8063,358,3440,159,1490866,112753,NA,NA,NA,NA,NA,NA
"1782",2010,99,"FE",6,"Federal BOP",NA,112029,9017,77730,3715,0,0,3344,416,3119,401,0,0,NA,NA,0,0,0,0,0,0,196222,13549,NA,NA,NA,NA,NA,NA
"1783",2011,1,"AL",3,"Alabama",4798834,11785,1720,17866,852,0,0,1,0,2,0,0,0,NA,NA,0,0,0,0,42,2,29696,2574,NA,NA,NA,NA,NA,NA
"1784",2011,2,"AK",4,"Alaska",722038,2319,358,505,47,124,11,1815,222,8,2,138,17,NA,NA,0,0,0,0,23,8,4932,665,NA,NA,NA,NA,NA,NA
"1785",2011,4,"AZ",4,"Arizona",6473497,13797,1857,4970,395,15314,997,1709,264,144,20,0,0,NA,NA,0,0,456,15,11,0,36401,3548,NA,NA,NA,NA,NA,NA
"1786",2011,5,"AR",3,"Arkansas",2940407,7757,817,6714,268,431,17,31,9,53,3,0,0,NA,NA,0,0,9,0,0,0,14995,1114,NA,NA,NA,NA,NA,NA
"1787",2011,6,"CA",4,"California",37641823,33430,2838,41209,2269,58365,2624,1186,102,787,99,573,90,NA,NA,0,0,5832,165,0,0,141382,8187,NA,NA,NA,NA,NA,NA
"1788",2011,8,"CO",4,"Colorado",5121771,8746,1056,3905,307,6607,553,487,78,212,27,0,0,NA,NA,0,0,0,0,0,0,19957,2021,NA,NA,NA,NA,NA,NA
"1789",2011,9,"CT",1,"Connecticut",3588023,5216,655,7180,368,4591,202,35,3,68,6,0,0,NA,NA,0,0,0,0,0,0,17090,1234,NA,NA,NA,NA,NA,NA
"1790",2011,10,"DE",3,"Delaware",907316,2272,342,3653,187,269,6,1,0,7,2,0,0,NA,NA,0,0,0,0,0,0,6202,537,NA,NA,NA,NA,NA,NA
"1791",2011,11,"DC",3,"District of Columbia",619602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",2011,12,"FL",3,"Florida",19093352,44379,4623,47419,2306,3689,189,93,11,13,5,0,0,NA,NA,0,0,309,7,11,1,95913,7142,NA,NA,NA,NA,NA,NA
"1793",2011,13,"GA",3,"Georgia",9801578,16503,1994,33230,1862,2091,50,26,3,120,6,0,0,NA,NA,0,0,0,0,57,2,52027,3917,NA,NA,NA,NA,NA,NA
"1794",2011,15,"HI",4,"Hawaii",1379252,1156,187,232,21,156,19,31,3,1092,135,2349,343,NA,NA,84,8,0,0,204,17,5304,733,NA,NA,NA,NA,NA,NA
"1795",2011,16,"ID",4,"Idaho",1583828,5074,687,183,8,1126,109,257,65,38,1,0,0,NA,NA,0,0,0,0,176,15,6854,885,NA,NA,NA,NA,NA,NA
"1796",2011,17,"IL",2,"Illinois",12867291,12851,1337,26375,1266,6146,237,49,7,131,13,0,0,NA,NA,0,0,0,0,10,5,45562,2865,NA,NA,NA,NA,NA,NA
"1797",2011,18,"IN",2,"Indiana",6516045,14867,1884,10057,535,1280,49,40,6,43,3,5,0,NA,NA,17,17,0,0,97,6,26406,2500,NA,NA,NA,NA,NA,NA
"1798",2011,19,"IA",2,"Iowa",3066054,5307,562,2266,137,582,27,152,8,68,4,0,0,NA,NA,0,0,0,0,3,0,8378,738,NA,NA,NA,NA,NA,NA
"1799",2011,20,"KS",2,"Kansas",2869035,4619,385,2900,199,897,60,138,22,67,6,0,0,NA,NA,0,0,0,0,26,8,8647,680,NA,NA,NA,NA,NA,NA
"1800",2011,21,"KY",3,"Kentucky",4369488,13651,2139,5036,274,224,9,24,5,24,2,0,0,NA,NA,129,24,0,0,3,1,19091,2454,NA,NA,NA,NA,NA,NA
"1801",2011,22,"LA",3,"Louisiana",4575184,10902,1198,26250,1179,84,2,11,2,27,2,50,0,NA,NA,0,0,2,1,0,0,37326,2384,NA,NA,NA,NA,NA,NA
"1802",2011,23,"ME",1,"Maine",1328150,1727,144,133,4,21,3,46,8,11,0,0,0,NA,NA,10,0,0,0,33,5,1981,164,NA,NA,NA,NA,NA,NA
"1803",2011,24,"MD",3,"Maryland",5838991,5612,411,15863,562,0,0,5,2,31,2,0,0,NA,NA,0,0,0,0,65,5,21576,982,NA,NA,NA,NA,NA,NA
"1804",2011,25,"MA",1,"Massachusetts",6613149,4448,558,3162,120,2968,58,76,3,143,8,0,0,NA,NA,0,0,35,44,0,0,10832,791,NA,NA,NA,NA,NA,NA
"1805",2011,26,"MI",2,"Michigan",9881521,18038,1033,22137,832,410,8,328,31,82,5,0,0,NA,NA,0,0,0,0,0,0,40995,1909,NA,NA,NA,NA,NA,NA
"1806",2011,27,"MN",2,"Minnesota",5345668,4096,380,3355,130,694,12,788,106,221,14,0,0,NA,NA,0,0,0,0,2,2,9156,644,NA,NA,NA,NA,NA,NA
"1807",2011,28,"MS",3,"Mississippi",2978470,6104,895,13510,668,143,8,21,3,27,3,0,0,NA,NA,0,0,0,0,3,1,19808,1578,NA,NA,NA,NA,NA,NA
"1808",2011,29,"MO",2,"Missouri",6009641,16294,1913,11319,568,469,56,84,22,48,14,0,0,NA,NA,0,0,0,0,44,2,28258,2575,NA,NA,NA,NA,NA,NA
"1809",2011,30,"MT",4,"Montana",997221,2371,263,81,1,101,3,612,117,9,0,0,0,NA,NA,93,15,0,0,7,5,3274,404,NA,NA,NA,NA,NA,NA
"1810",2011,31,"NE",2,"Nebraska",1840538,2300,220,1163,76,559,32,167,23,40,1,0,0,NA,NA,0,0,6,17,12,0,4247,369,NA,NA,NA,NA,NA,NA
"1811",2011,32,"NV",4,"Nevada",2712799,5199,618,3466,210,2600,85,210,22,213,20,8,0,NA,NA,0,0,91,2,24,10,11811,967,NA,NA,NA,NA,NA,NA
"1812",2011,33,"NH",1,"New Hampshire",1319815,2107,155,139,6,128,5,8,0,6,1,0,0,NA,NA,0,0,12,2,44,1,2444,170,NA,NA,NA,NA,NA,NA
"1813",2011,34,"NJ",1,"New Jersey",8827783,4962,372,14005,549,3669,139,6,1,120,11,0,0,NA,NA,0,0,0,0,0,0,22762,1072,NA,NA,NA,NA,NA,NA
"1814",2011,35,"NM",4,"New Mexico",2080395,1561,203,505,55,3666,311,498,51,15,1,7,2,NA,NA,0,0,0,0,24,7,6276,630,NA,NA,NA,NA,NA,NA
"1815",2011,36,"NY",1,"New York",19498514,11915,899,26525,937,13235,417,303,22,238,13,0,0,NA,NA,0,0,314,7,594,17,53124,2312,NA,NA,NA,NA,NA,NA
"1816",2011,37,"NC",3,"North Carolina",9656754,12253,1490,21352,1002,2147,61,822,69,108,11,15,1,NA,NA,0,0,0,0,103,6,36800,2640,NA,NA,NA,NA,NA,NA
"1817",2011,38,"ND",2,"North Dakota",685136,815,101,88,2,68,5,300,39,5,0,0,0,NA,NA,0,0,0,0,0,0,1276,147,NA,NA,NA,NA,NA,NA
"1818",2011,39,"OH",2,"Ohio",11543463,22701,2739,22829,1102,1271,40,49,3,63,15,0,0,NA,NA,0,0,0,0,148,4,47061,3903,NA,NA,NA,NA,NA,NA
"1819",2011,40,"OK",3,"Oklahoma",3787821,11654,1422,6772,525,1580,110,1929,304,59,2,13,2,NA,NA,46,4,0,0,0,0,22053,2369,NA,NA,NA,NA,NA,NA
"1820",2011,41,"OR",4,"Oregon",3871728,9552,949,1302,77,2002,47,338,36,189,14,0,0,NA,NA,0,0,0,0,4,0,13387,1123,NA,NA,NA,NA,NA,NA
"1821",2011,42,"PA",1,"Pennsylvania",12744583,18402,1665,24625,875,5464,198,37,12,108,11,0,0,NA,NA,0,0,0,0,159,22,48795,2783,NA,NA,NA,NA,NA,NA
"1822",2011,44,"RI",1,"Rhode Island",1053536,1405,108,934,34,651,23,16,4,46,2,0,0,NA,NA,0,0,12,2,0,2,3064,175,NA,NA,NA,NA,NA,NA
"1823",2011,45,"SC",3,"South Carolina",4671422,6676,762,14241,589,440,19,33,3,21,0,0,0,NA,NA,0,0,117,13,0,0,21528,1386,NA,NA,NA,NA,NA,NA
"1824",2011,46,"SD",2,"South Dakota",823484,1920,228,195,9,103,5,861,195,12,3,3,1,NA,NA,0,0,0,0,0,0,3094,441,NA,NA,NA,NA,NA,NA
"1825",2011,47,"TN",3,"Tennessee",6397410,12772,1718,12637,656,576,20,30,7,50,3,0,0,NA,NA,0,0,0,0,5,5,26070,2409,NA,NA,NA,NA,NA,NA
"1826",2011,48,"TX",3,"Texas",25646227,46911,6356,57207,4604,53115,3144,79,36,418,30,0,0,NA,NA,0,0,306,18,0,0,158036,14188,NA,NA,NA,NA,NA,NA
"1827",2011,49,"UT",4,"Utah",2814216,4131,416,435,28,1237,111,242,34,68,5,123,16,NA,NA,0,0,0,0,30,3,6266,613,NA,NA,NA,NA,NA,NA
"1828",2011,50,"VT",1,"Vermont",626979,1637,132,195,7,0,0,9,3,8,0,0,0,NA,NA,0,0,0,0,56,6,1905,148,NA,NA,NA,NA,NA,NA
"1829",2011,51,"VA",3,"Virginia",8100469,12416,1593,21636,1175,884,14,12,0,122,14,0,0,NA,NA,0,0,0,0,251,13,35321,2809,NA,NA,NA,NA,NA,NA
"1830",2011,53,"WA",4,"Washington",6821655,10044,930,3167,172,1910,156,639,88,601,36,0,0,NA,NA,46,11,0,0,45,2,16452,1395,NA,NA,NA,NA,NA,NA
"1831",2011,54,"WV",3,"West Virginia",1856074,5193,695,787,53,32,3,12,0,5,0,1,0,NA,NA,44,1,0,0,0,0,6074,752,NA,NA,NA,NA,NA,NA
"1832",2011,55,"WI",2,"Wisconsin",5704755,9394,723,9195,322,2034,65,597,69,211,7,0,0,NA,NA,0,0,0,0,37,0,21468,1186,NA,NA,NA,NA,NA,NA
"1833",2011,56,"WY",4,"Wyoming",567224,1522,199,88,5,223,15,101,17,7,2,3,0,NA,NA,0,0,0,0,0,1,1944,239,NA,NA,NA,NA,NA,NA
"1834",2011,60,"ST",7,"State prison total",NA,490763,54929,552998,28435,204376,10334,15344,2140,6209,584,3288,472,NA,NA,469,80,7501,293,2353,184,1283301,97451,NA,NA,NA,NA,NA,NA
"1835",2011,70,"US",5,"US prison total (state+federal)",NA,608885,64394,630651,31995,204376,10334,18901,2588,9339,1011,3288,472,NA,NA,469,80,7501,293,2353,184,1485763,111351,NA,NA,NA,NA,NA,NA
"1836",2011,99,"FE",6,"Federal BOP",NA,118122,9465,77653,3560,0,0,3557,448,3130,427,0,0,NA,NA,0,0,0,0,0,0,202462,13900,NA,NA,NA,NA,NA,NA
"1837",2012,1,"AL",3,"Alabama",4815564,11948,1785,17772,859,0,0,1,0,2,0,0,0,NA,NA,0,0,0,0,59,5,29782,2649,NA,NA,NA,NA,NA,NA
"1838",2012,2,"AK",4,"Alaska",730399,2303,352,472,49,132,14,1852,257,8,3,138,16,NA,NA,0,0,0,0,29,7,4934,699,NA,NA,NA,NA,NA,NA
"1839",2012,4,"AZ",4,"Arizona",6556629,13936,1944,4969,331,15139,1023,1707,286,154,20,0,0,NA,NA,0,0,459,27,18,0,36382,3631,NA,NA,NA,NA,NA,NA
"1840",2012,5,"AR",3,"Arkansas",2952109,6842,772,6216,266,447,13,28,6,46,3,0,0,NA,NA,0,0,12,0,3,0,13594,1060,NA,NA,NA,NA,NA,NA
"1841",2012,6,"CA",4,"California",37960782,29193,2075,37990,1716,53584,1942,1111,85,707,62,547,59,NA,NA,0,0,5304,159,0,0,128436,6098,NA,NA,NA,NA,NA,NA
"1842",2012,8,"CO",4,"Colorado",5193721,8224,918,3672,269,6171,463,481,59,191,14,0,0,NA,NA,0,0,0,0,0,0,18739,1723,NA,NA,NA,NA,NA,NA
"1843",2012,9,"CT",1,"Connecticut",3594395,4995,631,6815,376,4403,200,28,2,71,9,0,0,NA,NA,0,0,0,0,0,0,16312,1218,NA,NA,NA,NA,NA,NA
"1844",2012,10,"DE",3,"Delaware",915188,2410,368,3660,186,267,11,0,0,6,1,0,0,NA,NA,0,0,0,0,5,0,6348,566,NA,NA,NA,NA,NA,NA
"1845",2012,11,"DC",3,"District of Columbia",634725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1846",2012,12,"FL",3,"Florida",19326230,44085,4599,46833,2197,3605,170,85,7,16,4,0,0,NA,NA,0,0,311,6,10,2,94945,6985,NA,NA,NA,NA,NA,NA
"1847",2012,13,"GA",3,"Georgia",9901496,16682,1901,32662,1600,2320,73,29,2,146,7,0,0,NA,NA,0,0,0,0,29,6,51868,3589,NA,NA,NA,NA,NA,NA
"1848",2012,15,"HI",4,"Hawaii",1394905,1168,182,225,19,134,11,32,3,1088,123,2176,323,NA,NA,90,8,0,0,230,19,5143,688,NA,NA,NA,NA,NA,NA
"1849",2012,16,"ID",4,"Idaho",1595441,5155,790,200,14,1120,121,266,59,37,4,0,0,NA,NA,0,0,61,8,138,12,6977,1008,NA,NA,NA,NA,NA,NA
"1850",2012,17,"IL",2,"Illinois",12884119,13143,1283,26975,1215,6286,227,50,7,134,12,0,0,NA,NA,0,0,0,0,10,5,46599,2749,NA,NA,NA,NA,NA,NA
"1851",2012,18,"IN",2,"Indiana",6537640,15024,1980,9737,497,1274,51,51,6,50,4,6,0,NA,NA,41,21,0,0,82,7,26265,2566,NA,NA,NA,NA,NA,NA
"1852",2012,19,"IA",2,"Iowa",3076097,5113,578,2097,158,522,26,142,17,75,5,0,0,NA,NA,0,0,0,0,0,0,7949,784,NA,NA,NA,NA,NA,NA
"1853",2012,20,"KS",2,"Kansas",2885361,4859,463,2924,186,935,55,142,19,64,4,0,0,NA,NA,0,0,0,0,28,3,8952,730,NA,NA,NA,NA,NA,NA
"1854",2012,21,"KY",3,"Kentucky",4386381,14055,2373,4926,273,234,8,15,3,30,1,0,0,NA,NA,148,26,0,0,17,1,19425,2685,NA,NA,NA,NA,NA,NA
"1855",2012,22,"LA",3,"Louisiana",4600814,11149,1263,26454,1120,72,0,15,3,34,2,58,0,NA,NA,0,0,1,1,0,0,37783,2389,NA,NA,NA,NA,NA,NA
"1856",2012,23,"ME",1,"Maine",1327691,1684,141,140,7,18,2,49,9,8,0,1,0,NA,NA,11,3,0,0,33,2,1944,164,NA,NA,NA,NA,NA,NA
"1857",2012,24,"MD",3,"Maryland",5887072,5415,392,15076,476,0,0,27,3,39,2,0,0,NA,NA,0,0,0,0,89,3,20646,876,NA,NA,NA,NA,NA,NA
"1858",2012,25,"MA",1,"Massachusetts",6663158,4432,522,3052,106,2785,67,76,6,149,4,0,0,NA,NA,0,0,55,54,0,0,10549,759,NA,NA,NA,NA,NA,NA
"1859",2012,26,"MI",2,"Michigan",9896930,17862,1110,22639,833,461,6,366,31,118,3,4,0,NA,NA,0,0,0,0,155,6,41605,1989,NA,NA,NA,NA,NA,NA
"1860",2012,27,"MN",2,"Minnesota",5376550,4185,415,3339,134,691,19,779,120,232,20,0,0,NA,NA,0,0,0,0,2,2,9228,710,NA,NA,NA,NA,NA,NA
"1861",2012,28,"MS",3,"Mississippi",2983767,6464,944,13956,719,158,7,20,3,43,0,0,0,NA,NA,0,0,0,0,5,0,20646,1673,NA,NA,NA,NA,NA,NA
"1862",2012,29,"MO",2,"Missouri",6024081,16635,2055,11229,563,476,59,88,17,56,7,0,0,NA,NA,0,0,0,0,60,2,28544,2703,NA,NA,NA,NA,NA,NA
"1863",2012,30,"MT",4,"Montana",1003754,2438,253,93,0,0,0,647,131,8,1,0,0,NA,NA,0,0,0,0,24,14,3210,399,NA,NA,NA,NA,NA,NA
