"","YEAR","STATEID","STATE","REGION","state_name","Population","ADCRNEWM","ADCRNEWF","ADCRNOM","ADCRNOF","ADTRANSM","ADTRANSF","ADAWOLM","ADAWOLF","ADESCAPM","ADESCAPF","ADAWESM","ADAWESF","ADRETM","ADRETF","ADOTHM","ADOTHF","ADTOTM","ADTOTF"
"1598",2007,35,"NM",4,"New Mexico",1966357,0,0,12,17,4,1,0,0,2,0,NA,NA,0,0,336,77,3641,512
"1599",2007,36,"NY",1,"New York",19419540,NA,NA,3900,125,440,36,138,11,2,0,NA,NA,61,5,40,0,25157,1761
"1600",2007,37,"NC",3,"North Carolina",9047856,0,0,0,0,0,0,0,0,39,2,NA,NA,0,0,5,0,10030,845
"1601",2007,38,"ND",2,"North Dakota",637534,NA,NA,117,12,2,0,0,0,4,3,NA,NA,0,0,0,0,884,153
"1602",2007,39,"OH",2,"Ohio",11518989,781,45,1821,251,21,1,0,0,1,0,NA,NA,12,1,161,27,26834,3997
"1603",2007,40,"OK",3,"Oklahoma",3608759,911,149,893,203,6,1,NA,NA,13,0,NA,NA,NA,NA,0,0,7505,1310
"1604",2007,41,"OR",4,"Oregon",3730833,0,0,0,0,NA,NA,NA,NA,11,1,NA,NA,203,19,13,15,4728,615
"1605",2007,42,"PA",1,"Pennsylvania",12517701,0,0,0,0,347,35,218,14,0,0,NA,NA,4,0,1434,253,16802,1478
"1606",2007,44,"RI",1,"Rhode Island",1059706,0,0,0,0,34,5,NA,NA,3,0,NA,NA,0,0,0,0,1070,92
"1607",2007,45,"SC",3,"South Carolina",4417059,826,63,1058,82,NA,NA,NA,NA,15,0,NA,NA,3,0,150,2,9073,854
"1608",2007,46,"SD",2,"South Dakota",795521,9,3,43,9,0,0,7,1,0,0,NA,NA,0,0,1041,87,2778,457
"1609",2007,47,"TN",3,"Tennessee",6172788,3412,621,NA,NA,24,1,NA,NA,6,0,NA,NA,NA,NA,0,0,12619,1947
"1610",2007,48,"TX",3,"Texas",23824518,1053,30,529,14,0,0,0,0,6,0,NA,NA,1435,155,78,17,64466,8065
"1611",2007,49,"UT",4,"Utah",2662908,0,0,0,0,2,0,0,0,0,0,NA,NA,0,0,0,0,2918,550
"1612",2007,50,"VT",1,"Vermont",620438,122,26,1083,186,0,0,11,2,0,0,NA,NA,0,0,0,0,2036,339
"1613",2007,51,"VA",3,"Virginia",7705466,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,12373,1600
"1614",2007,53,"WA",4,"Washington",6464167,98,2,7221,969,NA,NA,NA,NA,46,2,NA,NA,6,2,0,0,14457,2069
"1615",2007,54,"WV",3,"West Virginia",1812295,62,13,455,126,0,0,0,0,0,0,NA,NA,5,1,361,69,2857,476
"1616",2007,55,"WI",2,"Wisconsin",5601508,459,36,2409,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,7830,762
"1617",2007,56,"WY",4,"Wyoming",523226,0,0,0,0,5,1,0,0,10,0,NA,NA,0,0,0,0,650,112
"1618",2007,60,"ST",7,"State prison total",NA,13623,1865,28645,3359,1825,171,2994,307,1470,178,NA,NA,1847,196,7388,956,623398,76076
"1619",2007,70,"US",5,"US prison total (state+federal)",NA,16818,2129,28645,3359,2811,237,2994,307,1470,178,NA,NA,1847,196,7391,956,672950,81194
"1620",2007,99,"FE",6,"Federal BOP",NA,3195,264,NA,NA,986,66,NA,NA,NA,NA,NA,NA,NA,NA,3,0,49552,5118
"1621",2008,1,"AL",3,"Alabama",4673889,0,0,0,0,0,1,0,0,228,41,NA,NA,0,0,16,1,9911,1396
"1622",2008,2,"AK",4,"Alaska",685532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4198,659
"1623",2008,4,"AZ",4,"Arizona",6499207,0,0,0,0,38,1,0,0,6,0,NA,NA,0,0,53,1,13173,1739
"1624",2008,5,"AR",3,"Arkansas",2867099,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,40,0,6267,750
"1625",2008,6,"CA",4,"California",36538008,NA,NA,NA,NA,124,3,NA,NA,37,8,NA,NA,NA,NA,NA,NA,126929,14070
"1626",2008,8,"CO",4,"Colorado",4928676,51,4,80,11,8,0,50,4,266,77,NA,NA,1,0,12,1,10027,1467
"1627",2008,9,"CT",1,"Connecticut",3502664,13,1,678,48,58,13,34,1,78,4,NA,NA,1,0,11,79,6132,559
"1628",2008,10,"DE",3,"Delaware",876794,205,70,0,0,1,0,11,0,1,0,NA,NA,0,0,21,7,1331,176
"1629",2008,11,"DC",3,"District of Columbia",589929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630",2008,12,"FL",3,"Florida",18410241,109,3,0,0,4,0,NA,NA,11,1,NA,NA,636,93,12,6,36214,4662
"1631",2008,13,"GA",3,"Georgia",9690277,1849,328,0,0,15,1,0,0,0,0,NA,NA,12,3,23,2,16307,2334
"1632",2008,15,"HI",4,"Hawaii",1280001,147,30,NA,NA,NA,NA,NA,NA,12,2,NA,NA,NA,NA,NA,NA,1496,249
"1633",2008,16,"ID",4,"Idaho",1526295,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,NA,NA,NA,NA,NA,3286,593
"1634",2008,17,"IL",2,"Illinois",12836402,NA,NA,NA,NA,NA,NA,NA,NA,38,1,NA,NA,6,0,58,6,32895,3269
"1635",2008,18,"IN",2,"Indiana",6386601,1317,256,1510,136,0,0,101,24,12,3,NA,NA,0,0,209,12,15899,2604
"1636",2008,19,"IA",2,"Iowa",2994658,421,62,NA,NA,3,1,0,0,1,0,NA,NA,0,0,1035,199,4836,761
"1637",2008,20,"KS",2,"Kansas",2795257,0,0,4,0,0,0,NA,NA,6,0,NA,NA,NA,NA,22,1,4004,508
"1638",2008,21,"KY",3,"Kentucky",4287259,117,38,165,21,2,0,0,0,118,17,NA,NA,0,0,0,0,11930,2480
"1639",2008,22,"LA",3,"Louisiana",4448806,559,36,3574,276,0,0,360,45,137,2,NA,NA,NA,NA,251,56,14668,1730
"1640",2008,23,"ME",1,"Maine",1318133,0,0,0,0,19,0,0,0,0,0,NA,NA,NA,NA,0,0,700,75
"1641",2008,24,"MD",3,"Maryland",5650870,0,0,0,0,0,0,NA,NA,129,6,NA,NA,NA,NA,1,0,9788,743
"1642",2008,25,"MA",1,"Massachusetts",6544089,NA,NA,NA,NA,21,4,NA,NA,3,3,NA,NA,NA,NA,NA,NA,2641,378
"1643",2008,26,"MI",2,"Michigan",9999456,NA,NA,NA,NA,9,0,NA,NA,25,6,NA,NA,0,39,447,11,11344,797
"1644",2008,27,"MN",2,"Minnesota",5230247,NA,NA,NA,NA,16,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,6880,691
"1645",2008,28,"MS",3,"Mississippi",2939234,11,2,628,83,0,0,95,14,10,0,NA,NA,0,0,9,1,7101,926
"1646",2008,29,"MO",2,"Missouri",5951844,637,24,1468,303,9,1,608,70,0,0,NA,NA,7,0,5,1,16781,2518
"1647",2008,30,"MT",4,"Montana",967717,31,12,241,60,12,2,31,10,4,1,NA,NA,0,0,0,0,1929,395
"1648",2008,31,"NE",2,"Nebraska",1780143,0,0,0,0,4,0,22,0,0,0,NA,NA,NA,NA,NA,NA,1800,285
"1649",2008,32,"NV",4,"Nevada",2612460,5,2,33,1,0,0,0,0,0,0,NA,NA,0,0,0,0,4085,525
"1650",2008,33,"NH",1,"New Hampshire",1320981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1256,208
"1651",2008,34,"NJ",1,"New Jersey",8657319,NA,NA,365,35,25,2,NA,NA,0,0,NA,NA,68,0,NA,NA,11989,1022
"1652",2008,35,"NM",4,"New Mexico",1984179,81,0,18,3,7,0,0,0,3,1,NA,NA,0,0,241,64,3552,551
"1653",2008,36,"NY",1,"New York",19464482,NA,NA,3905,158,483,32,120,2,0,0,NA,NA,88,2,7,0,24257,1682
"1654",2008,37,"NC",3,"North Carolina",9230086,NA,NA,NA,NA,1,0,0,0,0,0,NA,NA,0,0,17,12,10874,952
"1655",2008,38,"ND",2,"North Dakota",640525,0,0,119,65,NA,NA,NA,NA,3,3,NA,NA,2,0,0,0,923,168
"1656",2008,39,"OH",2,"Ohio",11526691,1597,66,1977,206,NA,NA,NA,NA,NA,NA,NA,NA,20,3,NA,NA,25795,3715
"1657",2008,40,"OK",3,"Oklahoma",3640241,911,140,857,212,3,0,NA,NA,23,0,NA,NA,NA,NA,70,16,6712,1249
"1658",2008,41,"OR",4,"Oregon",3780596,0,0,0,0,0,0,0,0,12,1,NA,NA,220,16,0,0,4783,625
"1659",2008,42,"PA",1,"Pennsylvania",12562536,0,0,NA,NA,337,47,221,16,0,0,NA,NA,8,2,657,163,16711,1403
"1660",2008,44,"RI",1,"Rhode Island",1058368,0,0,0,0,24,2,NA,NA,3,0,NA,NA,0,0,0,0,1051,68
"1661",2008,45,"SC",3,"South Carolina",4497746,724,65,992,67,NA,NA,NA,NA,14,0,NA,NA,1,0,175,1,8824,840
"1662",2008,46,"SD",2,"South Dakota",803047,11,2,51,12,1,0,2,2,0,0,NA,NA,2,0,970,71,2698,423
"1663",2008,47,"TN",3,"Tennessee",6239542,3227,583,NA,NA,14,2,NA,NA,3,1,NA,NA,NA,NA,0,0,12197,2019
"1664",2008,48,"TX",3,"Texas",24290611,671,27,372,2,0,0,0,0,4,0,NA,NA,878,122,748,7,65331,8163
"1665",2008,49,"UT",4,"Utah",2724685,0,0,0,0,7,0,0,0,0,0,NA,NA,0,0,0,0,2845,556
"1666",2008,50,"VT",1,"Vermont",620967,110,17,996,217,0,0,9,1,0,0,NA,NA,0,0,0,0,1941,342
"1667",2008,51,"VA",3,"Virginia",7780691,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,NA,NA,12030,1595
"1668",2008,53,"WA",4,"Washington",6566085,84,10,6262,779,NA,NA,NA,NA,20,5,NA,NA,7,1,0,0,13312,1783
"1669",2008,54,"WV",3,"West Virginia",1816352,38,6,432,129,0,0,0,0,0,0,NA,NA,24,4,314,61,2672,455
"1670",2008,55,"WI",2,"Wisconsin",5627257,483,36,2080,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,7001,570
"1671",2008,56,"WY",4,"Wyoming",532626,0,0,0,0,4,0,0,0,8,1,NA,NA,1,0,0,0,700,92
"1672",2008,60,"ST",7,"State prison total",NA,13409,1820,26807,2943,1249,112,1664,189,1227,184,NA,NA,1982,285,5448,779,620006,75820
"1673",2008,70,"US",5,"US prison total (state+federal)",NA,16549,2065,26807,2943,2104,161,1664,189,1227,184,NA,NA,1982,285,5450,779,669667,80725
"1674",2008,99,"FE",6,"Federal BOP",NA,3140,245,NA,NA,855,49,NA,NA,NA,NA,NA,NA,NA,NA,2,0,49661,4905
"1675",2009,1,"AL",3,"Alabama",4707496,NA,NA,0,0,22,3,NA,NA,277,60,NA,NA,34,4,879,75,11728,1727
"1676",2009,2,"AK",4,"Alaska",694690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2341,420
"1677",2009,4,"AZ",4,"Arizona",6587653,0,0,0,0,52,2,567,60,1,0,NA,NA,0,0,136,3,13503,1705
"1678",2009,5,"AR",3,"Arkansas",2887331,0,0,0,0,85,4,0,0,3,0,NA,NA,11,0,292,0,6684,791
"1679",2009,6,"CA",4,"California",36887615,NA,NA,NA,NA,118,4,NA,NA,32,11,NA,NA,NA,NA,NA,NA,117286,12584
"1680",2009,8,"CO",4,"Colorado",5015155,94,10,39,3,8,0,33,10,90,0,NA,NA,1,0,14,3,9850,1345
"1681",2009,9,"CT",1,"Connecticut",3514826,11,3,668,54,54,3,41,3,70,8,NA,NA,2,0,67,102,5933,539
"1682",2009,10,"DE",3,"Delaware",884124,191,51,0,0,9,1,11,0,2,0,NA,NA,0,0,13,6,1388,185
"1683",2009,11,"DC",3,"District of Columbia",599975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684",2009,12,"FL",3,"Florida",18509936,117,2,NA,NA,NA,NA,NA,NA,11,2,NA,NA,656,100,20,2,33906,4157
"1685",2009,13,"GA",3,"Georgia",9813588,1405,232,0,0,10,0,0,0,0,0,NA,NA,9,0,4,2,15739,1871
"1686",2009,15,"HI",4,"Hawaii",1288285,171,33,NA,NA,NA,NA,NA,NA,17,0,NA,NA,NA,NA,NA,NA,1467,264
"1687",2009,16,"ID",4,"Idaho",1544465,NA,NA,NA,NA,NA,NA,NA,NA,11,2,NA,NA,NA,NA,NA,NA,3301,569
"1688",2009,17,"IL",2,"Illinois",12893278,NA,NA,NA,NA,NA,NA,NA,NA,78,6,NA,NA,6,0,33,22,34642,3160
"1689",2009,18,"IN",2,"Indiana",6417276,1222,251,1660,116,0,0,81,21,6,2,NA,NA,0,0,242,2,16892,2907
"1690",2009,19,"IA",2,"Iowa",3008331,NA,NA,174,20,1,0,0,0,0,0,NA,NA,4,1,259,32,3896,481
"1691",2009,20,"KS",2,"Kansas",2817430,1,0,5,0,0,0,NA,NA,16,1,NA,NA,NA,NA,12,2,4275,558
"1692",2009,21,"KY",3,"Kentucky",4312268,146,47,147,11,1,0,0,0,78,11,NA,NA,0,0,0,0,11673,2450
"1693",2009,22,"LA",3,"Louisiana",4489490,591,31,3389,224,0,0,440,61,125,0,NA,NA,NA,NA,216,34,13980,1586
"1694",2009,23,"ME",1,"Maine",1315889,0,0,0,0,40,0,0,0,0,0,NA,NA,0,0,0,0,811,85
"1695",2009,24,"MD",3,"Maryland",5688399,0,0,0,0,0,0,NA,NA,88,3,NA,NA,NA,NA,2,2,9368,682
"1696",2009,25,"MA",1,"Massachusetts",6592205,NA,NA,NA,NA,51,2,NA,NA,5,1,NA,NA,NA,NA,NA,NA,2518,330
"1697",2009,26,"MI",2,"Michigan",9955260,NA,NA,NA,NA,3,0,NA,NA,13,1,NA,NA,2605,198,694,10,14072,900
"1698",2009,27,"MN",2,"Minnesota",5262824,NA,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6635,734
"1699",2009,28,"MS",3,"Mississippi",2949943,7,4,652,95,0,0,0,0,9,0,NA,NA,0,0,11,0,7380,977
"1700",2009,29,"MO",2,"Missouri",5982234,610,21,1368,320,7,0,8,0,0,0,NA,NA,2,0,4,0,15758,2473
"1701",2009,30,"MT",4,"Montana",974163,6,6,269,56,41,7,28,4,1,0,NA,NA,0,0,0,0,2008,368
"1702",2009,31,"NE",2,"Nebraska",1794852,NA,NA,NA,NA,0,0,22,2,0,0,NA,NA,0,0,NA,NA,1887,238
"1703",2009,32,"NV",4,"Nevada",2638588,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,4702,707
"1704",2009,33,"NH",1,"New Hampshire",1322181,NA,NA,154,34,85,43,NA,NA,0,1,NA,NA,23,8,398,46,1323,222
"1705",2009,34,"NJ",1,"New Jersey",8693723,NA,NA,506,25,30,8,NA,NA,0,0,NA,NA,47,1,NA,NA,11414,875
"1706",2009,35,"NM",4,"New Mexico",2007315,859,57,847,116,4,3,392,3,5,0,NA,NA,1,1,301,61,5581,476
"1707",2009,36,"NY",1,"New York",19522612,NA,NA,3978,181,379,25,78,7,1,0,NA,NA,67,6,5,1,23031,1517
"1708",2009,37,"NC",3,"North Carolina",9357107,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,11119,1053
"1709",2009,38,"ND",2,"North Dakota",645903,NA,NA,308,68,0,0,0,0,3,2,NA,NA,0,0,0,0,880,167
"1710",2009,39,"OH",2,"Ohio",11531860,1118,50,1467,168,NA,NA,NA,NA,9,0,NA,NA,12,1,0,0,23445,3428
"1711",2009,40,"OK",3,"Oklahoma",3685640,1233,206,828,216,8,0,NA,NA,17,3,NA,NA,NA,NA,97,10,6939,1209
"1712",2009,41,"OR",4,"Oregon",3823058,0,0,0,0,0,0,0,0,8,0,NA,NA,239,14,0,0,5304,654
"1713",2009,42,"PA",1,"Pennsylvania",12602112,NA,NA,NA,NA,75,12,120,15,0,0,NA,NA,6,2,287,129,15741,1395
"1714",2009,44,"RI",1,"Rhode Island",1057451,0,0,0,0,26,0,NA,NA,1,0,NA,NA,0,0,0,0,917,69
"1715",2009,45,"SC",3,"South Carolina",4554258,807,64,902,100,NA,NA,NA,NA,20,2,NA,NA,0,0,128,3,8588,786
"1716",2009,46,"SD",2,"South Dakota",810814,11,1,35,5,4,0,7,0,0,0,NA,NA,1,0,911,73,2728,453
"1717",2009,47,"TN",3,"Tennessee",6291220,3172,526,NA,NA,17,0,NA,NA,11,0,NA,NA,NA,NA,0,0,11930,1881
"1718",2009,48,"TX",3,"Texas",24770651,519,15,278,13,0,0,0,0,3,0,NA,NA,909,100,39,125,63698,7794
"1719",2009,49,"UT",4,"Utah",2780871,0,0,0,0,7,0,0,0,0,0,NA,NA,0,0,0,0,3034,556
"1720",2009,50,"VT",1,"Vermont",621436,106,29,929,168,0,0,3,1,0,0,NA,NA,0,0,0,0,1801,309
"1721",2009,51,"VA",3,"Virginia",7862480,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,0,0,71,6,11118,1513
"1722",2009,53,"WA",4,"Washington",6671597,56,9,8324,994,NA,NA,NA,NA,31,3,NA,NA,7,2,0,0,15214,1894
"1723",2009,54,"WV",3,"West Virginia",1821290,21,6,439,127,0,0,0,0,0,0,NA,NA,3,0,318,52,2718,486
"1724",2009,55,"WI",2,"Wisconsin",5650751,430,31,2120,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,6635,610
"1725",2009,56,"WY",4,"Wyoming",544391,0,0,0,0,4,1,0,0,3,0,NA,NA,0,0,0,0,710,113
"1726",2009,60,"ST",7,"State prison total",NA,12904,1685,29486,3272,1148,120,1831,187,1045,119,NA,NA,4645,438,5455,803,607491,72253
"1727",2009,70,"US",5,"US prison total (state+federal)",NA,16404,1908,29486,3272,2009,158,1831,187,1045,119,NA,NA,4645,438,5456,803,659689,77107
"1728",2009,99,"FE",6,"Federal BOP",NA,3500,223,NA,NA,861,38,NA,NA,NA,NA,NA,NA,NA,NA,1,0,52198,4854
"1729",2010,1,"AL",3,"Alabama",4729656,0,0,0,0,21,NA,0,0,307,63,NA,NA,12,2,753,62,10669,1603
"1730",2010,2,"AK",4,"Alaska",708862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287,363,2287,363
"1731",2010,4,"AZ",4,"Arizona",6676627,0,0,0,0,56,NA,487,3,3,0,NA,NA,0,0,113,2,12254,1547
"1732",2010,5,"AR",3,"Arkansas",2910236,0,0,0,0,53,NA,0,0,4,0,NA,NA,0,0,170,24,6854,813
"1733",2010,6,"CA",4,"California",37266600,0,0,0,0,151,NA,0,0,16,1,NA,NA,0,0,0,0,108324,10792
"1734",2010,8,"CO",4,"Colorado",5095309,78,8,47,1,11,NA,31,9,277,2,NA,NA,0,1,3,0,9647,1237
"1735",2010,9,"CT",1,"Connecticut",3526937,17,1,539,63,56,NA,41,1,69,5,NA,NA,3,0,76,88,5853,505
"1736",2010,10,"DE",3,"Delaware",891464,234,31,0,0,6,NA,9,0,0,0,NA,NA,0,0,8,4,1423,176
"1737",2010,11,"DC",3,"District of Columbia",610589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738",2010,12,"FL",3,"Florida",18678049,88,1,0,0,15,NA,0,0,14,0,NA,NA,0,0,623,87,28988,3828
"1739",2010,13,"GA",3,"Georgia",9908357,1342,210,0,0,10,NA,0,0,0,0,NA,NA,9,0,4,2,15031,1697
"1740",2010,15,"HI",4,"Hawaii",1300086,179,36,0,0,0,NA,0,0,3,4,NA,NA,0,0,0,0,1251,333
"1741",2010,16,"ID",4,"Idaho",1559796,0,0,0,0,0,NA,0,0,6,1,NA,NA,0,0,0,0,3607,701
"1742",2010,17,"IL",2,"Illinois",12944410,0,0,0,0,0,NA,0,0,64,3,NA,NA,2,0,158,11,31554,2829
"1743",2010,18,"IN",2,"Indiana",6445295,1174,244,1639,139,0,NA,0,0,69,16,NA,NA,0,0,213,12,15823,2763
"1744",2010,19,"IA",2,"Iowa",3023081,0,0,116,10,0,NA,0,0,3,0,NA,NA,4,1,103,7,4395,547
"1745",2010,20,"KS",2,"Kansas",2841121,0,0,3,0,0,NA,0,0,8,1,NA,NA,0,0,12,2,4402,569
"1746",2010,21,"KY",3,"Kentucky",4339435,122,38,137,19,0,NA,0,0,97,14,NA,NA,0,0,0,0,12168,2618
"1747",2010,22,"LA",3,"Louisiana",4529426,558,32,3058,233,0,NA,108,8,98,4,NA,NA,0,0,115,8,15642,1767
"1748",2010,23,"ME",1,"Maine",1312939,0,0,0,0,36,NA,0,0,0,0,NA,NA,0,0,0,0,936,108
"1749",2010,24,"MD",3,"Maryland",5737274,0,0,0,0,1,NA,0,0,49,2,NA,NA,0,0,5,0,9214,668
"1750",2010,25,"MA",1,"Massachusetts",6631280,0,0,0,0,114,NA,0,0,4,0,NA,NA,0,0,0,0,2559,370
"1751",2010,26,"MI",2,"Michigan",9931235,0,0,0,0,3,NA,0,0,2,0,NA,NA,3122,288,691,20,14617,1056
"1752",2010,27,"MN",2,"Minnesota",5290447,0,0,0,0,10,NA,0,0,0,0,NA,NA,0,0,0,0,6335,664
"1753",2010,28,"MS",3,"Mississippi",2960467,0,0,802,80,0,NA,0,0,8,1,NA,NA,0,0,0,0,7441,949
"1754",2010,29,"MO",2,"Missouri",6011741,559,14,1296,298,16,NA,10,0,2,0,NA,NA,1,2,1,0,15273,2496
"1755",2010,30,"MT",4,"Montana",980152,6,4,213,50,50,NA,19,4,0,0,NA,NA,0,0,0,0,1975,363
"1756",2010,31,"NE",2,"Nebraska",1811072,0,0,0,0,0,NA,23,3,0,0,NA,NA,0,0,0,0,1974,284
"1757",2010,32,"NV",4,"Nevada",2654751,0,0,0,1,353,NA,0,0,0,0,NA,NA,0,0,20,6,5130,786
"1758",2010,33,"NH",1,"New Hampshire",1323531,0,0,0,0,90,NA,0,0,5,0,NA,NA,0,0,49,21,1313,202
"1759",2010,34,"NJ",1,"New Jersey",8732811,0,0,485,52,29,NA,0,0,0,0,NA,NA,56,2,0,0,11604,842
"1760",2010,35,"NM",4,"New Mexico",2033875,0,0,424,0,110,NA,0,0,2,0,NA,NA,0,0,281,70,3727,522
"1761",2010,36,"NY",1,"New York",19577730,0,0,4228,176,326,NA,120,3,3,0,NA,NA,65,3,4,0,22512,1346
"1762",2010,37,"NC",3,"North Carolina",9458888,0,0,0,0,1,NA,0,0,0,0,NA,NA,0,0,0,0,11045,920
"1763",2010,38,"ND",2,"North Dakota",653778,0,0,86,17,0,NA,0,0,5,11,NA,NA,0,0,0,0,844,180
"1764",2010,39,"OH",2,"Ohio",11532111,708,34,1114,143,0,NA,0,0,5,0,NA,NA,11,3,0,0,21422,3182
"1765",2010,40,"OK",3,"Oklahoma",3724447,1326,243,606,140,0,NA,0,0,23,0,NA,NA,0,0,36,0,6907,1137
"1766",2010,41,"OR",4,"Oregon",3855536,0,0,0,0,0,NA,0,0,8,1,NA,NA,171,15,0,0,4863,601
"1767",2010,42,"PA",1,"Pennsylvania",12632780,0,0,0,0,36,NA,129,14,0,1,NA,NA,3,1,153,110,15460,1385
"1768",2010,44,"RI",1,"Rhode Island",1056870,0,0,0,0,20,NA,0,0,0,0,NA,NA,0,0,0,0,878,80
"1769",2010,45,"SC",3,"South Carolina",4596958,694,44,612,67,0,NA,0,0,16,0,NA,NA,0,0,74,1,7357,708
"1770",2010,46,"SD",2,"South Dakota",820077,13,5,31,6,2,NA,10,0,0,0,NA,NA,0,0,822,87,2442,413
"1771",2010,47,"TN",3,"Tennessee",6338112,2902,558,0,0,9,NA,0,0,11,0,NA,NA,0,0,0,0,11917,1909
"1772",2010,48,"TX",3,"Texas",25213445,390,11,199,4,0,NA,0,0,1,0,NA,NA,802,88,619,44,65733,8233
"1773",2010,49,"UT",4,"Utah",2830753,0,0,0,0,6,NA,0,0,0,0,NA,NA,0,0,0,0,2830,554
"1774",2010,50,"VT",1,"Vermont",622433,112,28,906,174,0,NA,3,1,0,0,NA,NA,0,0,0,0,1760,323
"1775",2010,51,"VA",3,"Virginia",7952119,0,0,0,0,0,NA,0,0,0,0,NA,NA,0,0,9,0,10819,1402
"1776",2010,53,"WA",4,"Washington",6746199,152,9,8691,952,0,NA,0,0,26,1,NA,NA,9,1,0,0,15322,1789
"1777",2010,54,"WV",3,"West Virginia",1825513,27,7,500,145,0,NA,0,0,0,0,NA,NA,5,0,339,67,2764,524
"1778",2010,55,"WI",2,"Wisconsin",5668519,367,22,2163,128,0,NA,0,0,0,0,NA,NA,0,0,0,0,6574,546
"1779",2010,56,"WY",4,"Wyoming",547637,0,0,0,0,7,NA,0,0,3,0,NA,NA,0,0,0,0,723,116
"1780",2010,60,"ST",7,"State prison total",NA,11048,1580,27895,2898,1598,0,990,46,1211,131,NA,NA,4275,407,7741,1098,584442,69346
"1781",2010,70,"US",5,"US prison total (state+federal)",NA,14613,1829,27895,2898,2540,0,990,46,1211,131,NA,NA,4275,407,7741,1098,634696,74227
"1782",2010,99,"FE",6,"Federal BOP",NA,3565,249,0,0,942,NA,0,0,0,0,NA,NA,0,0,0,0,50254,4881
"1783",2011,1,"AL",3,"Alabama",4798834,0,0,0,0,21,2,0,0,439,94,NA,NA,19,3,743,78,10379,1564
"1784",2011,2,"AK",4,"Alaska",722038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090,699,3090,699
"1785",2011,4,"AZ",4,"Arizona",6473497,0,0,0,0,69,7,0,0,2,1,NA,NA,0,0,102,1,11647,1462
"1786",2011,5,"AR",3,"Arkansas",2940407,0,0,0,0,72,11,0,0,0,0,NA,NA,0,0,0,0,6418,724
"1787",2011,6,"CA",4,"California",37641823,0,0,0,0,139,4,0,0,14,1,NA,NA,0,0,0,0,88855,7972
"1788",2011,8,"CO",4,"Colorado",5121771,35,6,74,9,13,1,38,2,58,5,NA,NA,1,0,2,0,8367,1205
"1789",2011,9,"CT",1,"Connecticut",3588023,9,1,563,54,68,4,39,3,63,7,NA,NA,1,0,71,83,5548,517
"1790",2011,10,"DE",3,"Delaware",907316,238,58,0,0,5,0,15,0,0,0,NA,NA,0,0,9,6,2571,480
"1791",2011,11,"DC",3,"District of Columbia",619602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1792",2011,12,"FL",3,"Florida",19093352,97,1,0,0,12,3,0,0,8,0,NA,NA,0,0,847,93,29666,3756
"1793",2011,13,"GA",3,"Georgia",9801578,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,13519,1358
"1794",2011,15,"HI",4,"Hawaii",1379252,188,33,0,0,0,0,0,0,6,3,NA,NA,0,0,0,0,1162,213
"1795",2011,16,"ID",4,"Idaho",1583828,0,0,0,0,0,0,10,0,0,0,NA,NA,0,0,0,0,2904,637
"1796",2011,17,"IL",2,"Illinois",12867291,0,0,0,0,0,0,0,0,61,2,NA,NA,2,0,189,0,28859,2371
"1797",2011,18,"IN",2,"Indiana",6516045,1452,279,2341,352,263,39,77,16,0,0,NA,NA,0,0,232,11,16108,2676
"1798",2011,19,"IA",2,"Iowa",3066054,0,0,137,3,0,0,0,0,26,6,NA,NA,1,0,97,15,4171,570
"1799",2011,20,"KS",2,"Kansas",2869035,0,0,5,0,30,4,0,0,11,1,NA,NA,0,0,0,0,4400,600
"1800",2011,21,"KY",3,"Kentucky",4369488,46,33,302,17,1,0,0,0,102,16,NA,NA,0,0,0,0,12799,2799
