"","YEAR","STATE","REGION","state_name","Population","CAPDES","CAPOP","CAPRATE"
"982",1996,"FL",3,"Florida",14426911,0,0,0
"983",1996,"GA",3,"Georgia",7332225,0,0,0
"984",1996,"HI",4,"Hawaii",1184434,0,0,0
"985",1996,"ID",4,"Idaho",1187706,0,0,0
"986",1996,"IL",2,"Illinois",11953003,0,0,0
"987",1996,"IN",2,"Indiana",5834908,0,0,0
"988",1996,"IA",2,"Iowa",2848473,0,0,0
"989",1996,"KS",2,"Kansas",2598266,0,0,0
"990",1996,"KY",3,"Kentucky",3881051,0,0,0
"991",1996,"LA",3,"Louisiana",4338763,0,0,0
"992",1996,"ME",1,"Maine",1241436,0,0,0
"993",1996,"MD",3,"Maryland",5057142,0,0,0
"994",1996,"MA",1,"Massachusetts",6085393,0,0,0
"995",1996,"MI",2,"Michigan",9739184,0,0,0
"996",1996,"MN",2,"Minnesota",4647723,0,0,0
"997",1996,"MS",3,"Mississippi",2709925,0,0,0
"998",1996,"MO",2,"Missouri",5367888,0,0,0
"999",1996,"MT",4,"Montana",876656,0,0,0
"1000",1996,"NE",2,"Nebraska",1647657,0,0,0
"1001",1996,"NV",4,"Nevada",1596476,0,0,0
"1002",1996,"NH",1,"New Hampshire",1160768,0,0,0
"1003",1996,"NJ",1,"New Jersey",8009624,0,0,0
"1004",1996,"NM",4,"New Mexico",1706151,0,0,0
"1005",1996,"NY",1,"New York",18143805,0,0,0
"1006",1996,"NC",3,"North Carolina",7307658,0,0,0
"1007",1996,"ND",2,"North Dakota",642858,0,0,0
"1008",1996,"OH",2,"Ohio",11187032,0,0,0
"1009",1996,"OK",3,"Oklahoma",3289634,0,0,0
"1010",1996,"OR",4,"Oregon",3195087,0,0,0
"1011",1996,"PA",1,"Pennsylvania",12038008,0,0,0
"1012",1996,"RI",1,"Rhode Island",987858,0,0,0
"1013",1996,"SC",3,"South Carolina",3738974,0,0,0
"1014",1996,"SD",2,"South Dakota",730699,0,0,0
"1015",1996,"TN",3,"Tennessee",5313576,0,0,0
"1016",1996,"TX",3,"Texas",19006240,0,0,0
"1017",1996,"UT",4,"Utah",2022253,0,0,0
"1018",1996,"VT",1,"Vermont",586352,0,0,0
"1019",1996,"VA",3,"Virginia",6665491,0,0,0
"1020",1996,"WA",4,"Washington",5509963,0,0,0
"1021",1996,"WV",3,"West Virginia",1818983,0,0,0
"1022",1996,"WI",2,"Wisconsin",5173828,0,0,0
"1023",1996,"WY",4,"Wyoming",480085,0,0,0
"1024",1996,"ST",7,"State prison total",NA,0,0,0
"1025",1996,"US",5,"US prison total (state+federal)",NA,0,0,0
"1026",1996,"FE",6,"Federal BOP",NA,0,0,0
"1027",1997,"AL",3,"Alabama",4320692,0,0,0
"1028",1997,"AK",4,"Alaska",608846,0,0,0
"1029",1997,"AZ",4,"Arizona",4552207,0,0,0
"1030",1997,"AR",3,"Arkansas",2524007,0,0,0
"1031",1997,"CA",4,"California",32217708,0,0,0
"1032",1997,"CO",4,"Colorado",3891293,0,0,0
"1033",1997,"CT",1,"Connecticut",3268514,0,0,0
"1034",1997,"DE",3,"Delaware",735024,0,0,0
"1035",1997,"DC",3,"District of Columbia",528752,0,0,0
"1036",1997,"FL",3,"Florida",14683350,0,0,0
"1037",1997,"GA",3,"Georgia",7486094,0,0,0
"1038",1997,"HI",4,"Hawaii",1189322,0,0,0
"1039",1997,"ID",4,"Idaho",1210638,0,0,0
"1040",1997,"IL",2,"Illinois",12011509,0,0,0
"1041",1997,"IN",2,"Indiana",5872370,0,0,0
"1042",1997,"IA",2,"Iowa",2854396,0,0,0
"1043",1997,"KS",2,"Kansas",2616339,0,0,0
"1044",1997,"KY",3,"Kentucky",3907816,0,0,0
"1045",1997,"LA",3,"Louisiana",4351390,0,0,0
"1046",1997,"ME",1,"Maine",1245215,0,0,0
"1047",1997,"MD",3,"Maryland",5092914,0,0,0
"1048",1997,"MA",1,"Massachusetts",6115476,0,0,0
"1049",1997,"MI",2,"Michigan",9785450,0,0,0
"1050",1997,"MN",2,"Minnesota",4687726,0,0,0
"1051",1997,"MS",3,"Mississippi",2731826,0,0,0
"1052",1997,"MO",2,"Missouri",5407113,0,0,0
"1053",1997,"MT",4,"Montana",878706,0,0,0
"1054",1997,"NE",2,"Nebraska",1656042,0,0,0
"1055",1997,"NV",4,"Nevada",1675581,0,0,0
"1056",1997,"NH",1,"New Hampshire",1173239,0,0,0
"1057",1997,"NJ",1,"New Jersey",8054178,0,0,0
"1058",1997,"NM",4,"New Mexico",1722939,0,0,0
"1059",1997,"NY",1,"New York",18143184,0,0,0
"1060",1997,"NC",3,"North Carolina",7428672,0,0,0
"1061",1997,"ND",2,"North Dakota",640945,0,0,0
"1062",1997,"OH",2,"Ohio",11212498,0,0,0
"1063",1997,"OK",3,"Oklahoma",3314259,0,0,0
"1064",1997,"OR",4,"Oregon",3243254,0,0,0
"1065",1997,"PA",1,"Pennsylvania",12015888,0,0,0
"1066",1997,"RI",1,"Rhode Island",986966,0,0,0
"1067",1997,"SC",3,"South Carolina",3790066,0,0,0
"1068",1997,"SD",2,"South Dakota",730855,0,0,0
"1069",1997,"TN",3,"Tennessee",5378433,0,0,0
"1070",1997,"TX",3,"Texas",19355427,0,0,0
"1071",1997,"UT",4,"Utah",2065397,0,0,0
"1072",1997,"VT",1,"Vermont",588665,0,0,0
"1073",1997,"VA",3,"Virginia",6732878,0,0,0
"1074",1997,"WA",4,"Washington",5604105,0,0,0
"1075",1997,"WV",3,"West Virginia",1815588,0,0,0
"1076",1997,"WI",2,"Wisconsin",5200235,0,0,0
"1077",1997,"WY",4,"Wyoming",480031,0,0,0
"1078",1997,"ST",7,"State prison total",NA,0,0,0
"1079",1997,"US",5,"US prison total (state+federal)",NA,0,0,0
"1080",1997,"FE",6,"Federal BOP",NA,0,0,0
"1081",1998,"AL",3,"Alabama",4350594,0,0,0
"1082",1998,"AK",4,"Alaska",615205,0,0,0
"1083",1998,"AZ",4,"Arizona",4667277,0,0,0
"1084",1998,"AR",3,"Arkansas",2538202,0,0,0
"1085",1998,"CA",4,"California",32682794,0,0,0
"1086",1998,"CO",4,"Colorado",3968967,0,0,0
"1087",1998,"CT",1,"Connecticut",3272563,0,0,0
"1088",1998,"DE",3,"Delaware",744066,0,0,0
"1089",1998,"DC",3,"District of Columbia",521426,0,0,0
"1090",1998,"FL",3,"Florida",14908230,0,0,0
"1091",1998,"GA",3,"Georgia",7636522,0,0,0
"1092",1998,"HI",4,"Hawaii",1190472,0,0,0
"1093",1998,"ID",4,"Idaho",1230923,0,0,0
"1094",1998,"IL",2,"Illinois",12069774,0,0,0
"1095",1998,"IN",2,"Indiana",5907617,0,0,0
"1096",1998,"IA",2,"Iowa",2861025,0,0,0
"1097",1998,"KS",2,"Kansas",2638667,0,0,0
"1098",1998,"KY",3,"Kentucky",3934310,0,0,0
"1099",1998,"LA",3,"Louisiana",4362758,0,0,0
"1100",1998,"ME",1,"Maine",1247554,0,0,0
"1101",1998,"MD",3,"Maryland",5130072,0,0,0
"1102",1998,"MA",1,"Massachusetts",6144407,0,0,0
"1103",1998,"MI",2,"Michigan",9820231,0,0,0
"1104",1998,"MN",2,"Minnesota",4726411,0,0,0
"1105",1998,"MS",3,"Mississippi",2751335,0,0,0
"1106",1998,"MO",2,"Missouri",5437562,0,0,0
"1107",1998,"MT",4,"Montana",879533,0,0,0
"1108",1998,"NE",2,"Nebraska",1660772,0,0,0
"1109",1998,"NV",4,"Nevada",1743772,0,0,0
"1110",1998,"NH",1,"New Hampshire",1185823,0,0,0
"1111",1998,"NJ",1,"New Jersey",8095542,0,0,0
"1112",1998,"NM",4,"New Mexico",1733535,0,0,0
"1113",1998,"NY",1,"New York",18159175,0,0,0
"1114",1998,"NC",3,"North Carolina",7545828,0,0,0
"1115",1998,"ND",2,"North Dakota",637808,0,0,0
"1116",1998,"OH",2,"Ohio",11237752,0,0,0
"1117",1998,"OK",3,"Oklahoma",3339478,0,0,0
"1118",1998,"OR",4,"Oregon",3282055,0,0,0
"1119",1998,"PA",1,"Pennsylvania",12002329,0,0,0
"1120",1998,"RI",1,"Rhode Island",987704,0,0,0
"1121",1998,"SC",3,"South Carolina",3839578,0,0,0
"1122",1998,"SD",2,"South Dakota",730789,0,0,0
"1123",1998,"TN",3,"Tennessee",5432679,0,0,0
"1124",1998,"TX",3,"Texas",19712389,0,0,0
"1125",1998,"UT",4,"Utah",2100562,0,0,0
"1126",1998,"VT",1,"Vermont",590579,0,0,0
"1127",1998,"VA",3,"Virginia",6789225,0,0,0
"1128",1998,"WA",4,"Washington",5687832,0,0,0
"1129",1998,"WV",3,"West Virginia",1811688,0,0,0
"1130",1998,"WI",2,"Wisconsin",5222124,0,0,0
"1131",1998,"WY",4,"Wyoming",480045,0,0,0
"1132",1998,"ST",7,"State prison total",NA,0,0,0
"1133",1998,"US",5,"US prison total (state+federal)",NA,0,0,0
"1134",1998,"FE",6,"Federal BOP",NA,0,0,0
"1135",1999,"AL",3,"Alabama",4369224,21800,21800,21800
"1136",1999,"AK",4,"Alaska",619500,2603,2684,2596
"1137",1999,"AZ",4,"Arizona",4778332,24310,24310,0
"1138",1999,"AR",3,"Arkansas",2551373,10426,10426,10426
"1139",1999,"CA",4,"California",33145121,80272,154467,0
"1140",1999,"CO",4,"Colorado",4056133,9424,11230,0
"1141",1999,"CT",1,"Connecticut",3282031,0,0,0
"1142",1999,"DE",3,"Delaware",753538,3192,4206,0
"1143",1999,"DC",3,"District of Columbia",519000,0,5417,5417
"1144",1999,"FL",3,"Florida",15111244,54252,73325,80491
"1145",1999,"GA",3,"Georgia",7788240,0,43808,0
"1146",1999,"HI",4,"Hawaii",1185497,2474,3399,0
"1147",1999,"ID",4,"Idaho",1251700,3182,3956,3182
"1148",1999,"IL",2,"Illinois",12128370,27529,32313,32313
"1149",1999,"IN",2,"Indiana",5942901,0,17944,15383
"1150",1999,"IA",2,"Iowa",2869413,6219,6219,6219
"1151",1999,"KS",2,"Kansas",2654052,0,0,8860
"1152",1999,"KY",3,"Kentucky",3960825,7421,11707,11947
"1153",1999,"LA",3,"Louisiana",4372035,0,19363,19174
"1154",1999,"ME",1,"Maine",1253040,1460,1639,1460
"1155",1999,"MD",3,"Maryland",5171634,0,23213,0
"1156",1999,"MA",1,"Massachusetts",6175169,9342,0,0
"1157",1999,"MI",2,"Michigan",9863775,0,47178,0
"1158",1999,"MN",2,"Minnesota",4775508,5786,5786,5664
"1159",1999,"MS",3,"Mississippi",2768619,0,16721,0
"1160",1999,"MO",2,"Missouri",5468338,0,27416,0
"1161",1999,"MT",4,"Montana",882779,896,1400,0
"1162",1999,"NE",2,"Nebraska",1666028,2371,2963,0
"1163",1999,"NV",4,"Nevada",1809253,6948,0,9379
"1164",1999,"NH",1,"New Hampshire",1201134,1944,2064,2036
"1165",1999,"NJ",1,"New Jersey",8143412,17282,0,0
"1166",1999,"NM",4,"New Mexico",1739844,5504,5592,0
"1167",1999,"NY",1,"New York",18196601,53815,66384,61265
"1168",1999,"NC",3,"North Carolina",7650789,27145,0,27145
"1169",1999,"ND",2,"North Dakota",633666,1005,952,1005
"1170",1999,"OH",2,"Ohio",11256654,0,0,0
"1171",1999,"OK",3,"Oklahoma",3358044,0,22594,0
"1172",1999,"OR",4,"Oregon",3316154,0,9550,0
"1173",1999,"PA",1,"Pennsylvania",11994016,25228,32384,25228
"1174",1999,"RI",1,"Rhode Island",990819,3862,3724,3724
"1175",1999,"SC",3,"South Carolina",3885736,22177,23565,0
"1176",1999,"SD",2,"South Dakota",733133,0,2545,0
"1177",1999,"TN",3,"Tennessee",5483535,0,17127,17522
"1178",1999,"TX",3,"Texas",20044141,155924,152805,155924
"1179",1999,"UT",4,"Utah",2129836,4584,4418,0
"1180",1999,"VT",1,"Vermont",593740,1023,1200,1140
"1181",1999,"VA",3,"Virginia",6872912,0,0,0
"1182",1999,"WA",4,"Washington",5756361,12036,12036,8862
"1183",1999,"WV",3,"West Virginia",1806928,2950,2880,3059
"1184",1999,"WI",2,"Wisconsin",5250446,0,10951,0
"1185",1999,"WY",4,"Wyoming",479602,1047,1243,1231
"1186",1999,"ST",7,"State prison total",NA,615440,946031,579711
"1187",1999,"US",5,"US prison total (state+federal)",NA,615440,946031,669786
"1188",1999,"FE",6,"Federal BOP",NA,0,0,90068
"1189",2000,"AL",3,"Alabama",4385739,22806,22806,0
"1190",2000,"AK",4,"Alaska",622091,2603,2684,2596
"1191",2000,"AZ",4,"Arizona",4882966,24947,24947,0
"1192",2000,"AR",3,"Arkansas",2576476,10576,10576,10576
"1193",2000,"CA",4,"California",33634154,80467,154697,0
"1194",2000,"CO",4,"Colorado",4136998,11607,12826,0
"1195",2000,"CT",1,"Connecticut",3297615,0,0,0
"1196",2000,"DE",3,"Delaware",762269,3192,4206,0
"1197",2000,"DC",3,"District of Columbia",518342,0,4579,4579
"1198",2000,"FL",3,"Florida",15332382,56101,75842,83026
"1199",2000,"GA",3,"Georgia",7942706,0,45156,0
"1200",2000,"HI",4,"Hawaii",1178955,2474,3399,0
"1201",2000,"ID",4,"Idaho",1273338,4454,5030,5228
"1202",2000,"IL",2,"Illinois",12185213,28211,32995,32995
"1203",2000,"IN",2,"Indiana",5976510,0,19829,15383
"1204",2000,"IA",2,"Iowa",2877770,6772,6772,6772
"1205",2000,"KS",2,"Kansas",2666127,0,0,8786
"1206",2000,"KY",3,"Kentucky",3985794,0,11196,11445
"1207",2000,"LA",3,"Louisiana",4375055,0,19701,19448
"1208",2000,"ME",1,"Maine",1258725,1460,1641,1428
"1209",2000,"MD",3,"Maryland",5223866,0,23659,0
"1210",2000,"MA",1,"Massachusetts",6204260,9162,0,0
"1211",2000,"MI",2,"Michigan",9918208,0,48974,0
"1212",2000,"MN",2,"Minnesota",4828097,6321,6321,6321
"1213",2000,"MS",3,"Mississippi",2787021,0,16746,0
"1214",2000,"MO",2,"Missouri",5502695,0,28498,0
"1215",2000,"MT",4,"Montana",887885,896,1400,0
"1216",2000,"NE",2,"Nebraska",1670458,2371,2963,0
"1217",2000,"NV",4,"Nevada",1879800,8292,0,10599
"1218",2000,"NH",1,"New Hampshire",1215986,2216,2286,2500
"1219",2000,"NJ",1,"New Jersey",8204412,17122,0,0
"1220",2000,"NM",4,"New Mexico",1746843,5828,5736,0
"1221",2000,"NY",1,"New York",18279410,55446,67412,62773
"1222",2000,"NC",3,"North Carolina",7747707,29107,0,29107
"1223",2000,"ND",2,"North Dakota",629316,1005,952,1005
"1224",2000,"OH",2,"Ohio",11270877,0,0,39927
"1225",2000,"OK",3,"Oklahoma",3379999,0,23150,0
"1226",2000,"OR",4,"Oregon",3341584,0,10132,0
"1227",2000,"PA",1,"Pennsylvania",11984572,25780,33180,25690
"1228",2000,"RI",1,"Rhode Island",996110,3878,3717,3717
"1229",2000,"SC",3,"South Carolina",3923807,22229,23512,0
"1230",2000,"SD",2,"South Dakota",737333,0,2619,0
"1231",2000,"TN",3,"Tennessee",5533756,0,17555,17958
"1232",2000,"TX",3,"Texas",20393784,161736,158501,161736
"1233",2000,"UT",4,"Utah",2164765,4881,4637,0
"1234",2000,"VT",1,"Vermont",597921,1184,1361,1301
"1235",2000,"VA",3,"Virginia",6970263,0,0,32166
"1236",2000,"WA",4,"Washington",5811180,13562,13562,9466
"1237",2000,"WV",3,"West Virginia",1802555,3123,3253,3123
"1238",2000,"WI",2,"Wisconsin",5280411,0,11739,0
"1239",2000,"WY",4,"Wyoming",480893,1251,1303,1314
"1240",2000,"ST",7,"State prison total",NA,631067,973352,610979
"1241",2000,"US",5,"US prison total (state+federal)",NA,631067,973352,706353
"1242",2000,"FE",6,"Federal BOP",NA,0,0,95374
"1243",2001,"AL",3,"Alabama",4463343,12406,0,24248
"1244",2001,"AK",4,"Alaska",633538,0,0,0
"1245",2001,"AZ",4,"Arizona",5303869,0,27948,0
"1246",2001,"AR",3,"Arkansas",2690743,10647,11382,12046
"1247",2001,"CA",4,"California",34481753,79957,150536,0
"1248",2001,"CO",4,"Colorado",4432779,11748,12922,0
"1249",2001,"CT",1,"Connecticut",3428043,0,0,0
"1250",2001,"DE",3,"Delaware",794954,3192,4206,0
"1251",2001,"DC",3,"District of Columbia",578228,0,0,0
"1252",2001,"FL",3,"Florida",16350988,56607,76518,0
"1253",2001,"GA",3,"Georgia",8418687,0,0,0
"1254",2001,"HI",4,"Hawaii",1218790,2481,3406,0
"1255",2001,"ID",4,"Idaho",1320791,3194,3781,3980
"1256",2001,"IL",2,"Illinois",12506636,29791,34575,34575
"1257",2001,"IN",2,"Indiana",6124090,0,20528,15411
"1258",2001,"IA",2,"Iowa",2929240,6772,6772,6772
"1259",2001,"KS",2,"Kansas",2701167,0,0,8816
"1260",2001,"KY",3,"Kentucky",4068775,0,11430,11680
"1261",2001,"LA",3,"Louisiana",4460400,0,19931,19660
"1262",2001,"ME",1,"Maine",1284295,1460,1641,1428
"1263",2001,"MD",3,"Maryland",5374009,0,23874,0
"1264",2001,"MA",1,"Massachusetts",6411336,8926,0,0
"1265",2001,"MI",2,"Michigan",10005334,0,49324,0
"1266",2001,"MN",2,"Minnesota",4982180,6582,6582,6582
"1267",2001,"MS",3,"Mississippi",2853090,0,0,0
"1268",2001,"MO",2,"Missouri",5642852,0,29162,0
"1269",2001,"MT",4,"Montana",905782,896,1370,0
"1270",2001,"NE",2,"Nebraska",1717672,3331,3923,0
"1271",2001,"NV",4,"Nevada",2094338,8312,0,10548
"1272",2001,"NH",1,"New Hampshire",1256685,2213,2238,2419
"1273",2001,"NJ",1,"New Jersey",8488427,17122,0,0
"1274",2001,"NM",4,"New Mexico",1828437,5986,6106,6106
"1275",2001,"NY",1,"New York",19087486,54527,64492,61844
"1276",2001,"NC",3,"North Carolina",8202468,29254,0,29254
"1277",2001,"ND",2,"North Dakota",636225,1005,952,1005
"1278",2001,"OH",2,"Ohio",11395572,0,0,39650
"1279",2001,"OK",3,"Oklahoma",3463996,0,23304,0
"1280",2001,"OR",4,"Oregon",3469878,11008,11298,0
"1281",2001,"PA",1,"Pennsylvania",12296977,26186,33757,33757
"1282",2001,"RI",1,"Rhode Island",1057707,3903,3692,3692
"1283",2001,"SC",3,"South Carolina",4062301,21861,23325,0
"1284",2001,"SD",2,"South Dakota",758803,0,2713,0
"1285",2001,"TN",3,"Tennessee",5754748,0,17729,18162
"1286",2001,"TX",3,"Texas",21330190,156738,153099,156738
"1287",2001,"UT",4,"Utah",2290966,4509,4286,0
"1288",2001,"VT",1,"Vermont",611889,1220,1361,1311
"1289",2001,"VA",3,"Virginia",7191579,0,0,32117
"1290",2001,"WA",4,"Washington",5988346,12793,12793,9898
"1291",2001,"WV",3,"West Virginia",1798190,3189,3539,0
"1292",2001,"WI",2,"Wisconsin",5408099,0,13772,0
"1293",2001,"WY",4,"Wyoming",492976,1141,1052,1114
"1294",2001,"ST",7,"State prison total",NA,598957,879319,552813
"1295",2001,"US",5,"US prison total (state+federal)",NA,598957,879319,653012
"1296",2001,"FE",6,"Federal BOP",NA,0,0,100199
"1297",2002,"AL",3,"Alabama",4471462,12459,0,0
"1298",2002,"AK",4,"Alaska",641974,0,3206,3098
"1299",2002,"AZ",4,"Arizona",5451472,25346,29406,26228
"1300",2002,"AR",3,"Arkansas",2704471,11299,12189,11972
"1301",2002,"CA",4,"California",34867773,80587,155087,0
"1302",2002,"CO",4,"Colorado",4502883,12593,13925,0
"1303",2002,"CT",1,"Connecticut",3448145,0,0,0
"1304",2002,"DE",3,"Delaware",804636,3192,4206,0
"1305",2002,"DC",3,"District of Columbia",579736,0,0,0
"1306",2002,"FL",3,"Florida",16675166,58396,78805,0
"1307",2002,"GA",3,"Georgia",8582756,0,47706,0
"1308",2002,"HI",4,"Hawaii",1226410,0,3399,0
"1309",2002,"ID",4,"Idaho",1341704,4564,5544,5871
"1310",2002,"IL",2,"Illinois",12557032,27256,31351,31351
"1311",2002,"IN",2,"Indiana",6148648,0,21039,15859
"1312",2002,"IA",2,"Iowa",2929379,6772,6772,6772
"1313",2002,"KS",2,"Kansas",2711741,0,0,9114
"1314",2002,"KY",3,"Kentucky",4090824,0,12162,0
"1315",2002,"LA",3,"Louisiana",4465089,0,20010,19688
"1316",2002,"ME",1,"Maine",1293181,1779,1779,1779
"1317",2002,"MD",3,"Maryland",5437880,0,24263,0
"1318",2002,"MA",1,"Massachusetts",6440762,7721,0,0
"1319",2002,"MI",2,"Michigan",10039223,0,51429,0
"1320",2002,"MN",2,"Minnesota",5017355,7064,7064,7064
"1321",2002,"MS",3,"Mississippi",2858076,0,21004,0
"1322",2002,"MO",2,"Missouri",5679158,0,30580,0
"1323",2002,"MT",4,"Montana",909722,0,1600,0
"1324",2002,"NE",2,"Nebraska",1724577,3139,3924,0
"1325",2002,"NV",4,"Nevada",2165828,8315,0,10532
"1326",2002,"NH",1,"New Hampshire",1270962,2213,2238,2419
"1327",2002,"NJ",1,"New Jersey",8543281,17122,0,0
"1328",2002,"NM",4,"New Mexico",1849187,5985,6239,6245
"1329",2002,"NY",1,"New York",19161568,54210,63531,61265
"1330",2002,"NC",3,"North Carolina",8311105,0,28284,0
"1331",2002,"ND",2,"North Dakota",633210,1005,952,1005
"1332",2002,"OH",2,"Ohio",11420660,0,0,36270
"1333",2002,"OK",3,"Oklahoma",3483149,0,23566,0
"1334",2002,"OR",4,"Oregon",3516661,11556,11556,0
"1335",2002,"PA",1,"Pennsylvania",12324237,27113,34583,34583
"1336",2002,"RI",1,"Rhode Island",1066919,4061,3907,3907
"1337",2002,"SC",3,"South Carolina",4102227,22955,22600,0
"1338",2002,"SD",2,"South Dakota",761633,0,2827,0
"1339",2002,"TN",3,"Tennessee",5802304,0,18691,19138
"1340",2002,"TX",3,"Texas",21705766,159667,154999,159667
"1341",2002,"UT",4,"Utah",2334425,4419,4196,0
"1342",2002,"VT",1,"Vermont",614753,1226,1286,1286
"1343",2002,"VA",3,"Virginia",7277452,0,0,30925
"1344",2002,"WA",4,"Washington",6056348,12793,12793,9898
"1345",2002,"WV",3,"West Virginia",1799219,3189,3539,0
"1346",2002,"WI",2,"Wisconsin",5446571,0,15559,0
"1347",2002,"WY",4,"Wyoming",496930,1141,1051,1111
"1348",2002,"ST",7,"State prison total",NA,599137,995455,517047
"1349",2002,"US",5,"US prison total (state+federal)",NA,599137,995455,620944
"1350",2002,"FE",6,"Federal BOP",NA,0,0,103897
"1351",2003,"AL",3,"Alabama",4489876,12388,24998,0
"1352",2003,"AK",4,"Alaska",647671,3098,3098,0
"1353",2003,"AZ",4,"Arizona",5590820,25346,30626,26940
"1354",2003,"AR",3,"Arkansas",2722804,11976,12649,12866
"1355",2003,"CA",4,"California",35236589,80487,157070,0
"1356",2003,"CO",4,"Colorado",4545766,12611,14069,0
"1357",2003,"CT",1,"Connecticut",3468319,0,0,0
"1358",2003,"DE",3,"Delaware",815525,4223,5359,0
"1359",2003,"DC",3,"District of Columbia",577844,0,0,0
"1360",2003,"FL",3,"Florida",16974177,60000,80942,0
"1361",2003,"GA",3,"Georgia",8727810,0,47252,0
"1362",2003,"HI",4,"Hawaii",1231632,2451,3487,0
"1363",2003,"ID",4,"Idaho",1363672,4564,5544,5871
"1364",2003,"IL",2,"Illinois",12599246,27339,31434,31434
"1365",2003,"IN",2,"Indiana",6184552,0,22871,16755
"1366",2003,"IA",2,"Iowa",2934585,6772,6772,6772
"1367",2003,"KS",2,"Kansas",2720361,0,0,9244
"1368",2003,"KY",3,"Kentucky",4117691,0,12275,0
"1369",2003,"LA",3,"Louisiana",4473198,0,20030,19498
"1370",2003,"ME",1,"Maine",1302365,1779,1779,1779
"1371",2003,"MD",3,"Maryland",5491971,0,23745,0
"1372",2003,"MA",1,"Massachusetts",6455028,7721,0,0
"1373",2003,"MI",2,"Michigan",10072219,0,50103,0
"1374",2003,"MN",2,"Minnesota",5050393,0,7595,0
"1375",2003,"MS",3,"Mississippi",2866386,21737,21737,21737
"1376",2003,"MO",2,"Missouri",5713051,0,31500,0
"1377",2003,"MT",4,"Montana",916620,0,1600,0
"1378",2003,"NE",2,"Nebraska",1733099,3039,3799,0
"1379",2003,"NV",4,"Nevada",2236378,8320,10639,11122
"1380",2003,"NH",1,"New Hampshire",1282146,2213,2238,2419
"1381",2003,"NJ",1,"New Jersey",8585567,0,26536,0
"1382",2003,"NM",4,"New Mexico",1868121,5985,6385,6391
"1383",2003,"NY",1,"New York",19235015,53601,62568,60392
"1384",2003,"NC",3,"North Carolina",8399815,0,0,30261
"1385",2003,"ND",2,"North Dakota",631680,1005,952,1005
"1386",2003,"OH",2,"Ohio",11450398,0,0,36526
"1387",2003,"OK",3,"Oklahoma",3495502,0,0,23856
"1388",2003,"OR",4,"Oregon",3551290,12246,12246,0
"1389",2003,"PA",1,"Pennsylvania",12360988,26493,34240,34240
"1390",2003,"RI",1,"Rhode Island",1072453,4085,3922,3922
"1391",2003,"SC",3,"South Carolina",4141080,0,23946,0
"1392",2003,"SD",2,"South Dakota",765980,0,0,3209
"1393",2003,"TN",3,"Tennessee",5856712,0,19670,20122
"1394",2003,"TX",3,"Texas",22048452,159087,155351,159087
"1395",2003,"UT",4,"Utah",2378255,4752,4536,0
"1396",2003,"VT",1,"Vermont",616700,1474,1636,1636
"1397",2003,"VA",3,"Virginia",7352164,0,0,31074
"1398",2003,"WA",4,"Washington",6108738,14824,14824,12507
"1399",2003,"WV",3,"West Virginia",1802916,3398,3880,3398
"1400",2003,"WI",2,"Wisconsin",5479542,0,15951,0
"1401",2003,"WY",4,"Wyoming",498865,1161,1146,1190
"1402",2003,"ST",7,"State prison total",NA,584175,1021000,595253
"1403",2003,"US",5,"US prison total (state+federal)",NA,584175,1021000,701299
"1404",2003,"FE",6,"Federal BOP",NA,0,0,106046
"1405",2004,"AL",3,"Alabama",4510588,12388,25214,0
"1406",2004,"AK",4,"Alaska",659305,3098,3091,0
"1407",2004,"AZ",4,"Arizona",5758692,26346,34208,30608
"1408",2004,"AR",3,"Arkansas",2746215,12175,12848,13065
"1409",2004,"CA",4,"California",35538256,80890,159948,0
"1410",2004,"CO",4,"Colorado",4595674,12836,14153,0
"1411",2004,"CT",1,"Connecticut",3474379,0,0,0
"1412",2004,"DE",3,"Delaware",827154,4223,5359,6537
"1413",2004,"DC",3,"District of Columbia",579890,0,0,0
"1414",2004,"FL",3,"Florida",17366358,63130,84685,0
"1415",2004,"GA",3,"Georgia",8907292,0,49731,0
"1416",2004,"HI",4,"Hawaii",1246872,2444,3480,0
"1417",2004,"ID",4,"Idaho",1391127,5932,5895,5932
"1418",2004,"IL",2,"Illinois",12644218,27339,32609,32609
"1419",2004,"IN",2,"Indiana",6214844,0,22778,16737
"1420",2004,"IA",2,"Iowa",2942311,6989,7854,6989
"1421",2004,"KS",2,"Kansas",2729378,0,0,9257
"1422",2004,"KY",3,"Kentucky",4145777,12301,12301,12301
"1423",2004,"LA",3,"Louisiana",4487246,0,19664,19470
"1424",2004,"ME",1,"Maine",1307227,1779,1779,1779
"1425",2004,"MD",3,"Maryland",5537913,0,23767,0
"1426",2004,"MA",1,"Massachusetts",6452636,7778,0,0
"1427",2004,"MI",2,"Michigan",10091511,0,49537,0
"1428",2004,"MN",2,"Minnesota",5080031,0,8008,8008
"1429",2004,"MS",3,"Mississippi",2884920,0,22173,0
"1430",2004,"MO",2,"Missouri",5755931,0,32192,0
"1431",2004,"MT",4,"Montana",925711,0,1700,0
"1432",2004,"NE",2,"Nebraska",1741417,3175,3969,0
"1433",2004,"NV",4,"Nevada",2327547,8335,10625,10813
"1434",2004,"NH",1,"New Hampshire",1292566,2213,2238,2419
"1435",2004,"NJ",1,"New Jersey",8610474,0,26040,0
"1436",2004,"NM",4,"New Mexico",1890215,6207,6633,0
"1437",2004,"NY",1,"New York",19297907,53611,61663,60237
